,goals,squad,shots_on_target,position,shots_on_target_per90,games_subs,goals_assists_pens_per90,minutes,goals_pens_per90,age,cards_per90,fouls_per90,cards_yellow,goals_per90,minutes_per_game,fouls,games_starts,assists,nationality,pens_att,goals_assists_per90,cards_red,pens_made,games,player
158,0,Stoke City,1,DF,0.04,3,0.00,"2,081",0.00,28,0.00,0.43,0,0.00,83,10,22,0,wal WAL,0,0.00,0,0,25,Danny Collins
159,2,Aston Villa,13,MF,0.57,2,0.13,"2,070",0.09,25,0.00,0.35,0,0.09,83,8,23,1,eng ENG,0,0.13,0,0,25,Stewart Downing
160,0,Sunderland,11,MF,0.48,1,0.22,"2,060",0.00,29,0.13,1.88,3,0.00,67,43,30,5,fr FRA,0,0.22,0,0,31,Steed Malbranque
161,1,Wolverhampton Wanderers,4,DF,0.17,0,0.09,"2,059",0.04,23,0.13,1.18,3,0.04,90,27,23,1,gp GLP,0,0.09,0,0,23,Ronald Zubar
162,1,West Ham United,7,"MF,DF",0.31,3,0.09,"2,048",0.04,24,0.00,1.67,0,0.04,76,38,24,1,ch SUI,0,0.09,0,0,27,Valon Behrami
163,0,Stoke City,1,DF,0.04,4,0.00,"2,039",0.00,24,0.31,1.19,6,0.00,82,27,21,0,eng ENG,0,0.00,1,0,25,Andy Wilkinson
164,3,Wigan Athletic,4,DF,0.18,1,0.13,"2,034",0.13,29,0.04,0.88,1,0.13,85,20,23,0,bb BRB,0,0.13,0,0,24,Emmerson Boyce
165,0,Burnley,1,DF,0.04,2,0.00,"2,024",0.00,27,0.18,1.20,3,0.00,81,27,23,0,eng ENG,0,0.00,1,0,25,Stephen Jordan
166,1,Stoke City,4,DF,0.18,1,0.09,"2,002",0.04,30,0.00,0.54,0,0.04,83,12,23,1,gi GIB,0,0.09,0,0,24,Danny Higginbotham
167,0,West Ham United,2,"MF,DF",0.09,1,0.00,"1,996",0.00,20,0.00,0.36,0,0.00,87,8,22,0,eng ENG,0,0.00,0,0,23,James Tomkins
168,0,Wolverhampton Wanderers,2,DF,0.09,8,0.00,"1,993",0.00,21,0.27,1.08,6,0.00,66,24,22,0,eng ENG,0,0.00,0,0,30,Michael Mancienne
169,2,Everton,10,MF,0.46,1,0.09,"1,977",0.09,28,0.14,1.37,3,0.09,76,30,25,0,eng ENG,0,0.09,0,0,26,Leon Osman
170,0,Liverpool,3,DF,0.14,0,0.00,"1,977",0.00,24,0.00,0.59,0,0.00,86,13,23,0,dk DEN,0,0.00,0,0,23,Daniel Agger
171,2,Burnley,25,MF,1.14,14,0.23,"1,975",0.09,23,0.09,0.41,2,0.09,58,9,20,3,eng ENG,0,0.23,0,0,34,Chris Eagles
172,0,Wolverhampton Wanderers,5,"MF,DF",0.23,2,0.00,"1,973",0.00,24,0.05,1.00,1,0.00,79,22,23,0,ie IRL,0,0.00,0,0,25,Kevin Foley
173,1,Blackburn Rovers,4,DF,0.18,2,0.09,"1,973",0.05,30,0.14,0.41,3,0.05,82,9,22,1,"fr FRA,gp GPE",0,0.09,0,0,24,Pascal Chimbonda
174,0,Everton,1,"DF,MF",0.05,1,0.00,"1,954",0.00,32,0.05,1.20,1,0.00,85,26,22,0,eng ENG,0,0.00,0,0,23,Phil Neville
175,3,Manchester United,8,MF,0.37,4,0.28,"1,940",0.14,34,0.46,1.62,9,0.14,69,35,24,3,eng ENG,0,0.28,1,0,28,Paul Scholes
176,3,Birmingham City,26,FW,1.21,9,0.37,"1,935",0.14,23,0.05,0.98,1,0.14,65,21,21,5,ec ECU,1,0.37,0,0,30,Christian Benítez
177,3,Blackburn Rovers,9,"FW,MF",0.42,2,0.23,"1,932",0.14,28,0.14,1.35,3,0.14,74,29,24,2,sn SEN,0,0.23,0,0,26,El Hadji Diouf
178,4,Sunderland,10,FW,0.47,12,0.38,"1,918",0.19,21,0.14,1.50,3,0.19,62,32,19,4,eng ENG,0,0.38,0,0,31,Fraizer Campbell
179,0,Portsmouth,2,DF,0.09,1,0.00,"1,915",0.00,27,0.19,1.41,4,0.00,87,30,21,0,il ISR,0,0.00,0,0,22,Tal Ben Haim
180,2,Manchester City,2,DF,0.09,4,0.14,"1,915",0.09,23,0.09,1.22,2,0.09,77,26,21,1,be BEL,0,0.14,0,0,25,Vincent Kompany
181,3,Tottenham Hotspur,14,MF,0.66,4,0.28,"1,910",0.14,23,0.09,0.90,2,0.14,76,19,21,3,hr CRO,0,0.28,0,0,25,Luka Modrić
182,0,Fulham,1,"MF,DF",0.05,0,0.05,"1,894",0.00,28,0.24,1.14,5,0.00,86,24,22,1,gh GHA,0,0.05,0,0,22,John Paintsil
183,0,Manchester City,4,DF,0.19,0,0.00,"1,890",0.00,28,0.10,0.67,2,0.00,82,14,23,0,eng ENG,0,0.00,0,0,23,Wayne Bridge
184,0,Manchester United,0,GK,0.00,0,0.00,"1,890",0.00,38,0.00,0.00,0,0.00,90,0,21,0,nl NED,0,0.00,0,0,21,Edwin van der Sar
185,2,Arsenal,12,"FW,MF",0.57,4,0.29,"1,880",0.10,22,0.10,0.53,2,0.10,72,11,22,4,fr FRA,0,0.29,0,0,26,Samir Nasri
186,6,Burnley,21,FW,1.01,10,0.38,"1,875",0.29,24,0.00,0.91,0,0.29,63,19,20,2,eng ENG,0,0.38,0,0,30,David Nugent
187,2,Fulham,14,MF,0.67,8,0.19,"1,870",0.10,30,0.10,1.73,2,0.10,69,36,19,2,hu HUN,0,0.19,0,0,27,Zoltán Gera
188,2,Hull City,3,"MF,DF",0.14,2,0.10,"1,869",0.10,24,0.14,1.44,3,0.10,81,30,21,0,gn GUI,0,0.10,0,0,23,Kamil Zayatte
189,6,Liverpool,14,MF,0.68,11,0.49,"1,849",0.29,29,0.05,0.88,1,0.29,62,18,19,4,il ISR,0,0.49,0,0,30,Yossi Benayoun
190,0,Chelsea,2,DF,0.10,0,0.05,"1,846",0.00,31,0.20,0.98,4,0.00,84,20,22,1,pt POR,0,0.05,0,0,22,Ricardo Carvalho
191,3,Portsmouth,18,"FW,MF",0.88,2,0.15,"1,841",0.10,22,0.34,2.40,7,0.15,84,49,20,1,gh GHA,2,0.20,0,1,22,Kevin-Prince Boateng
192,2,Hull City,4,"FW,MF",0.20,5,0.10,"1,829",0.05,26,0.39,3.10,7,0.10,73,63,20,1,eng ENG,1,0.15,1,1,25,Craig Fagan
193,7,West Ham United,31,"FW,MF",1.54,9,0.35,"1,815",0.15,26,0.25,2.43,5,0.35,67,49,18,4,it ITA,5,0.55,0,4,27,Alessandro Diamanti
194,5,Manchester United,18,"MF,FW",0.90,5,0.60,"1,808",0.15,35,0.00,0.60,0,0.25,72,12,20,9,wal WAL,2,0.70,0,2,25,Ryan Giggs
195,0,Portsmouth,0,DF,0.00,1,0.00,"1,806",0.00,33,0.10,0.70,2,0.00,86,14,20,0,ie IRL,0,0.00,0,0,21,Steve Finnan
196,3,Tottenham Hotspur,11,"FW,MF",0.55,2,0.55,"1,801",0.15,22,0.05,0.30,1,0.15,82,6,20,8,eng ENG,0,0.55,0,0,22,Aaron Lennon
197,0,Sunderland,0,DF,0.00,5,0.00,"1,779",0.00,24,0.10,0.56,2,0.00,74,11,19,0,eng ENG,0,0.00,0,0,24,Anton Ferdinand
198,2,Everton,16,MF,0.82,3,0.26,"1,761",0.10,21,0.31,3.37,6,0.10,77,66,20,3,be BEL,0,0.26,0,0,23,Marouane Fellaini
199,0,Sunderland,0,DF,0.00,5,0.00,"1,758",0.00,28,0.15,0.97,3,0.00,70,19,20,0,nir NIR,0,0.00,0,0,25,George McCartney
200,4,Manchester City,11,"MF,FW",0.57,11,0.57,"1,752",0.21,27,0.10,0.98,2,0.21,58,19,19,7,eng ENG,0,0.57,0,0,30,Shaun Wright-Phillips
201,0,Chelsea,1,MF,0.05,4,0.00,"1,740",0.00,22,0.16,2.07,3,0.00,70,40,21,0,ng NGA,0,0.00,0,0,25,John Obi Mikel
202,0,Portsmouth,1,"MF,DF",0.05,2,0.00,"1,723",0.00,28,0.37,1.72,7,0.00,75,33,21,0,za RSA,0,0.00,0,0,23,Aaron Mokoena
203,0,Blackburn Rovers,11,"DF,MF",0.58,2,0.00,"1,718",0.00,21,0.05,0.89,1,0.00,82,17,19,0,se SWE,0,0.00,0,0,21,Martin Olsson
204,3,Tottenham Hotspur,8,"MF,FW",0.42,5,0.42,"1,713",0.16,20,0.11,1.10,2,0.16,75,21,18,5,wal WAL,0,0.42,0,0,23,Gareth Bale
205,9,Blackburn Rovers,19,MF,1.00,3,0.47,"1,709",0.37,29,0.37,1.79,7,0.47,74,34,20,2,eng ENG,2,0.58,0,2,23,David Dunn
206,0,Birmingham City,10,MF,0.53,16,0.11,"1,707",0.00,26,0.11,0.47,2,0.00,50,9,18,2,ie IRL,0,0.11,0,0,34,Keith Fahey
207,0,Sunderland,2,DF,0.11,8,0.00,"1,704",0.00,24,0.42,1.74,8,0.00,66,33,18,0,sco SCO,0,0.00,0,0,26,Phil Bardsley
208,18,Liverpool,34,FW,1.80,2,1.11,"1,704",0.95,25,0.26,1.69,5,0.95,78,32,20,3,es ESP,0,1.11,0,0,22,Fernando Torres
209,1,Hull City,2,DF,0.11,2,0.05,"1,674",0.05,22,0.05,0.86,1,0.05,80,16,19,0,"cg CGO,fr FRA",0,0.05,0,0,21,Steven Mouyokolo
210,2,West Ham United,11,MF,0.60,3,0.22,"1,654",0.11,20,0.16,0.65,3,0.11,75,12,19,2,wal WAL,0,0.22,0,0,22,Jack Collison
211,2,Burnley,10,"FW,MF",0.55,11,0.22,"1,648",0.11,33,0.05,0.44,1,0.11,53,8,20,2,eng ENG,0,0.22,0,0,31,Robbie Blake
212,3,Manchester City,6,DF,0.33,4,0.22,"1,645",0.16,21,0.11,1.75,2,0.16,72,32,19,1,eng ENG,0,0.22,0,0,23,Micah Richards
213,2,Sunderland,8,MF,0.44,3,0.38,"1,643",0.11,27,0.11,1.26,2,0.11,78,23,18,5,ie IRL,0,0.38,0,0,21,Andy Reid
214,0,Wolverhampton Wanderers,1,DF,0.05,5,0.00,"1,642",0.00,23,0.11,0.93,2,0.00,75,17,17,0,cm CMR,0,0.00,0,0,22,George Elokobi
215,1,Wigan Athletic,8,MF,0.44,1,0.11,"1,631",0.06,18,0.17,1.66,3,0.06,82,30,19,1,ie IRL,0,0.11,0,0,20,James McCarthy
216,2,Everton,12,"MF,DF",0.67,9,0.22,"1,623",0.11,18,0.22,0.94,4,0.11,62,17,17,2,eng ENG,0,0.22,0,0,26,Jack Rodwell
217,3,Manchester United,22,"FW,MF",1.25,4,0.51,"1,585",0.17,22,0.11,1.36,1,0.17,69,24,19,6,pt POR,0,0.51,1,0,23,Nani
218,0,Manchester United,5,DF,0.28,0,0.00,"1,585",0.00,21,0.11,1.02,2,0.00,88,18,18,0,nir NIR,0,0.00,0,0,18,Jonny Evans
219,0,Wolverhampton Wanderers,1,"FW,MF,DF",0.06,4,0.00,"1,574",0.00,23,0.23,0.91,3,0.00,72,16,18,0,ie IRL,0,0.00,1,0,22,Stephen Ward
220,0,Manchester United,2,DF,0.11,1,0.00,"1,571",0.00,29,0.06,1.55,1,0.00,83,27,18,0,eng ENG,0,0.00,0,0,19,Wes Brown
221,4,Arsenal,10,MF,0.57,1,0.29,"1,567",0.23,21,0.11,1.84,2,0.23,78,32,19,1,br BRA,0,0.29,0,0,20,Denílson
222,1,Wigan Athletic,12,FW,0.69,18,0.17,"1,561",0.06,30,0.06,0.86,1,0.06,49,15,14,2,tt TRI,0,0.17,0,0,32,Jason Scotland
223,5,Blackburn Rovers,14,FW,0.81,14,0.46,"1,556",0.29,31,0.06,1.68,1,0.29,54,29,15,3,gd GRN,0,0.46,0,0,29,Jason Roberts
224,2,Tottenham Hotspur,5,"DF,MF",0.29,1,0.12,"1,542",0.12,28,0.06,0.47,1,0.12,77,8,19,0,eng ENG,0,0.12,0,0,20,Ledley King
225,3,Hull City,13,"MF,FW",0.76,10,0.18,"1,540",0.18,29,0.23,1.64,3,0.18,59,28,16,0,br BRA,1,0.18,1,0,26,Geovanni
226,2,Stoke City,5,FW,0.30,5,0.18,"1,519",0.12,29,0.00,1.42,0,0.12,63,24,19,1,ml MLI,0,0.18,0,0,24,Mamady Sidibé
227,1,Fulham,2,MF,0.12,8,0.06,"1,506",0.06,30,0.30,2.21,5,0.06,66,37,15,0,eng ENG,0,0.06,0,0,23,Jonathan Greening
228,0,Arsenal,4,"DF,MF",0.24,8,0.12,"1,493",0.00,26,0.24,1.09,4,0.00,60,18,17,2,ci CIV,0,0.12,0,0,25,Emmanuel Eboué
229,0,Sunderland,2,MF,0.12,3,0.12,"1,491",0.00,21,0.54,2.35,8,0.00,68,39,19,2,eng ENG,0,0.12,1,0,22,Lee Cattermole
230,3,Hull City,9,FW,0.54,14,0.30,"1,489",0.18,30,0.00,2.42,0,0.18,48,40,17,2,nl NED,0,0.30,0,0,31,Jan Vennegoor of Hesselink
231,0,Everton,1,DF,0.06,3,0.00,"1,478",0.00,28,0.06,0.85,1,0.00,74,14,17,0,eng ENG,0,0.00,0,0,20,Tony Hibbert
232,8,Portsmouth,18,FW,1.10,1,0.55,"1,472",0.43,28,0.31,2.08,5,0.49,78,34,18,2,ci CIV,2,0.61,0,1,19,Aruna Dindane
233,3,Portsmouth,8,"DF,MF",0.49,3,0.24,"1,471",0.18,27,0.12,0.37,2,0.18,77,6,16,1,dz ALG,0,0.24,0,0,19,Nadir Belhadj
234,1,Burnley,3,MF,0.18,11,0.12,"1,465",0.06,20,0.31,1.17,5,0.06,56,19,15,1,sco SCO,0,0.12,0,0,26,Kevin McDonald
235,1,Hull City,10,FW,0.62,12,0.25,"1,461",0.06,19,0.31,1.97,4,0.06,52,32,16,3,us USA,0,0.25,1,0,28,Jozy Altidore
236,2,Manchester City,5,MF,0.31,6,0.25,"1,453",0.12,22,0.00,0.50,0,0.12,66,8,16,2,ie IRL,0,0.25,0,0,22,Stephen Ireland
237,2,Blackburn Rovers,7,FW,0.43,12,0.19,"1,453",0.12,21,0.12,2.54,2,0.12,56,41,14,1,hr CRO,0,0.19,0,0,26,Nikola Kalinić
238,0,Blackburn Rovers,0,DF,0.00,5,0.06,"1,434",0.00,33,0.19,1.57,3,0.00,68,25,16,1,es ESP,0,0.06,0,0,21,Míchel Salgado
239,6,Everton,14,MF,0.88,7,0.44,"1,430",0.38,24,0.13,0.69,1,0.38,62,11,16,1,ru RUS,0,0.44,1,0,23,Diniyar Bilyaletdinov
240,4,Burnley,14,FW,0.88,6,0.32,"1,428",0.25,22,0.13,1.20,2,0.25,62,19,17,1,nir NIR,0,0.32,0,0,23,Martin Paterson
241,0,Blackburn Rovers,6,"MF,DF",0.38,7,0.06,"1,422",0.00,30,0.13,1.33,2,0.00,59,21,17,1,au AUS,0,0.06,0,0,24,Brett Emerton
242,1,Portsmouth,2,DF,0.13,0,0.06,"1,410",0.06,35,0.13,1.21,2,0.06,83,19,17,0,is ISL,0,0.06,0,0,17,Hermann Hreiðarsson
243,1,Wolverhampton Wanderers,9,MF,0.57,4,0.19,"1,410",0.06,24,0.19,1.72,3,0.06,71,27,16,2,eng ENG,0,0.19,0,0,20,David Jones
244,1,Liverpool,3,DF,0.19,3,0.06,"1,409",0.06,24,0.32,1.15,5,0.06,74,18,16,0,sk SVK,0,0.06,0,0,19,Martin Škrtel
245,0,Hull City,2,"FW,DF",0.13,6,0.00,"1,397",0.00,27,0.45,1.61,6,0.00,67,25,15,0,fr FRA,0,0.00,1,0,21,Bernard Mendy
246,1,Stoke City,8,MF,0.52,11,0.13,"1,382",0.07,27,0.00,0.85,0,0.07,55,13,14,1,ie IRL,0,0.13,0,0,25,Liam Lawrence
247,5,West Ham United,12,FW,0.79,7,0.53,"1,367",0.33,32,0.33,2.57,5,0.33,59,39,16,3,mx MEX,0,0.53,0,0,23,Guillermo Franco
248,1,Hull City,4,"DF,MF",0.27,6,0.13,"1,356",0.07,32,0.13,0.93,2,0.07,65,14,15,1,ie IRL,0,0.13,0,0,21,Kevin Kilbane
249,3,Bolton Wanderers,16,FW,1.06,10,0.20,"1,355",0.20,28,0.13,1.79,2,0.20,54,27,15,0,se SWE,0,0.20,0,0,25,Johan Elmander
250,0,Manchester United,1,DF,0.07,2,0.07,"1,354",0.00,34,0.20,1.06,3,0.00,80,16,15,1,eng ENG,0,0.07,0,0,17,Gary Neville
251,1,Wolverhampton Wanderers,5,MF,0.33,4,0.07,"1,354",0.07,23,0.20,1.13,3,0.07,68,17,16,0,wal WAL,0,0.07,0,0,20,David Edwards
252,2,Wigan Athletic,2,"DF,MF",0.13,0,0.13,"1,347",0.13,27,0.33,1.00,3,0.13,84,15,16,0,sco SCO,0,0.13,2,0,16,Gary Caldwell
253,0,Fulham,3,MF,0.20,6,0.00,"1,336",0.00,27,0.20,2.16,3,0.00,67,32,14,0,ng NGA,0,0.00,0,0,20,Dickson Etuhu
254,0,Portsmouth,3,"DF,MF",0.20,4,0.07,"1,328",0.00,21,0.20,1.49,2,0.00,70,22,15,1,be BEL,0,0.07,1,0,19,Anthony Vanden Borre
255,0,Portsmouth,0,MF,0.00,3,0.00,"1,316",0.00,30,0.21,0.68,3,0.00,73,10,15,0,eng ENG,0,0.00,0,0,18,Hayden Mullins
256,3,Arsenal,12,MF,0.83,11,0.48,"1,306",0.21,28,0.07,0.90,1,0.21,52,13,14,4,cz CZE,0,0.48,0,0,25,Tomáš Rosický
257,3,Aston Villa,7,FW,0.48,15,0.28,"1,303",0.21,31,0.14,2.28,2,0.21,42,33,16,1,eng ENG,0,0.28,0,0,31,Emile Heskey
258,0,Burnley,1,DF,0.07,0,0.07,"1,291",0.00,29,0.00,0.56,0,0.00,86,8,15,1,gy GUY,0,0.07,0,0,15,Leon Cort
259,0,Aston Villa,3,DF,0.21,2,0.00,"1,289",0.00,30,0.28,1.33,4,0.00,81,19,14,0,eng ENG,0,0.00,0,0,16,Luke Young
260,4,Stoke City,13,"MF,FW",0.91,17,0.42,"1,288",0.28,27,0.14,1.89,2,0.28,43,27,13,2,tr TUR,0,0.42,0,0,30,Tuncay Şanlı
261,2,Chelsea,11,MF,0.77,12,0.49,"1,286",0.14,27,0.14,1.19,2,0.14,50,17,14,5,eng ENG,0,0.49,0,0,26,Joe Cole
262,2,Portsmouth,8,MF,0.56,3,0.07,"1,275",0.07,25,0.14,1.76,2,0.14,71,25,15,0,dz ALG,1,0.14,0,1,18,Hassan Yebda
263,1,Wigan Athletic,11,MF,0.78,12,0.07,"1,271",0.07,24,0.21,1.42,3,0.07,55,20,11,0,es ESP,0,0.07,0,0,23,Jordi Gómez
264,1,Chelsea,6,DF,0.43,3,0.07,"1,270",0.07,27,0.14,0.92,2,0.07,79,13,13,0,br BRA,0,0.07,0,0,16,Alex
265,9,Arsenal,28,FW,2.01,2,1.08,"1,252",0.65,25,0.22,1.80,3,0.65,78,25,14,6,nl NED,0,1.08,0,0,16,Robin van Persie
266,2,West Ham United,12,MF,0.86,15,0.22,"1,251",0.14,19,0.14,0.86,2,0.14,48,12,11,1,eng ENG,0,0.22,0,0,26,Junior Stanislas
267,2,Chelsea,7,MF,0.51,5,0.29,"1,238",0.15,31,0.29,1.09,4,0.15,65,15,14,2,pt POR,0,0.29,0,0,19,Deco
268,6,Arsenal,19,FW,1.39,10,0.73,"1,234",0.44,21,0.15,1.09,2,0.44,54,15,13,4,dk DEN,0,0.73,0,0,23,Nicklas Bendtner
269,0,Aston Villa,3,MF,0.22,13,0.07,"1,227",0.00,26,0.22,2.13,3,0.00,49,29,12,1,eng ENG,0,0.07,0,0,25,Steve Sidwell
270,1,Hull City,5,MF,0.37,1,0.22,"1,217",0.07,25,0.30,0.96,4,0.07,76,13,15,2,eng ENG,0,0.22,0,0,16,Dean Marney
271,8,Bolton Wanderers,28,FW,2.08,15,0.74,"1,212",0.59,29,0.30,1.49,4,0.59,45,20,12,2,hr CRO,0,0.74,0,0,27,Ivan Klasnić
272,1,Liverpool,6,"MF,FW",0.45,3,0.30,"1,207",0.07,28,0.07,1.19,1,0.07,71,16,14,3,ar ARG,0,0.30,0,0,17,Maxi Rodríguez
273,0,West Ham United,1,DF,0.07,0,0.07,"1,206",0.00,27,0.15,1.12,2,0.00,75,15,16,1,cd COD,0,0.07,0,0,16,Hérita Ilunga
274,3,Chelsea,11,"MF,DF",0.83,1,0.23,"1,195",0.23,26,0.15,0.90,2,0.23,85,12,13,0,gh GHA,0,0.23,0,0,14,Michael Essien
275,1,Liverpool,3,DF,0.23,1,0.08,"1,194",0.08,30,0.15,0.83,1,0.08,85,11,13,0,gr GRE,0,0.08,1,0,14,Sotirios Kyrgiakos
276,1,Everton,2,DF,0.15,3,0.08,"1,183",0.08,28,0.15,0.84,2,0.08,70,11,14,0,ng NGA,0,0.08,0,0,17,Joseph Yobo
277,2,Wolverhampton Wanderers,13,FW,1.00,11,0.08,"1,174",0.08,23,0.15,1.76,2,0.15,51,23,12,0,eng ENG,1,0.15,0,1,23,Sylvan Ebanks-Blake
278,0,Wolverhampton Wanderers,0,GK,0.00,0,0.00,"1,170",0.00,22,0.00,0.00,0,0.00,90,0,13,0,wal WAL,0,0.00,0,0,13,Wayne Hennessey
279,3,Fulham,9,FW,0.69,11,0.46,"1,169",0.23,31,0.15,1.31,2,0.23,51,17,12,3,no NOR,0,0.46,0,0,23,Erik Nevland
280,1,Manchester City,4,MF,0.31,2,0.46,"1,168",0.08,22,0.08,0.69,1,0.08,73,9,14,5,eng ENG,0,0.46,0,0,16,Adam Johnson
281,0,Sunderland,2,DF,0.16,4,0.08,"1,161",0.00,29,0.08,1.01,1,0.00,73,13,12,1,py PAR,0,0.08,0,0,16,Paulo da Silva
282,1,Blackburn Rovers,11,FW,0.86,7,0.16,"1,154",0.08,20,0.23,2.57,3,0.08,53,33,15,1,ar ARG,0,0.16,0,0,22,Franco Di Santo
283,6,Tottenham Hotspur,16,FW,1.25,5,0.47,"1,151",0.39,29,0.08,0.47,1,0.47,58,6,15,1,ie IRL,1,0.55,0,1,20,Robbie Keane
284,1,Burnley,6,"DF,MF",0.47,1,0.16,"1,147",0.08,23,0.24,0.86,3,0.08,82,11,13,1,sco SCO,0,0.16,0,0,14,Danny Fox
285,1,Hull City,6,MF,0.47,8,0.08,"1,138",0.08,29,0.24,1.90,3,0.08,60,24,11,0,ng NGA,0,0.08,0,0,19,Seyi Olofinjana
286,3,Arsenal,12,"MF,FW",0.96,11,0.32,"1,129",0.24,20,0.00,0.56,0,0.24,49,7,12,1,eng ENG,0,0.32,0,0,23,Theo Walcott
287,1,Wolverhampton Wanderers,3,DF,0.24,4,0.08,"1,126",0.08,21,0.48,1.28,5,0.08,70,16,12,0,eng ENG,0,0.08,1,0,16,Richard Stearman
288,4,Arsenal,16,FW,1.29,11,0.72,"1,120",0.32,26,0.00,1.04,0,0.32,47,13,13,5,hr CRO,0,0.72,0,0,24,Eduardo da Silva
289,1,Manchester United,1,"DF,MF",0.08,3,0.08,"1,119",0.08,28,0.00,0.80,0,0.08,75,10,12,0,ie IRL,0,0.08,0,0,15,John O'Shea
290,1,Bolton Wanderers,3,"DF,MF",0.24,10,0.16,"1,106",0.08,30,0.08,1.46,1,0.08,53,18,11,1,jm JAM,0,0.16,0,0,21,Ricardo Gardner
291,5,Everton,16,FW,1.31,16,0.57,"1,097",0.41,26,0.08,2.30,1,0.41,44,28,9,2,ng NGA,1,0.57,0,0,25,Yakubu Aiyegbeni
292,0,Hull City,5,"MF,FW",0.41,4,0.08,"1,097",0.00,27,0.08,1.31,1,0.00,61,16,14,1,au AUS,0,0.08,0,0,18,Richard Garcia
293,2,West Ham United,3,DF,0.25,3,0.16,"1,096",0.16,23,0.00,1.07,0,0.16,73,13,12,0,ma MAR,0,0.16,0,0,15,Manuel da Costa
294,0,Manchester United,0,DF,0.00,1,0.00,"1,084",0.00,30,0.00,0.17,0,0.00,83,2,12,0,eng ENG,0,0.00,0,0,13,Rio Ferdinand
295,1,Bolton Wanderers,5,MF,0.42,1,0.17,"1,084",0.08,17,0.25,2.08,3,0.08,77,25,13,1,eng ENG,0,0.17,0,0,14,Jack Wilshere
296,1,Burnley,2,DF,0.17,1,0.08,"1,062",0.08,28,0.17,1.19,1,0.08,82,14,12,0,sco SCO,0,0.08,1,0,13,Steven Caldwell
297,1,Sunderland,2,DF,0.17,2,0.08,"1,061",0.08,26,0.34,1.44,4,0.08,66,17,14,0,gh GHA,0,0.08,0,0,16,John Mensah
298,1,Portsmouth,6,"FW,MF",0.51,8,0.26,"1,054",0.09,27,0.09,0.94,1,0.09,59,11,10,2,ng NGA,0,0.26,0,0,18,John Utaka
299,4,Hull City,10,MF,0.86,1,0.09,"1,051",0.00,30,0.00,0.69,0,0.34,75,8,13,1,de GER,5,0.43,0,4,14,Jimmy Bullard
300,0,Everton,5,"MF,DF",0.43,1,0.00,"1,035",0.00,26,0.00,0.35,0,0.00,86,4,11,0,eng ENG,0,0.00,0,0,12,Phil Jagielka
301,0,Blackburn Rovers,0,DF,0.00,2,0.00,"1,033",0.00,29,0.00,0.17,0,0.00,80,2,11,0,dk DEN,0,0.00,0,0,13,Lars Jacobsen
302,6,Everton,11,MF,0.96,2,0.44,"1,032",0.35,27,0.26,1.40,3,0.52,79,16,11,1,es ESP,2,0.61,0,2,13,Mikel Arteta
303,0,Bolton Wanderers,0,"DF,MF",0.00,1,0.00,"1,028",0.00,28,0.44,1.14,4,0.00,79,13,12,0,tt TRI,0,0.00,1,0,13,Jlloyd Samuel
304,5,Liverpool,13,FW,1.14,14,0.44,"1,022",0.44,20,0.09,0.88,1,0.44,43,10,10,0,fr FRA,0,0.44,0,0,24,David N'Gog
305,1,Portsmouth,5,"MF,FW",0.44,4,0.09,"1,021",0.09,29,0.00,0.62,0,0.09,64,7,12,0,eng ENG,0,0.09,0,0,16,Tommy Smith
306,0,Fulham,4,MF,0.36,5,0.18,"1,001",0.00,29,0.09,0.63,1,0.00,59,7,12,2,wal WAL,0,0.18,0,0,17,Simon Davies
307,0,Hull City,0,GK,0.00,0,0.00,990,0.00,32,0.09,0.00,1,0.00,90,0,11,0,eng ENG,0,0.00,0,0,11,Matt Duke
308,1,Tottenham Hotspur,13,MF,1.19,4,0.27,983,0.09,24,0.09,1.37,1,0.09,66,15,11,2,eng ENG,0,0.27,0,0,15,David Bentley
309,2,Wolverhampton Wanderers,9,MF,0.83,7,0.37,980,0.18,26,0.09,1.74,1,0.18,52,19,12,2,rs SRB,0,0.37,0,0,19,Nenad Milijaš
310,3,Manchester United,6,MF,0.56,7,0.37,969,0.28,28,0.00,0.65,0,0.28,57,7,10,1,kr KOR,0,0.37,0,0,17,Park Ji-sung
311,4,Liverpool,8,"MF,FW",0.75,16,0.47,966,0.37,22,0.09,1.96,1,0.37,39,21,9,1,nl NED,0,0.47,0,0,25,Ryan Babel
312,5,Chelsea,13,FW,1.22,12,0.75,958,0.47,23,0.19,1.41,2,0.47,42,15,11,3,ci CIV,0,0.75,0,0,23,Salomon Kalou
313,0,Arsenal,3,"FW,DF",0.28,1,0.00,956,0.00,34,0.28,0.94,3,0.00,87,10,10,0,eng ENG,0,0.00,0,0,11,Sol Campbell
314,0,Blackburn Rovers,0,MF,0.00,5,0.00,956,0.00,29,0.28,2.17,2,0.00,64,23,10,0,au AUS,0,0.00,1,0,15,Vince Grella
315,0,Chelsea,1,"DF,MF",0.09,7,0.09,954,0.00,25,0.38,1.51,4,0.00,56,16,10,1,ru RUS,0,0.09,0,0,17,Yuri Zhirkov
316,0,Blackburn Rovers,8,"MF,FW",0.76,15,0.00,952,0.00,19,0.00,1.80,0,0.00,41,19,8,0,ca CAN,0,0.00,0,0,23,Junior Hoilett
317,0,Burnley,0,DF,0.00,1,0.00,951,0.00,31,0.47,1.23,5,0.00,87,13,10,0,nir NIR,0,0.00,0,0,11,Michael Duff
