,goals,squad,shots_on_target,position,shots_on_target_per90,games_subs,goals_assists_pens_per90,minutes,goals_pens_per90,age,cards_per90,fouls_per90,cards_yellow,goals_per90,minutes_per_game,fouls,games_starts,assists,nationality,pens_att,goals_assists_per90,cards_red,pens_made,games,player
160,4,Everton,23,"MF,FW",1.00,12,0.48,"2,074",0.17,28,0.09,1.13,2,0.17,59,26,23,7,be BEL,0,0.48,0,0,35,Kevin Mirallas
161,1,Southampton,6,DF,0.26,0,0.04,"2,070",0.04,27,0.09,0.78,2,0.04,90,18,23,0,jp JPN,0,0.04,0,0,23,Maya Yoshida
162,10,Burnley,23,FW,1.00,16,0.48,"2,064",0.35,26,0.00,1.05,0,0.44,56,24,21,3,wal WAL,2,0.57,0,2,37,Sam Vokes
163,14,Tottenham Hotspur,33,"FW,MF",1.44,11,0.87,"2,062",0.61,24,0.09,0.44,2,0.61,61,10,23,6,kr KOR,0,0.87,0,0,34,Son Heung-min
164,0,Manchester United,1,DF,0.04,1,0.00,"2,058",0.00,22,0.17,1.22,4,0.00,82,28,24,0,ci CIV,0,0.00,0,0,25,Eric Bailly
165,1,Tottenham Hotspur,3,MF,0.13,6,0.09,"2,056",0.04,29,0.22,1.88,5,0.04,69,43,24,1,be BEL,0,0.09,0,0,30,Mousa Dembélé
166,0,Watford,0,"MF,DF",0.00,1,0.09,"2,030",0.00,31,0.31,1.29,7,0.00,75,29,26,2,ch SUI,0,0.09,0,0,27,Valon Behrami
167,1,Hull City,8,MF,0.36,8,0.00,"2,026",0.00,29,0.27,1.47,5,0.04,65,33,23,0,eng ENG,1,0.04,1,1,31,Tom Huddlestone
168,0,Crystal Palace,1,DF,0.04,9,0.09,"2,014",0.00,35,0.36,1.12,8,0.00,67,25,21,2,ie IRL,0,0.09,0,0,30,Damien Delaney
169,0,Manchester City,2,DF,0.09,4,0.00,"2,014",0.00,22,0.04,0.40,1,0.00,75,9,23,0,eng ENG,0,0.00,0,0,27,John Stones
170,5,Crystal Palace,6,MF,0.27,5,0.36,"1,999",0.23,28,0.23,1.85,5,0.23,69,41,24,3,sco SCO,0,0.36,0,0,29,James McArthur
171,0,Hull City,0,GK,0.00,0,0.00,"1,980",0.00,31,0.00,0.00,0,0.00,90,0,22,0,ch SUI,0,0.00,0,0,22,Eldin Jakupović
172,0,West Ham United,0,GK,0.00,0,0.00,"1,980",0.00,29,0.05,0.00,1,0.00,90,0,22,0,ie IRL,0,0.00,0,0,22,Darren Randolph
173,3,Crystal Palace,4,"DF,MF",0.18,1,0.14,"1,974",0.14,27,0.18,0.50,4,0.14,82,11,23,0,eng ENG,0,0.14,0,0,24,James Tomkins
174,0,Manchester City,0,GK,0.00,0,0.00,"1,968",0.00,33,0.00,0.00,0,0.00,90,0,22,0,cl CHI,0,0.00,0,0,22,Claudio Bravo
175,0,Middlesbrough,1,"DF,MF",0.05,4,0.09,"1,964",0.00,28,0.18,1.33,4,0.00,82,29,20,2,eng ENG,0,0.09,0,0,24,George Friend
176,0,Stoke City,3,DF,0.14,2,0.00,"1,957",0.00,31,0.05,0.55,1,0.00,85,12,21,0,eng ENG,0,0.00,0,0,23,Glen Johnson
177,5,Manchester City,15,MF,0.70,3,0.14,"1,941",0.14,33,0.19,1.25,4,0.23,78,27,22,0,ci CIV,2,0.23,0,2,25,Yaya Touré
178,3,Swansea City,9,"FW,MF",0.42,3,0.19,"1,922",0.14,31,0.05,1.31,1,0.14,71,28,24,1,eng ENG,0,0.19,0,0,27,Wayne Routledge
179,10,Arsenal,29,"MF,FW",1.36,5,0.56,"1,916",0.47,27,0.05,0.70,1,0.47,68,15,23,2,eng ENG,1,0.56,0,0,28,Theo Walcott
180,4,Southampton,18,MF,0.86,8,0.38,"1,883",0.19,21,0.19,1.29,4,0.19,63,27,22,4,eng ENG,0,0.38,0,0,30,James Ward-Prowse
181,0,Sunderland,2,DF,0.10,2,0.00,"1,877",0.00,21,0.10,0.86,2,0.00,78,18,22,0,be BEL,0,0.00,0,0,24,Jason Denayer
182,1,Southampton,5,DF,0.24,0,0.05,"1,853",0.05,25,0.24,0.87,4,0.05,88,18,21,0,nl NED,0,0.05,1,0,21,Virgil van Dijk
183,0,Middlesbrough,2,DF,0.10,3,0.00,"1,847",0.00,26,0.39,1.41,8,0.00,77,29,21,0,br BRA,0,0.00,0,0,24,Fábio
184,1,Manchester United,2,"DF,MF",0.10,3,0.15,"1,830",0.05,26,0.10,0.69,2,0.05,80,14,20,2,nl NED,0,0.15,0,0,23,Daley Blind
185,0,Bournemouth,2,MF,0.10,1,0.05,"1,801",0.00,29,0.15,0.80,2,0.00,82,16,21,1,eng ENG,0,0.05,1,0,22,Andrew Surman
186,3,Crystal Palace,10,DF,0.50,4,0.20,"1,797",0.15,29,0.10,0.65,2,0.15,78,13,19,1,eng ENG,0,0.20,0,0,23,Scott Dann
187,5,Manchester City,14,"MF,FW",0.71,6,0.35,"1,781",0.25,20,0.20,0.71,4,0.25,69,14,20,2,de GER,0,0.35,0,0,26,Leroy Sané
188,0,Arsenal,3,"MF,DF",0.15,7,0.00,"1,779",0.00,25,0.25,1.67,5,0.00,61,33,22,0,fr FRA,0,0.00,0,0,29,Francis Coquelin
189,6,Burnley,19,FW,0.96,8,0.30,"1,773",0.20,26,0.41,2.74,7,0.30,63,54,20,2,at AUT,2,0.41,1,2,28,Ashley Barnes
190,1,Burnley,3,MF,0.15,0,0.15,"1,764",0.05,32,0.36,1.73,7,0.05,84,34,21,2,eng ENG,0,0.15,0,0,21,Dean Marney
191,3,Bournemouth,12,MF,0.61,9,0.41,"1,764",0.15,22,0.15,0.92,3,0.15,63,18,19,5,sco SCO,0,0.41,0,0,28,Ryan Fraser
192,1,West Ham United,2,MF,0.10,1,0.10,"1,763",0.05,24,0.36,1.38,7,0.05,80,27,21,1,es ESP,0,0.10,0,0,22,Pedro Obiang
193,0,West Ham United,1,DF,0.05,0,0.00,"1,755",0.00,28,0.10,0.67,2,0.00,88,13,20,0,it ITA,0,0.00,0,0,20,Angelo Ogbonna
194,2,Sunderland,14,FW,0.72,5,0.10,"1,741",0.10,25,0.26,1.45,5,0.10,73,28,19,0,it ITA,0,0.10,0,0,24,Fabio Borini
195,5,West Bromwich Albion,8,"FW,MF",0.41,14,0.36,"1,740",0.26,30,0.16,0.93,3,0.26,56,18,17,2,sco SCO,0,0.36,0,0,31,James Morrison
196,1,Tottenham Hotspur,4,DF,0.21,5,0.21,"1,739",0.05,23,0.05,0.67,1,0.05,76,13,18,3,wal WAL,0,0.21,0,0,23,Ben Davies
197,0,Everton,0,GK,0.00,1,0.00,"1,737",0.00,26,0.10,0.00,2,0.00,87,0,19,0,es ESP,0,0.00,0,0,20,Joel Robles
198,3,Hull City,8,DF,0.42,3,0.16,"1,722",0.16,32,0.21,0.68,4,0.16,78,13,19,0,eng ENG,0,0.16,0,0,22,Michael Dawson
199,5,Manchester United,17,FW,0.89,16,0.32,"1,710",0.26,18,0.16,0.84,3,0.26,53,16,16,1,eng ENG,0,0.32,0,0,32,Marcus Rashford
200,4,Stoke City,10,MF,0.53,0,0.32,"1,698",0.21,24,0.11,0.85,2,0.21,81,16,21,2,ch SUI,0,0.32,0,0,21,Xherdan Shaqiri
201,0,Everton,0,GK,0.00,0,0.00,"1,683",0.00,33,0.11,0.00,2,0.00,89,0,19,0,nl NED,0,0.00,0,0,19,Maarten Stekelenburg
202,1,Leicester City,5,"MF,DF",0.27,7,0.11,"1,673",0.05,21,0.16,1.51,3,0.05,70,28,17,1,gh GHA,0,0.11,0,0,24,Daniel Amartey
203,1,Manchester United,4,DF,0.22,3,0.05,"1,663",0.05,26,0.27,1.24,5,0.05,79,23,18,0,ar ARG,0,0.05,0,0,21,Marcos Rojo
204,2,West Ham United,4,DF,0.22,3,0.11,"1,655",0.11,32,0.16,0.38,3,0.11,75,7,19,0,wal WAL,0,0.11,0,0,22,James Collins
205,0,Stoke City,5,"DF,MF",0.28,1,0.11,"1,629",0.00,31,0.06,0.94,1,0.00,86,17,18,2,us USA,0,0.11,0,0,19,Geoff Cameron
206,0,Sunderland,7,MF,0.39,7,0.11,"1,629",0.00,21,0.28,1.44,4,0.00,65,26,18,2,be BEL,0,0.11,1,0,25,Adnan Januzaj
207,2,Arsenal,8,MF,0.44,13,0.50,"1,628",0.11,22,0.06,1.66,1,0.11,56,30,16,7,eng ENG,0,0.50,0,0,29,Alex Oxlade-Chamberlain
208,2,Watford,8,DF,0.45,9,0.17,"1,617",0.11,27,0.11,0.89,2,0.11,60,16,18,1,nl NED,0,0.17,0,0,27,Daryl Janmaat
209,6,Manchester United,21,"MF,FW",1.17,6,0.50,"1,614",0.33,28,0.17,0.50,3,0.33,65,9,19,3,es ESP,0,0.50,0,0,25,Juan Mata
210,1,Manchester United,7,MF,0.39,10,0.06,"1,605",0.06,28,0.56,2.30,9,0.06,57,41,18,0,be BEL,0,0.06,1,0,28,Marouane Fellaini
211,0,Manchester United,0,MF,0.00,5,0.00,"1,600",0.00,35,0.11,0.28,2,0.00,70,5,18,0,eng ENG,0,0.00,0,0,23,Michael Carrick
212,0,Manchester United,1,"DF,MF",0.06,0,0.00,"1,584",0.00,24,0.11,0.51,2,0.00,88,9,18,0,eng ENG,0,0.00,0,0,18,Phil Jones
213,0,Sunderland,2,DF,0.11,1,0.00,"1,578",0.00,27,0.34,1.25,5,0.00,88,22,17,0,sn SEN,0,0.00,1,0,18,Papy Djilobodji
214,3,Leicester City,9,FW,0.52,9,0.23,"1,565",0.17,30,0.06,1.55,1,0.17,52,27,21,1,jp JPN,0,0.23,0,0,30,Shinji Okazaki
215,4,Manchester United,18,FW,1.04,7,0.52,"1,554",0.23,20,0.12,1.51,2,0.23,62,26,18,5,fr FRA,0,0.52,0,0,25,Anthony Martial
216,2,Everton,5,MF,0.29,6,0.29,"1,544",0.12,18,0.23,1.46,4,0.12,64,25,18,3,eng ENG,0,0.29,0,0,24,Tom Davies
217,0,Everton,2,DF,0.12,7,0.06,"1,543",0.00,25,0.00,0.64,0,0.00,67,11,16,1,ar ARG,0,0.06,0,0,23,Ramiro Funes Mori
218,0,Middlesbrough,2,"MF,FW",0.12,11,0.06,"1,541",0.00,20,0.06,1.17,1,0.00,57,20,16,1,es ESP,0,0.06,0,0,27,Adama Traoré
219,2,Middlesbrough,9,"FW,MF",0.53,4,0.29,"1,540",0.12,25,0.58,2.10,9,0.12,64,36,20,3,uy URU,0,0.29,1,0,24,Gastón Ramírez
220,5,Manchester United,18,"MF,FW",1.05,10,0.53,"1,539",0.23,30,0.47,1.35,8,0.29,62,23,15,5,eng ENG,1,0.58,0,1,25,Wayne Rooney
221,8,Chelsea,15,MF,0.88,19,0.59,"1,534",0.47,27,0.18,0.70,3,0.47,45,12,15,2,br BRA,0,0.59,0,0,34,Willian
222,2,Tottenham Hotspur,5,"MF,DF",0.29,0,0.24,"1,530",0.12,26,0.47,1.71,8,0.12,85,29,18,2,eng ENG,0,0.24,0,0,18,Danny Rose
223,2,Leicester City,7,DF,0.41,0,0.18,"1,521",0.12,19,0.00,1.54,0,0.12,90,26,17,1,ng NGA,0,0.18,0,0,17,Wilfred Ndidi
224,1,Stoke City,11,MF,0.65,7,0.18,"1,517",0.00,30,0.42,2.43,7,0.06,63,41,17,3,sco SCO,1,0.24,0,1,24,Charlie Adam
225,0,Arsenal,2,DF,0.12,4,0.00,"1,517",0.00,25,0.36,1.13,6,0.00,80,19,15,0,br BRA,0,0.00,0,0,19,Gabriel Paulista
226,2,West Ham United,15,"FW,MF",0.89,1,0.48,"1,511",0.12,29,0.12,0.42,2,0.12,84,7,17,6,fr FRA,0,0.48,0,0,18,Dimitri Payet
227,0,Sunderland,5,"DF,MF",0.30,3,0.06,"1,492",0.00,25,0.24,1.39,4,0.00,75,23,17,1,eng ENG,0,0.06,0,0,20,Jack Rodwell
228,1,West Bromwich Albion,13,MF,0.79,21,0.18,"1,477",0.06,27,0.55,1.83,9,0.06,43,30,13,2,ie IRL,0,0.18,0,0,34,James McClean
229,0,Southampton,0,DF,0.00,2,0.00,"1,471",0.00,22,0.06,0.92,1,0.00,87,15,15,0,eng ENG,0,0.00,0,0,17,Jack Stephens
230,0,Sunderland,3,MF,0.18,4,0.06,"1,469",0.00,31,0.31,1.84,4,0.00,70,30,17,1,se SWE,0,0.06,1,0,21,Seb Larsson
231,7,Liverpool,15,"FW,MF",0.92,20,0.61,"1,468",0.43,21,0.00,1.35,0,0.43,43,22,14,3,be BEL,0,0.61,0,0,34,Divock Origi
232,7,Bournemouth,18,MF,1.10,3,0.61,"1,467",0.31,26,0.06,0.49,1,0.43,70,8,18,5,eng ENG,2,0.74,0,2,21,Junior Stanislas
233,6,Bournemouth,18,FW,1.11,17,0.55,"1,461",0.37,23,0.06,1.36,1,0.37,47,22,14,3,eng ENG,1,0.55,0,0,31,Benik Afobe
234,3,Arsenal,11,FW,0.68,8,0.43,"1,456",0.19,20,0.06,0.43,1,0.19,56,7,18,4,ng NGA,0,0.43,0,0,26,Alex Iwobi
235,0,Manchester City,0,GK,0.00,1,0.00,"1,452",0.00,34,0.00,0.00,0,0.00,85,0,16,0,ar ARG,0,0.00,0,0,17,Willy Caballero
236,1,Leicester City,7,MF,0.44,8,0.06,"1,446",0.06,27,0.25,1.12,4,0.06,63,18,15,0,wal WAL,0,0.06,0,0,23,Andy King
237,0,Watford,3,MF,0.19,1,0.12,"1,441",0.00,26,0.19,1.00,3,0.00,85,16,16,2,eng ENG,0,0.12,0,0,17,Tom Cleverley
238,0,Hull City,0,GK,0.00,0,0.00,"1,440",0.00,31,0.00,0.00,0,0.00,90,0,16,0,sco SCO,0,0.00,0,0,16,David Marshall
239,0,West Ham United,0,GK,0.00,0,0.00,"1,440",0.00,29,0.06,0.00,1,0.00,90,0,16,0,es ESP,0,0.00,0,0,16,Adrián
240,6,West Ham United,13,"MF,FW",0.81,9,0.56,"1,438",0.38,26,0.06,0.81,1,0.38,58,13,16,3,gh GHA,0,0.56,0,0,25,André Ayew
241,1,Sunderland,1,DF,0.06,5,0.06,"1,430",0.06,22,0.13,0.88,2,0.06,72,14,15,0,es ESP,0,0.06,0,0,20,Javier Manquillo
242,4,Hull City,18,FW,1.14,8,0.44,"1,425",0.25,25,0.00,1.14,0,0.25,59,18,16,3,uy URU,0,0.44,0,0,24,Abel Hernández
243,6,Bournemouth,12,FW,0.76,4,0.19,"1,423",0.19,24,0.00,1.83,0,0.38,71,29,16,0,eng ENG,3,0.38,0,3,20,Callum Wilson
244,0,Liverpool,2,DF,0.13,5,0.00,"1,410",0.00,30,0.19,0.96,3,0.00,71,15,15,0,ee EST,0,0.00,0,0,20,Ragnar Klavan
245,0,Swansea City,3,DF,0.19,2,0.00,"1,409",0.00,24,0.32,1.66,5,0.00,83,26,15,0,es ESP,0,0.00,0,0,17,Jordi Amat
246,0,West Ham United,2,DF,0.13,0,0.00,"1,404",0.00,32,0.13,0.71,2,0.00,88,11,16,0,pt POR,0,0.00,0,0,16,José Fonte
247,1,Swansea City,3,MF,0.19,1,0.19,"1,387",0.06,24,0.06,0.84,1,0.06,82,13,16,2,eng ENG,0,0.19,0,0,17,Tom Carroll
248,1,Stoke City,4,FW,0.26,12,0.19,"1,385",0.06,28,0.19,1.82,3,0.06,51,28,15,2,sn SEN,0,0.19,0,0,27,Mame Biram Diouf
249,0,Everton,3,DF,0.20,2,0.07,"1,372",0.00,19,0.13,0.85,2,0.00,76,13,16,1,eng ENG,0,0.07,0,0,18,Mason Holgate
250,2,Bournemouth,4,"DF,MF",0.26,13,0.13,"1,366",0.13,26,0.40,1.71,6,0.13,51,26,14,0,eng ENG,0,0.13,0,0,27,Dan Gosling
251,1,Watford,9,MF,0.60,6,0.07,"1,361",0.07,23,0.26,0.79,4,0.07,68,12,14,0,fr FRA,0,0.07,0,0,20,Abdoulaye Doucouré
252,1,Manchester United,13,"FW,MF",0.86,7,0.13,"1,360",0.07,23,0.20,1.72,3,0.07,54,26,18,1,eng ENG,0,0.13,0,0,25,Jesse Lingard
253,4,Middlesbrough,10,FW,0.66,7,0.27,"1,354",0.27,29,0.27,1.40,4,0.27,59,21,16,0,uy URU,0,0.27,0,0,23,Cristhian Stuani
254,4,Manchester United,16,"FW,MF",1.07,9,0.33,"1,348",0.27,27,0.07,1.27,1,0.27,56,19,15,1,am ARM,0,0.33,0,0,24,Henrikh Mkhitaryan
255,0,Manchester City,0,DF,0.00,3,0.07,"1,346",0.00,33,0.13,0.20,2,0.00,79,3,14,1,fr FRA,0,0.07,0,0,17,Bacary Sagna
256,7,Stoke City,16,FW,1.07,14,0.60,"1,343",0.47,35,0.20,1.74,3,0.47,50,26,13,2,eng ENG,0,0.60,0,0,27,Peter Crouch
257,5,Chelsea,9,"MF,FW",0.60,16,1.14,"1,339",0.34,29,0.54,1.55,8,0.34,46,23,13,12,es ESP,0,1.14,0,0,29,Cesc Fàbregas
258,0,Manchester United,0,DF,0.00,3,0.00,"1,333",0.00,26,0.20,1.28,3,0.00,74,19,15,0,it ITA,0,0.00,0,0,18,Matteo Darmian
259,2,Hull City,4,DF,0.27,1,0.27,"1,330",0.14,28,0.14,0.81,2,0.14,83,12,15,2,it ITA,0,0.27,0,0,16,Andrea Ranocchia
260,2,Bournemouth,6,"FW,MF",0.41,5,0.27,"1,328",0.14,29,0.07,0.47,1,0.14,63,7,16,2,eng ENG,0,0.27,0,0,21,Marc Pugh
261,3,Southampton,15,FW,1.02,22,0.34,"1,321",0.20,29,0.14,1.84,2,0.20,41,27,10,2,ie IRL,1,0.34,0,0,32,Shane Long
262,7,West Ham United,14,FW,0.96,3,0.55,"1,311",0.48,27,0.21,1.72,3,0.48,73,25,15,1,eng ENG,0,0.55,0,0,18,Andy Carroll
263,4,Stoke City,12,"FW,MF",0.83,10,0.35,"1,304",0.21,32,0.07,0.90,1,0.28,57,13,13,2,ie IRL,1,0.41,0,1,23,Jonathan Walters
264,0,Southampton,4,MF,0.28,8,0.00,"1,301",0.00,20,0.14,1.18,2,0.00,59,17,14,0,dk DEN,0,0.00,0,0,22,Pierre Højbjerg
265,0,West Bromwich Albion,0,MF,0.00,1,0.00,"1,301",0.00,26,0.14,1.18,2,0.00,81,17,15,0,eng ENG,0,0.00,0,0,16,Jake Livermore
266,1,Watford,10,FW,0.70,4,0.07,"1,291",0.07,27,0.07,1.25,1,0.07,72,18,14,0,ng NGA,0,0.07,0,0,18,Odion Ighalo
267,0,Swansea City,1,MF,0.07,10,0.07,"1,291",0.00,27,0.21,1.25,3,0.00,56,18,13,1,kr KOR,0,0.07,0,0,23,Ki Sung-yueng
268,7,Leicester City,13,FW,0.91,10,0.70,"1,281",0.42,28,0.07,1.90,1,0.49,56,27,13,4,dz ALG,1,0.77,0,1,23,Islam Slimani
269,1,Hull City,3,"MF,DF",0.21,0,0.07,"1,273",0.07,26,0.49,2.55,7,0.07,85,36,15,0,sn SEN,0,0.07,0,0,15,Alfred N'Diaye
270,2,Swansea City,4,"MF,DF",0.29,1,0.14,"1,252",0.14,28,0.14,0.86,2,0.14,84,12,14,0,se SWE,0,0.14,0,0,15,Martin Olsson
271,0,West Ham United,0,"DF,MF",0.00,5,0.07,"1,249",0.00,22,0.50,1.44,6,0.00,69,20,13,1,eng ENG,0,0.07,1,0,18,Sam Byram
272,2,Watford,13,"MF,FW",0.94,1,0.29,"1,246",0.14,21,0.14,1.73,2,0.14,78,24,15,2,sn SEN,0,0.29,0,0,16,M'Baye Niang
273,1,Arsenal,12,MF,0.87,10,0.36,"1,236",0.07,25,0.22,1.09,3,0.07,54,15,13,4,wal WAL,0,0.36,0,0,23,Aaron Ramsey
274,2,Crystal Palace,4,MF,0.29,0,0.07,"1,224",0.00,25,0.29,1.99,4,0.15,87,27,14,1,rs SRB,2,0.22,0,2,14,Luka Milivojević
275,3,Sunderland,9,FW,0.66,4,0.22,"1,219",0.22,28,0.15,1.85,2,0.22,68,25,14,0,ng NGA,0,0.22,0,0,18,Victor Anichebe
276,1,Manchester United,1,DF,0.07,5,0.07,"1,217",0.07,26,0.00,0.59,0,0.07,68,8,13,0,eng ENG,0,0.07,0,0,18,Chris Smalling
277,12,Arsenal,20,FW,1.49,18,1.12,"1,206",0.90,29,0.15,1.57,2,0.90,42,21,11,3,fr FRA,0,1.12,0,0,29,Olivier Giroud
278,2,Hull City,6,FW,0.46,9,0.15,"1,171",0.15,26,0.08,1.54,1,0.15,53,20,13,0,no NOR,0,0.15,0,0,22,Adama Diomande
279,0,Stoke City,2,DF,0.15,1,0.00,"1,168",0.00,31,0.46,1.93,5,0.00,78,25,14,0,sco SCO,0,0.00,1,0,15,Phil Bardsley
280,0,Swansea City,0,MF,0.00,0,0.00,"1,163",0.00,33,0.23,0.46,3,0.00,73,6,16,0,eng ENG,0,0.00,0,0,16,Leon Britton
281,0,Watford,1,DF,0.08,2,0.08,"1,162",0.00,27,0.23,1.01,3,0.00,78,13,13,1,nir NIR,0,0.08,0,0,15,Craig Cathcart
282,1,Crystal Palace,1,MF,0.08,5,0.16,"1,160",0.08,29,0.08,0.70,1,0.08,64,9,13,1,wal WAL,0,0.16,0,0,18,Joe Ledley
283,0,Swansea City,3,FW,0.24,6,0.16,"1,145",0.00,23,0.08,1.02,1,0.00,64,13,12,2,gm GAM,0,0.16,0,0,18,Modou Barrow
284,0,Hull City,7,MF,0.55,3,0.24,"1,143",0.00,28,0.08,0.94,1,0.00,76,12,12,3,pl POL,0,0.24,0,0,15,Kamil Grosicki
285,0,Liverpool,1,MF,0.08,12,0.16,"1,112",0.00,29,0.32,1.46,4,0.00,46,18,12,2,br BRA,0,0.16,0,0,24,Lucas Leiva
286,1,Burnley,3,MF,0.24,2,0.08,"1,105",0.08,33,0.33,1.63,4,0.08,79,20,12,0,eng ENG,0,0.08,0,0,14,Joey Barton
287,1,Southampton,7,MF,0.57,12,0.16,"1,104",0.08,22,0.41,2.04,5,0.08,46,25,12,1,ma MAR,0,0.16,0,0,24,Sofiane Boufal
288,4,Hull City,8,"FW,MF",0.66,5,0.41,"1,097",0.33,26,0.33,1.31,3,0.33,65,16,12,1,sn SEN,0,0.41,1,0,17,Oumar Niasse
289,1,Burnley,6,MF,0.51,5,0.34,"1,068",0.08,28,0.08,1.18,1,0.08,51,14,16,3,be BEL,0,0.34,0,0,21,Steven Defour
290,0,Manchester City,2,MF,0.17,12,0.08,"1,064",0.00,30,0.17,0.59,2,0.00,44,7,12,1,es ESP,0,0.08,0,0,24,Jesús Navas
291,0,Bournemouth,1,"MF,FW",0.09,12,0.00,"1,055",0.00,20,0.00,0.60,0,0.00,42,7,13,0,eng ENG,0,0.00,0,0,25,Jordon Ibe
292,1,Leicester City,8,MF,0.69,21,0.34,"1,049",0.09,20,0.17,1.03,2,0.09,35,12,9,3,eng ENG,0,0.34,0,0,30,Demarai Gray
293,3,West Ham United,7,MF,0.61,10,0.43,"1,041",0.26,26,0.17,0.95,1,0.26,50,11,11,2,dz ALG,0,0.43,1,0,21,Sofiane Feghouli
294,2,Watford,4,MF,0.35,1,0.35,"1,037",0.17,25,0.26,0.69,2,0.17,80,8,12,2,ar ARG,0,0.35,1,0,13,Roberto Pereyra
295,0,Swansea City,1,DF,0.09,1,0.09,"1,036",0.00,22,0.00,0.26,0,0.00,80,3,12,1,sco SCO,0,0.09,0,0,13,Stephen Kingsley
296,1,Manchester City,2,DF,0.17,8,0.17,"1,036",0.09,31,0.17,1.22,2,0.09,55,14,11,1,ar ARG,0,0.17,0,0,19,Pablo Zabaleta
297,0,Sunderland,4,"FW,MF",0.35,3,0.18,"1,024",0.00,22,0.09,0.88,1,0.00,73,10,11,2,eng ENG,0,0.18,0,0,14,Duncan Watmore
298,1,Southampton,3,MF,0.26,4,0.18,"1,021",0.09,25,0.26,1.32,3,0.09,64,15,12,1,nl NED,0,0.18,0,0,16,Jordy Clasie
299,2,Hull City,5,"MF,FW",0.45,0,0.18,"1,005",0.18,22,0.36,1.52,4,0.18,84,17,12,0,rs SRB,0,0.18,0,0,12,Lazar Marković
300,0,West Ham United,4,MF,0.36,20,0.09,"1,001",0.00,20,0.36,1.44,4,0.00,36,16,8,1,"ch SUI,pt POR",0,0.09,0,0,28,Edimilson Fernandes
301,1,Burnley,8,"MF,FW",0.72,10,0.27,998,0.09,25,0.09,0.27,1,0.09,50,3,10,2,is ISL,0,0.27,0,0,20,Jóhann Berg Guðmundsson
302,0,Middlesbrough,1,DF,0.09,1,0.00,975,0.00,27,0.18,1.57,2,0.00,89,17,10,0,"co COL,es ESP",0,0.00,0,0,11,Bernardo Espinosa
303,0,West Ham United,1,DF,0.09,2,0.09,972,0.00,22,0.09,1.48,1,0.00,75,16,11,1,fr FRA,0,0.09,0,0,13,Arthur Masuaku
304,1,Hull City,3,MF,0.28,11,0.19,962,0.09,27,0.19,0.84,2,0.09,48,9,9,1,ie IRL,0,0.19,0,0,20,David Meyler
305,4,Watford,12,FW,1.13,9,0.47,958,0.38,26,0.47,2.72,5,0.38,50,29,10,1,it ITA,0,0.47,0,0,19,Stefano Okaka
306,0,West Ham United,1,"MF,DF",0.09,5,0.09,957,0.00,26,0.19,1.03,2,0.00,60,11,11,1,no NOR,0,0.09,0,0,16,Håvard Nordtveit
307,6,Southampton,17,FW,1.64,4,0.48,934,0.39,27,0.10,1.35,1,0.58,62,14,11,1,eng ENG,2,0.67,0,2,15,Charlie Austin
308,1,Hull City,4,MF,0.39,5,0.19,927,0.10,25,0.39,0.97,4,0.10,58,10,11,1,eng ENG,0,0.19,0,0,16,Ryan Mason
309,0,Swansea City,0,DF,0.00,0,0.00,920,0.00,27,0.10,1.27,1,0.00,84,13,11,0,wal WAL,0,0.00,0,0,11,Neil Taylor
310,1,Middlesbrough,4,DF,0.39,3,0.10,918,0.10,25,0.29,1.47,3,0.10,66,15,11,0,es ESP,0,0.10,0,0,14,Daniel Ayala
311,0,Leicester City,1,DF,0.10,0,0.00,917,0.00,29,0.39,1.47,4,0.00,83,15,11,0,tn TUN,0,0.00,0,0,11,Yohan Benalouane
312,0,Tottenham Hotspur,3,MF,0.30,17,0.20,911,0.00,26,0.30,2.07,3,0.00,36,21,8,2,fr FRA,0,0.20,0,0,25,Moussa Sissoko
313,0,Liverpool,0,GK,0.00,0,0.00,900,0.00,23,0.00,0.00,0,0.00,90,0,10,0,de GER,0,0.00,0,0,10,Loris Karius
314,0,Middlesbrough,0,GK,0.00,0,0.00,900,0.00,31,0.00,0.00,0,0.00,90,0,10,0,us USA,0,0.00,0,0,10,Brad Guzan
315,5,Southampton,16,FW,1.61,15,0.71,892,0.50,27,0.00,1.51,0,0.50,37,15,9,2,eng ENG,0,0.71,0,0,24,Jay Rodriguez
316,1,Swansea City,6,FW,0.62,5,0.31,866,0.10,24,0.10,1.87,1,0.10,62,18,9,2,gh GHA,0,0.31,0,0,14,Jordan Ayew
317,0,Stoke City,1,MF,0.11,9,0.11,854,0.00,19,0.21,1.05,2,0.00,50,10,8,1,eg EGY,0,0.11,0,0,17,Ramadan Sobhi
318,1,Sunderland,10,"FW,MF",1.06,14,0.11,849,0.11,25,0.64,2.12,6,0.11,40,20,7,0,tn TUN,0,0.11,0,0,21,Wahbi Khazri
319,2,Tottenham Hotspur,14,FW,1.49,20,0.32,845,0.11,22,0.00,3.30,0,0.21,31,31,7,2,nl NED,1,0.43,0,1,27,Vincent Janssen
320,0,West Ham United,2,"MF,FW",0.21,7,0.21,838,0.00,28,0.00,1.50,0,0.00,56,14,8,2,sco SCO,0,0.21,0,0,15,Robert Snodgrass
321,1,Swansea City,3,DF,0.32,10,0.11,831,0.11,33,0.11,1.08,1,0.11,46,10,8,0,es ESP,0,0.11,0,0,18,Àngel Rangel
