,goals,squad,shots_on_target,position,shots_on_target_per90,games_subs,goals_assists_pens_per90,minutes,goals_pens_per90,age,cards_per90,fouls_per90,cards_yellow,goals_per90,minutes_per_game,fouls,games_starts,assists,nationality,pens_att,goals_assists_per90,cards_red,pens_made,games,player
167,0,Leicester City,8,"DF,MF",0.35,3,0.04,"2,074",0.00,26,0.09,,2,0.00,80,,23,1,eng ENG,0,0.04,0,0,26,Andy Impey
168,1,Coventry City,11,MF,0.48,0,0.35,"2,070",0.04,25,0.13,,3,0.04,90,,23,7,eng ENG,0,0.35,0,0,23,Steve Froggatt
169,2,Aston Villa,6,DF,0.26,2,0.17,"2,065",0.09,25,0.13,,3,0.09,83,,23,2,eng ENG,0,0.17,0,0,25,Ugo Ehiogu
170,0,Derby County,0,GK,0.00,0,0.00,"2,049",0.00,25,0.13,,2,0.00,89,,23,0,eng ENG,0,0.00,1,0,23,Russell Hoult
171,0,Aston Villa,0,GK,0.00,0,0.00,"2,037",0.00,24,0.04,,0,0.00,89,,23,0,eng ENG,0,0.00,1,0,23,Michael Oakes
172,0,Wimbledon,6,DF,0.27,4,0.27,"2,015",0.00,31,0.13,,3,0.00,78,,22,6,eng ENG,0,0.27,0,0,26,Alan Kimble
173,14,Liverpool,32,FW,1.43,2,0.54,"2,010",0.45,23,0.18,,4,0.63,80,,23,2,eng ENG,4,0.72,0,4,25,Robbie Fowler
174,0,Blackburn Rovers,5,DF,0.22,1,0.00,"2,004",0.00,27,0.04,,1,0.00,87,,22,0,ie IRL,1,0.00,0,0,23,Jeff Kenna
175,9,Tottenham Hotspur,23,FW,1.04,5,0.45,"1,994",0.41,21,0.09,,2,0.41,74,,22,1,no NOR,0,0.45,0,0,27,Steffen Iversen
176,3,Middlesbrough,19,MF,0.86,1,0.23,"1,990",0.14,31,0.54,,12,0.14,77,,25,2,eng ENG,0,0.23,0,0,26,Paul Gascoigne
177,0,Charlton Athletic,0,GK,0.00,0,0.00,"1,978",0.00,26,0.05,,1,0.00,86,,23,0,au AUS,0,0.00,0,0,23,Saša Ilić
178,0,Newcastle United,11,MF,0.50,6,0.09,"1,973",0.00,32,0.27,,6,0.00,76,,20,2,eng ENG,0,0.09,0,0,26,Rob Lee
179,6,Newcastle United,17,MF,0.78,5,0.50,"1,968",0.27,23,0.00,,0,0.27,68,,24,5,pe PER,0,0.50,0,0,29,Nolberto Solano
180,1,Southampton,4,DF,0.19,0,0.05,"1,940",0.05,33,0.28,,6,0.05,88,,22,0,nl NED,0,0.05,0,0,22,Ken Monkou
181,1,Derby County,,MF,,2,,"1,922",,24,0.28,,6,0.05,87,,20,,ie IRL,,,0,,22,Lee Carsley
182,2,Charlton Athletic,4,DF,0.19,1,0.14,"1,907",0.09,28,0.28,,6,0.09,87,,21,1,eng ENG,0,0.14,0,0,22,Eddie Youds
183,6,Southampton,23,"FW,MF",1.09,10,0.61,"1,905",0.24,29,0.47,,10,0.28,64,,20,8,eng ENG,1,0.66,0,1,30,Matt Le Tissier
184,11,Chelsea,26,MF,1.23,7,0.61,"1,903",0.52,30,0.19,,4,0.52,68,,21,2,uy URU,0,0.61,0,0,28,Gus Poyet
185,10,Chelsea,19,FW,0.90,12,0.57,"1,892",0.48,25,0.10,,2,0.48,63,,18,2,no NOR,0,0.57,0,0,30,Tore André Flo
186,0,Chelsea,12,MF,0.57,1,0.24,"1,890",0.00,31,0.48,,9,0.00,86,,21,5,eng ENG,0,0.24,1,0,22,Dennis Wise
187,0,Everton,4,DF,0.19,0,0.00,"1,890",0.00,36,0.00,,0,0.00,86,,22,0,eng ENG,0,0.00,0,0,22,Dave Watson
188,1,Blackburn Rovers,8,MF,0.38,7,0.10,"1,889",0.05,27,0.29,,5,0.05,73,,19,1,ie IRL,0,0.10,1,0,26,Jason McAteer
189,5,Aston Villa,12,"MF,FW",0.57,5,0.43,"1,889",0.24,30,0.10,,2,0.24,73,,21,4,eng ENG,1,0.43,0,0,26,Paul Merson
190,1,Coventry City,7,DF,0.33,4,0.10,"1,885",0.05,24,0.14,,3,0.05,75,,21,1,ie IRL,0,0.10,0,0,25,Gary Breen
191,2,Coventry City,18,MF,0.87,6,0.19,"1,863",0.10,31,0.10,,2,0.10,69,,21,2,no NOR,0,0.19,0,0,27,Trond Egil Soltvedt
192,0,Derby County,5,MF,0.24,2,0.10,"1,861",0.00,22,0.29,,6,0.00,81,,21,2,ie IRL,0,0.10,0,0,23,Rory Delap
193,0,Liverpool,5,DF,0.24,3,0.15,"1,858",0.00,28,0.24,,5,0.00,81,,20,3,no NOR,0,0.15,0,0,23,Stig Inge Bjørnebye
194,0,Everton,6,DF,0.29,0,0.00,"1,845",0.00,30,0.24,,5,0.00,84,,22,0,eng ENG,0,0.00,0,0,22,Craig Short
195,4,Newcastle United,11,MF,0.54,1,0.29,"1,843",0.20,24,0.34,,6,0.20,80,,22,2,de GER,0,0.29,1,0,23,Dietmar Hamann
196,9,West Ham United,24,FW,1.18,2,0.59,"1,829",0.44,34,0.49,,9,0.44,83,,20,3,eng ENG,0,0.59,1,0,22,Ian Wright
197,0,Coventry City,4,DF,0.20,0,0.00,"1,829",0.00,29,0.34,,7,0.00,80,,23,0,eng ENG,0,0.00,0,0,23,David Burrows
198,9,Nottingham Forest,22,FW,1.09,11,0.55,"1,815",0.45,24,0.05,,1,0.45,59,,20,2,sco SCO,0,0.55,0,0,31,Dougie Freedman
199,0,Coventry City,5,DF,0.25,2,0.00,"1,815",0.00,27,0.15,,3,0.00,83,,20,0,eng ENG,0,0.00,0,0,22,Paul Williams
200,0,Southampton,2,DF,0.10,4,0.05,"1,805",0.00,29,0.10,,2,0.00,79,,19,1,eng ENG,0,0.05,0,0,23,Francis Benali
201,0,Manchester United,5,"DF,MF",0.25,9,0.10,"1,797",0.00,21,0.20,,4,0.00,64,,19,2,eng ENG,0,0.10,0,0,28,Phil Neville
202,3,Nottingham Forest,11,"MF,DF",0.55,4,0.20,"1,794",0.15,24,0.20,,4,0.15,75,,20,1,eng ENG,0,0.20,0,0,24,Chris Bart-Williams
203,5,Tottenham Hotspur,19,FW,0.97,2,0.36,"1,765",0.25,31,0.25,,5,0.25,74,,22,2,eng ENG,0,0.36,0,0,24,Les Ferdinand
204,2,Aston Villa,10,MF,0.51,5,0.20,"1,764",0.10,24,0.31,,6,0.10,71,,20,2,eng ENG,1,0.20,0,0,25,Alan Thompson
205,3,Manchester United,11,DF,0.56,3,0.20,"1,763",0.15,29,0.10,,2,0.15,80,,19,1,no NOR,0,0.20,0,0,22,Ronny Johnsen
206,5,Liverpool,16,FW,0.82,18,0.31,"1,746",0.26,32,0.36,,7,0.26,51,,16,1,de GER,0,0.31,0,0,34,Karl-Heinz Riedle
207,6,Nottingham Forest,25,FW,1.29,2,0.52,"1,743",0.31,28,0.31,,5,0.31,83,,19,4,nl NED,0,0.52,1,0,21,Pierre van Hooijdonk
208,2,Southampton,9,MF,0.47,1,0.21,"1,725",0.10,20,0.10,,2,0.10,78,,21,2,eng ENG,0,0.21,0,0,22,Matt Oakley
209,3,Manchester United,14,"MF,FW",0.73,4,0.31,"1,722",0.16,24,0.05,,1,0.16,72,,20,3,wal WAL,0,0.31,0,0,24,Ryan Giggs
210,0,Nottingham Forest,6,"DF,MF",0.32,2,0.00,"1,710",0.00,23,0.11,,2,0.00,78,,20,0,eng ENG,0,0.00,0,0,22,Craig Armstrong
211,1,Blackburn Rovers,10,"MF,FW",0.53,5,0.21,"1,709",0.05,23,0.21,,3,0.05,74,,18,3,nir NIR,0,0.21,1,0,23,Keith Gillespie
212,1,Everton,8,MF,0.42,1,0.05,"1,706",0.05,30,0.21,,4,0.05,85,,19,0,sco SCO,1,0.05,0,0,20,John Collins
213,2,Derby County,8,DF,0.43,3,0.11,"1,694",0.05,27,0.32,,6,0.11,74,,20,1,de GER,2,0.16,0,1,23,Stefan Schnoor
214,8,Charlton Athletic,21,FW,1.12,6,0.43,"1,688",0.27,29,0.00,,0,0.43,68,,19,3,eng ENG,3,0.59,0,3,25,Clive Mendonca
215,0,Chelsea,4,DF,0.21,7,0.00,"1,685",0.00,22,0.43,,8,0.00,67,,18,0,eng ENG,0,0.00,0,0,25,Michael Duberry
216,0,Newcastle United,4,DF,0.22,6,0.05,"1,656",0.00,29,0.16,,3,0.00,72,,17,1,eng ENG,0,0.05,0,0,23,Warren Barton
217,6,Southampton,16,MF,0.88,4,0.38,"1,643",0.33,25,0.27,,5,0.33,75,,18,1,ma MAR,0,0.38,0,0,22,Hassan Kachloul
218,0,Aston Villa,1,DF,0.05,1,0.00,"1,640",0.00,33,0.27,,4,0.00,82,,19,0,sco SCO,0,0.00,1,0,20,Colin Calderwood
219,3,Everton,13,"MF,FW",0.72,4,0.39,"1,635",0.17,24,0.22,,4,0.17,68,,20,4,eng ENG,0,0.39,0,0,24,Nick Barmby
220,1,Manchester United,7,"MF,DF",0.39,5,0.28,"1,635",0.06,24,0.11,,2,0.06,65,,20,4,se SWE,0,0.28,0,0,25,Jesper Blomqvist
221,0,Coventry City,4,DF,0.22,6,0.00,"1,617",0.00,25,0.17,,3,0.00,74,,16,0,eng ENG,0,0.00,0,0,22,Marc Edworthy
222,3,Leicester City,8,DF,0.45,5,0.17,"1,594",0.17,33,0.11,,2,0.17,73,,17,0,eng ENG,0,0.17,0,0,22,Steve Walsh
223,1,Liverpool,6,"DF,MF",0.34,4,0.17,"1,588",0.06,24,0.17,,2,0.06,79,,16,2,sco SCO,0,0.17,1,0,20,Dominic Matteo
224,1,Blackburn Rovers,6,"FW,MF",0.34,10,0.17,"1,585",0.06,19,0.00,,0,0.06,57,,18,2,ie IRL,0,0.17,0,0,28,Damien Duff
225,3,Newcastle United,10,MF,0.57,4,0.28,"1,585",0.17,22,0.00,,0,0.17,72,,18,2,sco SCO,0,0.28,0,0,22,Stephen Glass
226,0,Derby County,4,MF,0.23,7,0.12,"1,556",0.00,31,0.23,,4,0.00,62,,18,2,it ITA,1,0.12,0,0,25,Stefano Eranio
227,5,Blackburn Rovers,11,FW,0.65,0,0.41,"1,530",0.29,27,0.18,,3,0.29,90,,17,2,eng ENG,0,0.41,0,0,17,Ashley Ward
228,4,Everton,21,FW,1.24,19,0.35,"1,524",0.24,18,0.35,,6,0.24,51,,11,2,eng ENG,0,0.35,0,0,30,Danny Cadamarteri
229,3,Tottenham Hotspur,10,MF,0.60,3,0.18,"1,512",0.18,30,0.06,,1,0.18,76,,17,0,ms MSR,0,0.18,0,0,20,Ruel Fox
230,0,Wimbledon,6,MF,0.36,7,0.18,"1,503",0.00,25,0.00,,0,0.00,65,,16,3,eng ENG,0,0.18,0,0,23,Neal Ardley
231,0,Middlesbrough,9,DF,0.54,2,0.18,"1,493",0.00,18,0.18,,3,0.00,79,,17,3,sco SCO,0,0.18,0,0,19,Robbie Stockdale
232,5,West Ham United,11,"FW,MF",0.66,4,0.36,"1,491",0.30,30,0.18,,3,0.30,71,,17,1,fr FRA,0,0.36,0,0,21,Marc Keller
233,0,Leeds United,5,MF,0.30,2,0.00,"1,481",0.00,29,0.49,,8,0.00,82,,16,0,eng ENG,0,0.00,0,0,18,David Batty
234,0,Tottenham Hotspur,6,MF,0.36,0,0.00,"1,481",0.00,28,0.36,,6,0.00,87,,17,0,de GER,0,0.00,0,0,17,Steffen Freund
235,1,Derby County,6,DF,0.37,1,0.12,"1,476",0.00,32,0.18,,3,0.06,82,,17,2,eng ENG,1,0.18,0,1,18,Tony Dorigo
236,8,West Ham United,21,FW,1.28,2,0.61,"1,475",0.49,30,0.06,,0,0.49,78,,17,2,it ITA,0,0.61,1,0,19,Paolo Di Canio
237,0,Everton,3,DF,0.18,2,0.00,"1,470",0.00,27,0.31,,4,0.00,82,,16,0,sco SCO,0,0.00,1,0,18,Alec Cleland
238,2,Leeds United,10,DF,0.61,0,0.12,"1,469",0.12,29,0.25,,4,0.12,86,,17,0,nl NED,0,0.12,0,0,17,Robert Molenaar
239,3,Blackburn Rovers,13,"FW,DF",0.80,0,0.25,"1,461",0.06,25,0.62,,9,0.18,86,,17,3,eng ENG,2,0.37,1,2,17,Chris Sutton
240,7,Leeds United,16,"FW,MF",0.99,7,0.43,"1,460",0.43,17,0.37,,6,0.43,66,,15,0,eng ENG,0,0.43,0,0,22,Alan Smith
241,4,West Ham United,,FW,,1,,"1,444",,23,0.19,,3,0.25,85,,16,1,wal WAL,,0.31,0,,17,John Hartson
242,4,Everton,15,FW,0.94,6,0.31,"1,439",0.25,21,0.19,,3,0.25,63,,17,1,ci CIV,1,0.31,0,0,23,Ibrahima Bakayoko
243,0,Leeds United,6,DF,0.38,7,0.13,"1,434",0.00,27,0.19,,3,0.00,68,,14,2,eng ENG,0,0.13,0,0,21,David Wetherall
244,0,Leicester City,3,DF,0.19,4,0.00,"1,419",0.00,29,0.00,,0,0.00,75,,15,0,se SWE,0,0.00,0,0,19,Pontus Kåmark
245,0,Southampton,8,DF,0.51,8,0.00,"1,411",0.00,17,0.00,,0,0.00,61,,15,0,eng ENG,0,0.00,0,0,23,Wayne Bridge
246,1,Nottingham Forest,5,DF,0.32,1,0.06,"1,410",0.06,26,0.19,,3,0.06,83,,16,0,no NOR,0,0.06,0,0,17,Jon Olav Hjelde
247,0,Nottingham Forest,2,DF,0.13,1,0.06,"1,408",0.00,22,0.45,,6,0.00,88,,15,1,fr FRA,0,0.06,1,0,16,Matthieu Louis-Jean
248,0,Derby County,0,GK,0.00,2,0.00,"1,401",0.00,26,0.00,,0,0.00,82,,15,0,ee EST,0,0.00,0,0,17,Mart Poom
249,2,Aston Villa,5,"MF,DF",0.32,2,0.13,"1,386",0.13,23,0.19,,3,0.13,77,,16,0,eng ENG,0,0.13,0,0,18,Riccardo Scimeca
250,0,Southampton,11,"FW,MF",0.72,6,0.13,"1,375",0.00,30,0.07,,1,0.00,63,,16,2,eng ENG,0,0.13,0,0,22,Stuart Ripley
251,1,Blackburn Rovers,6,MF,0.39,7,0.13,"1,371",0.07,19,0.20,,3,0.07,65,,14,1,nir NIR,0,0.13,0,0,21,Damien Johnson
252,1,Southampton,5,DF,0.33,0,0.07,"1,370",0.07,32,0.26,,4,0.07,86,,16,0,fr FRA,0,0.07,0,0,16,Patrick Colleter
253,0,Aston Villa,0,GK,0.00,0,0.00,"1,350",0.00,26,0.07,,1,0.00,90,,15,0,au AUS,0,0.00,0,0,15,Mark Bosnich
254,3,Charlton Athletic,7,FW,0.47,3,0.27,"1,342",0.20,27,0.07,,1,0.20,75,,15,1,se SWE,0,0.27,0,0,18,Martin Pringle
255,5,Newcastle United,16,MF,1.09,12,0.68,"1,325",0.34,30,0.14,,2,0.34,51,,14,5,ge GEO,0,0.68,0,0,26,Temur Ketsbaia
256,1,Leicester City,7,MF,0.48,4,0.27,"1,317",0.07,26,0.27,,4,0.07,66,,16,3,gr GRE,0,0.27,0,0,20,Theodoros Zagorakis
257,0,Sheffield Wednesday,0,GK,0.00,1,0.00,"1,292",0.00,30,0.00,,0,0.00,86,,14,0,eng ENG,0,0.00,0,0,15,Kevin Pressman
258,2,Leeds United,9,DF,0.63,3,0.14,"1,289",0.14,32,0.00,,0,0.14,76,,14,0,no NOR,0,0.14,0,0,17,Gunnar Halle
259,0,Arsenal,0,DF,0.00,5,0.07,"1,288",0.00,35,0.21,,3,0.00,68,,14,1,eng ENG,0,0.07,0,0,19,Steve Bould
260,0,Tottenham Hotspur,2,DF,0.14,1,0.00,"1,279",0.00,19,0.35,,5,0.00,85,,14,0,eng ENG,0,0.00,0,0,15,Luke Young
261,0,Everton,4,DF,0.28,1,0.00,"1,264",0.00,18,0.57,,7,0.00,79,,15,0,ie IRL,0,0.00,1,0,16,Richard Dunne
262,0,Newcastle United,7,DF,0.50,0,0.07,"1,260",0.00,20,0.07,,1,0.00,90,,14,1,fr FRA,0,0.07,0,0,14,Didier Domi
263,1,Charlton Athletic,6,MF,0.43,9,0.14,"1,254",0.07,32,0.00,,0,0.07,57,,13,1,eng ENG,0,0.14,0,0,22,Keith Jones
264,0,Wimbledon,8,FW,0.58,8,0.07,"1,250",0.00,29,0.14,,1,0.00,57,,14,1,eng ENG,0,0.07,1,0,22,Carl Leaburn
265,0,Charlton Athletic,2,DF,0.14,5,0.00,"1,248",0.00,26,0.07,,1,0.00,69,,13,0,eng ENG,0,0.00,0,0,18,Steve Brown
266,2,Southampton,6,MF,0.43,0,0.14,"1,246",0.14,29,0.36,,5,0.14,89,,14,0,eng ENG,0,0.14,0,0,14,Chris Marsden
267,0,Blackburn Rovers,5,DF,0.36,3,0.07,"1,244",0.00,24,0.00,,0,0.00,73,,14,1,sco SCO,0,0.07,0,0,17,Christian Dailly
268,0,West Ham United,4,DF,0.29,1,0.00,"1,242",0.00,26,0.14,,2,0.00,83,,14,0,eng ENG,0,0.00,0,0,15,Scott Minto
269,1,Chelsea,3,MF,0.22,4,0.22,"1,236",0.07,19,0.29,,4,0.07,69,,14,2,eng ENG,0,0.22,0,0,18,Jody Morris
270,5,Chelsea,12,MF,0.88,10,0.51,"1,233",0.36,29,0.15,,2,0.36,54,,13,2,dk DEN,0,0.51,0,0,23,Bjarne Goldbæk
271,9,Derby County,16,FW,1.18,7,0.66,"1,225",0.66,21,0.22,,3,0.66,58,,14,0,jm JAM,0,0.66,0,0,21,Deon Burton
272,4,Derby County,10,FW,0.74,5,0.22,"1,214",0.15,30,0.15,,2,0.30,55,,17,1,it ITA,2,0.37,0,2,22,Francesco Baiano
273,0,Tottenham Hotspur,3,DF,0.22,2,0.07,"1,213",0.00,28,0.30,,3,0.00,76,,14,1,eng ENG,0,0.07,1,0,16,Justin Edinburgh
274,0,Blackburn Rovers,4,MF,0.30,1,0.00,"1,203",0.00,29,0.30,,4,0.00,80,,14,0,sco SCO,0,0.00,0,0,15,Billy McKinlay
275,3,West Ham United,13,FW,0.98,4,0.53,"1,199",0.23,27,0.15,,2,0.23,71,,13,4,eng ENG,0,0.53,0,0,17,Paul Kitson
276,0,Leeds United,3,DF,0.23,0,0.08,"1,195",0.00,25,0.23,,3,0.00,85,,14,1,at AUT,0,0.08,0,0,14,Martin Hiden
277,0,Newcastle United,4,DF,0.30,0,0.00,"1,190",0.00,26,0.08,,1,0.00,85,,14,0,eng ENG,0,0.00,0,0,14,Steve Howey
278,2,Tottenham Hotspur,8,DF,0.61,3,0.15,"1,185",0.15,27,0.15,,2,0.15,74,,13,0,ch SUI,0,0.15,0,0,16,Ramon Vega
279,2,Aston Villa,10,MF,0.77,10,0.15,"1,175",0.15,27,0.31,,4,0.15,51,,13,0,eng ENG,0,0.15,0,0,23,Mark Draper
280,0,Tottenham Hotspur,6,MF,0.46,10,0.00,"1,174",0.00,32,0.23,,3,0.00,53,,12,0,eng ENG,0,0.00,0,0,22,Andy Sinton
281,0,Newcastle United,5,DF,0.38,0,0.00,"1,171",0.00,19,0.00,,0,0.00,84,,14,0,eng ENG,0,0.00,0,0,14,Andy Griffin
282,0,Derby County,4,DF,0.31,0,0.15,"1,169",0.00,30,0.46,,6,0.00,84,,14,2,hr CRO,0,0.15,0,0,14,Igor Štimac
283,4,Everton,,FW,,0,,"1,168",,26,0.23,,3,0.31,90,,13,,sco SCO,,,0,,13,Duncan Ferguson
284,1,Nottingham Forest,11,FW,0.85,8,0.23,"1,166",0.08,23,0.00,,0,0.08,58,,12,2,eng ENG,0,0.23,0,0,20,Neil Shipperley
285,1,Middlesbrough,5,DF,0.39,2,0.23,"1,156",0.08,29,0.16,,2,0.08,83,,12,2,ie IRL,0,0.23,0,0,14,Curtis Fleming
286,0,Chelsea,3,DF,0.23,5,0.00,"1,155",0.00,27,0.23,,3,0.00,68,,12,0,fr FRA,0,0.00,0,0,17,Bernard Lambourde
287,0,West Ham United,2,MF,0.16,0,0.00,"1,151",0.00,23,0.63,,8,0.00,89,,13,0,cm CMR,0,0.00,0,0,13,Marc-Vivien Foé
288,1,Aston Villa,12,FW,0.94,9,0.31,"1,147",0.08,27,0.63,,7,0.08,57,,11,3,eng ENG,0,0.31,1,0,20,Stan Collymore
289,0,Arsenal,1,DF,0.08,13,0.00,"1,144",0.00,28,0.39,,5,0.00,50,,10,0,ar ARG,0,0.00,0,0,23,Nelson Vivas
290,1,Nottingham Forest,9,FW,0.72,12,0.16,"1,122",0.08,18,0.40,,5,0.08,49,,11,1,eng ENG,0,0.16,0,0,23,Marlon Harewood
291,0,Newcastle United,4,DF,0.33,2,0.08,"1,105",0.00,18,0.08,,1,0.00,79,,12,1,nir NIR,0,0.08,0,0,14,Aaron Hughes
292,7,Wimbledon,14,FW,1.16,11,0.58,"1,090",0.58,31,0.08,,1,0.58,50,,11,0,ng NGA,0,0.58,0,0,22,Efan Ekoku
293,0,Manchester United,4,DF,0.33,6,0.25,"1,083",0.00,28,0.08,,1,0.00,68,,10,3,no NOR,0,0.25,0,0,16,Henning Berg
294,0,Newcastle United,2,DF,0.17,0,0.00,"1,080",0.00,36,0.17,,1,0.00,90,,12,0,eng ENG,0,0.00,1,0,12,Stuart Pearce
295,0,Nottingham Forest,0,GK,0.00,0,0.00,"1,080",0.00,29,0.00,,0,0.00,90,,12,0,wal WAL,0,0.00,0,0,12,Mark Crossley
296,0,Tottenham Hotspur,0,GK,0.00,0,0.00,"1,080",0.00,20,0.00,,0,0.00,90,,12,0,no NOR,0,0.00,0,0,12,Espen Baardsen
297,0,Liverpool,0,GK,0.00,0,0.00,"1,080",0.00,27,0.00,,0,0.00,90,,12,0,us USA,0,0.00,0,0,12,Brad Friedel
298,2,Nottingham Forest,5,FW,0.42,2,0.34,"1,073",0.17,23,0.25,,3,0.17,67,,14,2,,0,0.34,0,0,16,Jean-Claude Darcheville
299,0,Tottenham Hotspur,1,DF,0.08,1,0.00,"1,072",0.00,25,0.25,,2,0.00,83,,12,0,ar ARG,0,0.00,1,0,13,Mauricio Taricco
300,0,Everton,3,DF,0.25,3,0.08,"1,066",0.00,28,0.17,,2,0.00,76,,11,1,sco SCO,0,0.08,0,0,14,David Weir
301,0,West Ham United,3,DF,0.25,8,0.00,"1,061",0.00,31,0.34,,4,0.00,56,,11,0,us USA,0,0.00,0,0,19,Steve Potts
302,0,Middlesbrough,9,"DF,MF",0.76,10,0.17,"1,060",0.00,28,0.08,,1,0.00,53,,10,2,eng ENG,0,0.17,0,0,20,Neil Maddison
303,0,Charlton Athletic,4,MF,0.34,3,0.00,"1,060",0.00,22,0.17,,2,0.00,66,,13,0,eng ENG,0,0.00,0,0,16,Shaun Newton
304,1,Blackburn Rovers,15,FW,1.28,12,0.26,"1,056",0.09,21,0.43,,5,0.09,50,,9,2,eng ENG,0,0.26,0,0,21,Kevin Davies
305,0,Everton,2,MF,0.17,3,0.00,"1,055",0.00,23,0.00,,0,0.00,66,,13,0,eng ENG,0,0.00,0,0,16,Tony Grant
306,5,Blackburn Rovers,10,"MF,FW",0.86,3,0.51,"1,049",0.43,31,0.00,,0,0.43,66,,13,1,sco SCO,1,0.51,0,0,16,Kevin Gallacher
307,0,West Ham United,6,"MF,DF",0.53,4,0.09,"1,020",0.00,25,0.26,,3,0.00,68,,11,1,au AUS,0,0.09,0,0,15,Stan Lazaridis
308,1,Charlton Athletic,9,FW,0.80,19,0.45,"1,007",0.09,28,0.36,,3,0.09,39,,7,4,eng ENG,0,0.45,1,0,26,Steve Jones
309,0,Nottingham Forest,4,MF,0.36,3,,"1,002",,20,0.36,,4,0.00,67,,12,1,sco SCO,,0.09,0,,15,Nigel Quashie
310,0,Leeds United,2,MF,0.18,6,0.00,998,0.00,18,0.00,,0,0.00,59,,11,0,ie IRL,0,0.00,0,0,17,Stephen McPhail
311,0,Blackburn Rovers,4,DF,0.36,5,0.00,992,0.00,20,0.36,,3,0.00,71,,9,0,eng ENG,0,0.00,1,0,14,Marlon Broomes
312,3,Leeds United,12,FW,1.11,7,0.56,971,0.28,24,0.46,,5,0.28,54,,11,3,nl NED,0,0.56,0,0,18,Clyde Wijnhard
313,7,Everton,13,FW,1.21,4,1.02,968,0.65,17,0.00,,0,0.65,65,,11,4,eng ENG,0,1.02,0,0,15,Francis Jeffers
314,0,Manchester United,2,DF,0.19,3,0.00,947,0.00,18,0.10,,1,0.00,68,,11,0,eng ENG,0,0.00,0,0,14,Wes Brown
315,0,Blackburn Rovers,0,GK,0.00,1,0.00,945,0.00,31,0.00,,0,0.00,86,,10,0,eng ENG,0,0.00,0,0,11,Tim Flowers
316,1,Sheffield Wednesday,8,"FW,MF,DF",0.77,9,0.29,930,0.10,20,0.10,,1,0.10,49,,10,2,eng ENG,0,0.29,0,0,19,Ritchie Humphreys
317,2,Newcastle United,9,FW,0.88,4,0.29,921,0.20,24,0.00,,0,0.20,61,,11,1,se SWE,0,0.29,0,0,15,Andreas Andersson
318,1,Blackburn Rovers,5,MF,0.49,4,0.20,912,0.10,18,0.20,,2,0.10,65,,10,1,eng ENG,0,0.20,0,0,14,David Dunn
319,0,Liverpool,3,DF,0.30,3,0.10,903,0.00,22,0.30,,3,0.00,70,,10,1,cm CMR,0,0.10,0,0,13,Rigobert Song
320,3,Coventry City,,"FW,DF",,0,,900,,29,0.10,,1,0.30,90,,10,,eng ENG,,,0,,10,Dion Dublin
321,1,Arsenal,10,"MF,FW",1.01,6,0.10,888,0.10,21,0.41,,4,0.10,56,,10,0,se SWE,0,0.10,0,0,16,Freddie Ljungberg
322,3,Blackburn Rovers,10,FW,1.04,2,0.31,867,0.31,26,0.00,,0,0.31,79,,9,0,wal WAL,0,0.31,0,0,11,Nathan Blake
323,1,Derby County,7,FW,0.73,21,0.21,861,0.10,22,0.10,,1,0.10,32,,6,1,sco SCO,0,0.21,0,0,27,Kevin Harper
324,12,Manchester United,21,FW,2.20,10,1.36,859,1.26,25,0.00,,0,1.26,45,,9,1,no NOR,0,1.36,0,0,19,Ole Gunnar Solskjær
325,0,Blackburn Rovers,2,DF,0.21,2,0.00,855,0.00,24,0.11,,1,0.00,71,,10,0,eng ENG,0,0.00,0,0,12,Gary Croft
326,1,Aston Villa,3,DF,0.32,1,0.11,846,0.11,28,0.00,,0,0.11,77,,10,0,eng ENG,0,0.11,0,0,11,Gary Charles
327,1,Charlton Athletic,5,MF,0.54,7,0.32,838,0.11,30,0.11,,1,0.11,49,,10,2,eng ENG,1,0.32,0,0,17,Paul Mortimer
328,0,Leicester City,4,DF,0.44,6,0.22,823,0.00,27,0.33,,3,0.00,55,,9,2,nir NIR,0,0.22,0,0,15,Gerry Taggart
329,0,Tottenham Hotspur,5,MF,0.55,9,0.00,817,0.00,20,0.11,,1,0.00,45,,9,0,eng ENG,0,0.00,0,0,18,Stephen Clemence
330,0,West Ham United,0,DF,0.00,0,0.00,810,0.00,29,0.22,,2,0.00,90,,9,0,eng ENG,0,0.00,0,0,9,Julian Dicks
331,3,Charlton Athletic,6,"FW,MF",0.67,0,0.22,810,0.22,27,0.22,,2,0.33,90,,9,0,eng ENG,1,0.33,0,1,9,Graham Stuart
332,1,Wimbledon,2,MF,0.22,5,0.22,808,0.11,27,0.56,,5,0.11,62,,8,1,wal WAL,0,0.22,0,0,13,Ceri Hughes
333,0,Sheffield Wednesday,0,DF,0.00,3,0.00,801,0.00,23,0.45,,3,0.00,73,,8,0,rs SRB,0,0.00,1,0,11,Dejan Stefanović
334,1,Chelsea,4,FW,0.46,0,0.23,789,0.11,34,0.46,,3,0.11,88,,9,1,it ITA,0,0.23,1,0,9,Gianluca Vialli
335,0,Derby County,2,DF,0.23,4,0.00,778,0.00,19,0.35,,3,0.00,71,,7,0,eng ENG,0,0.00,0,0,11,Steve Elliott
336,0,Nottingham Forest,3,DF,0.36,5,0.00,758,0.00,22,0.00,,0,0.00,63,,7,0,wal WAL,0,0.00,0,0,12,Christian Edwards
