,goals,squad,shots_on_target,position,shots_on_target_per90,games_subs,goals_assists_pens_per90,minutes,goals_pens_per90,age,cards_per90,fouls_per90,cards_yellow,goals_per90,minutes_per_game,fouls,games_starts,assists,nationality,pens_att,goals_assists_per90,cards_red,pens_made,games,player
158,0,Everton,0,"MF,DF",0.00,3,0.00,"2,060",0.00,34,0.13,0.57,3,0.00,76,13,24,0,eng ENG,0,0.00,0,0,27,Phil Neville
159,1,Manchester City,7,DF,0.31,6,0.26,"2,044",0.04,23,0.09,1.76,2,0.04,71,40,23,5,eng ENG,0,0.26,0,0,29,Micah Richards
160,0,Newcastle United,7,MF,0.31,0,0.09,"2,038",0.00,25,0.49,2.69,11,0.00,85,61,24,2,ci CIV,0,0.09,0,0,24,Cheick Tioté
161,3,Bolton Wanderers,21,FW,0.93,9,0.27,"2,031",0.13,22,0.09,3.01,2,0.13,62,68,24,3,fr FRA,0,0.27,0,0,33,David N'Gog
162,2,Queens Park Rangers,5,DF,0.22,0,0.13,"2,030",0.09,32,0.22,1.06,5,0.09,88,24,23,1,eng ENG,0,0.13,0,0,23,Luke Young
163,7,Wigan Athletic,26,FW,1.16,8,0.36,"2,024",0.31,22,0.18,1.91,4,0.31,63,43,24,1,ar ARG,0,0.36,0,0,32,Franco Di Santo
164,0,Fulham,2,DF,0.09,3,0.00,"2,023",0.00,27,0.00,0.44,0,0.00,84,10,21,0,ie IRL,0,0.00,0,0,24,Stephen Kelly
165,0,West Bromwich Albion,0,"MF,DF",0.00,3,0.00,"2,020",0.00,30,0.04,0.40,1,0.00,81,9,22,0,eng ENG,0,0.00,0,0,25,Nicky Shorey
166,1,Norwich City,10,MF,0.45,11,0.22,"2,013",0.04,22,0.22,0.89,5,0.04,61,20,22,4,eng ENG,0,0.22,0,0,33,Elliott Bennett
167,9,Manchester United,35,"MF,FW",1.57,7,0.58,"2,012",0.40,20,0.13,0.72,3,0.40,67,16,23,4,eng ENG,0,0.58,0,0,30,Danny Welbeck
168,2,Bolton Wanderers,4,DF,0.18,0,0.18,"2,010",0.09,24,0.13,1.25,1,0.09,84,28,24,2,eng ENG,0,0.18,2,0,24,David Wheater
169,2,Liverpool,17,"FW,MF,DF",0.76,12,0.13,"2,008",0.09,31,0.13,0.99,3,0.09,59,22,22,1,nl NED,0,0.13,0,0,34,Dirk Kuyt
170,2,Queens Park Rangers,31,"FW,MF",1.39,3,0.18,"2,004",0.09,22,0.18,0.76,3,0.09,74,17,24,2,ma MAR,0,0.18,1,0,27,Adel Taarabt
171,0,Stoke City,0,GK,0.00,1,0.00,"1,998",0.00,24,0.00,0.00,0,0.00,87,0,22,0,ba BIH,0,0.00,0,0,23,Asmir Begović
172,1,West Bromwich Albion,10,"FW,MF",0.45,3,0.05,"1,983",0.05,28,0.18,1.00,4,0.05,68,22,26,0,eng ENG,0,0.05,0,0,29,Jerome Thomas
173,0,Bolton Wanderers,0,DF,0.00,4,0.00,"1,982",0.00,31,0.05,0.36,1,0.00,79,8,21,0,eng ENG,0,0.00,0,0,25,Zat Knight
174,8,Norwich City,20,"FW,MF",0.91,7,0.41,"1,974",0.36,23,0.05,0.41,1,0.36,66,9,23,1,ie IRL,0,0.41,0,0,30,Anthony Pilkington
175,1,Liverpool,7,DF,0.32,1,0.09,"1,952",0.05,26,0.09,0.55,2,0.05,85,12,22,1,eng ENG,0,0.09,0,0,23,Glen Johnson
176,0,Sunderland,3,MF,0.14,0,0.00,"1,934",0.00,23,0.47,2.28,10,0.00,84,49,23,0,eng ENG,0,0.00,0,0,23,Lee Cattermole
177,0,Norwich City,3,MF,0.14,5,0.09,"1,931",0.00,27,0.14,0.51,3,0.00,69,11,23,2,eng ENG,0,0.09,0,0,28,David Fox
178,3,Wolverhampton Wanderers,8,MF,0.37,2,0.19,"1,928",0.14,25,0.09,1.26,2,0.14,74,27,24,1,wal WAL,0,0.19,0,0,26,David Edwards
179,4,Norwich City,10,MF,0.47,4,0.19,"1,914",0.19,24,0.05,0.66,1,0.19,77,14,21,0,eng ENG,0,0.19,0,0,25,Andrew Surman
180,6,Chelsea,23,FW,1.08,12,0.47,"1,913",0.28,27,0.24,1.55,4,0.28,60,33,20,4,es ESP,0,0.47,1,0,32,Fernando Torres
181,0,Newcastle United,2,DF,0.09,1,0.05,"1,896",0.00,27,0.19,0.71,4,0.00,86,15,21,1,eng ENG,0,0.05,0,0,22,Mike Williamson
182,1,Bolton Wanderers,4,DF,0.19,3,0.05,"1,884",0.05,29,0.29,1.15,6,0.05,82,24,20,0,is ISL,0,0.05,0,0,23,Grétar Steinsson
183,6,Bolton Wanderers,16,FW,0.77,10,0.39,"1,865",0.29,34,0.14,2.51,3,0.29,60,52,21,2,eng ENG,1,0.39,0,0,31,Kevin Davies
184,9,Aston Villa,26,FW,1.26,1,0.39,"1,858",0.34,27,0.05,0.78,1,0.44,85,16,21,1,eng ENG,2,0.48,0,2,22,Darren Bent
185,5,Sunderland,15,MF,0.73,3,0.34,"1,845",0.24,22,0.10,0.68,2,0.24,80,14,20,2,ie IRL,0,0.34,0,0,23,James McClean
186,1,Fulham,2,DF,0.10,0,0.05,"1,827",0.05,26,0.25,1.03,5,0.05,87,21,21,0,ch SUI,0,0.05,0,0,21,Philippe Senderos
187,0,Arsenal,2,DF,0.10,0,0.00,"1,826",0.00,26,0.10,0.44,2,0.00,87,9,21,0,de GER,0,0.00,0,0,21,Per Mertesacker
188,1,Blackburn Rovers,5,DF,0.25,4,0.05,"1,826",0.05,19,0.30,1.18,6,0.05,79,24,19,0,sco SCO,0,0.05,0,0,23,Grant Hanley
189,1,Bolton Wanderers,4,DF,0.20,0,0.10,"1,800",0.05,29,0.15,1.20,3,0.05,90,24,20,1,wal WAL,0,0.10,0,0,20,Sam Ricketts
190,0,Bolton Wanderers,0,GK,0.00,0,0.00,"1,800",0.00,23,0.00,0.00,0,0.00,90,0,20,0,hu HUN,0,0.00,0,0,20,Ádám Bogdán
191,1,Queens Park Rangers,7,MF,0.35,0,0.10,"1,800",0.05,24,0.15,1.35,3,0.05,90,27,20,1,ar ARG,0,0.10,0,0,20,Alejandro Faurlín
192,0,Tottenham Hotspur,0,"DF,MF",0.00,0,0.00,"1,788",0.00,30,0.00,0.45,0,0.00,85,9,21,0,eng ENG,0,0.00,0,0,21,Ledley King
193,5,Wigan Athletic,17,MF,0.86,4,0.20,"1,788",0.15,26,0.20,1.16,4,0.25,64,23,24,1,es ESP,2,0.30,0,2,28,Jordi Gómez
194,3,Wigan Athletic,7,MF,0.36,13,0.20,"1,771",0.15,23,0.20,2.03,4,0.15,57,40,18,1,sco SCO,0,0.20,0,0,31,James McArthur
195,1,West Bromwich Albion,4,"DF,MF",0.20,1,0.15,"1,768",0.05,30,0.15,0.76,3,0.05,80,15,21,2,ie IRL,0,0.15,0,0,22,Steven Reid
196,1,Arsenal,10,MF,0.51,9,0.26,"1,762",0.05,30,0.20,1.23,4,0.05,63,24,19,4,cz CZE,0,0.26,0,0,28,Tomáš Rosický
197,0,Blackburn Rovers,2,DF,0.10,1,0.05,"1,748",0.00,29,0.15,0.36,2,0.00,80,7,21,1,fr FRA,0,0.05,1,0,22,Gaël Givet
198,1,Sunderland,3,DF,0.16,0,0.10,"1,735",0.05,31,0.10,1.04,2,0.05,87,20,20,1,eng ENG,0,0.10,0,0,20,Wes Brown
199,0,Liverpool,0,"MF,DF",0.00,2,0.00,"1,728",0.00,33,0.05,0.31,1,0.00,82,6,19,0,eng ENG,0,0.00,0,0,21,Jamie Carragher
200,0,Stoke City,2,DF,0.11,5,0.00,"1,709",0.00,26,0.26,1.42,5,0.00,68,27,20,0,eng ENG,0,0.00,0,0,25,Andy Wilkinson
201,0,Queens Park Rangers,3,DF,0.16,3,0.11,"1,706",0.00,32,0.26,1.53,4,0.00,78,29,19,2,eng ENG,0,0.11,1,0,22,Clint Hill
202,0,Stoke City,0,MF,0.00,9,0.26,"1,701",0.00,28,0.11,0.58,2,0.00,63,11,18,5,eng ENG,0,0.26,0,0,27,Jermaine Pennant
203,1,Arsenal,2,DF,0.11,1,0.21,"1,697",0.05,28,0.11,0.69,2,0.05,81,13,20,3,fr FRA,0,0.21,0,0,21,Bacary Sagna
204,4,Arsenal,13,"MF,FW",0.70,9,0.48,"1,679",0.21,24,0.05,0.54,0,0.21,60,10,19,5,ci CIV,0,0.48,1,0,28,Gervinho
205,0,Newcastle United,1,DF,0.05,5,0.05,"1,662",0.00,20,0.05,0.49,1,0.00,69,9,19,1,it ITA,0,0.05,0,0,24,Davide Santon
206,2,Wolverhampton Wanderers,16,MF,0.87,0,0.16,"1,656",0.11,24,0.33,0.71,6,0.11,87,13,19,1,eng ENG,0,0.16,0,0,19,Jamie O'Hara
207,2,Bolton Wanderers,7,DF,0.38,0,0.11,"1,638",0.11,25,0.16,0.88,2,0.11,86,16,19,0,eng ENG,0,0.11,1,0,19,Gary Cahill
208,0,Bolton Wanderers,0,GK,0.00,0,0.00,"1,620",0.00,36,0.06,0.00,1,0.00,90,0,18,0,fi FIN,0,0.00,0,0,18,Jussi Jääskeläinen
209,2,Chelsea,6,"DF,MF",0.33,1,0.11,"1,619",0.11,24,0.28,1.11,5,0.11,85,20,18,0,br BRA,0,0.11,0,0,19,David Luiz
210,0,Queens Park Rangers,3,"MF,DF",0.17,5,0.11,"1,614",0.00,21,0.17,0.72,2,0.00,70,13,18,2,sn SEN,0,0.11,1,0,23,Armand Traoré
211,0,West Bromwich Albion,0,DF,0.00,1,0.06,"1,608",0.00,24,0.22,0.78,4,0.00,89,14,17,1,eng ENG,0,0.06,0,0,18,Billy Jones
212,3,Wigan Athletic,10,MF,0.56,8,0.17,"1,600",0.17,24,0.23,1.91,4,0.17,62,34,18,0,sn SEN,0,0.17,0,0,26,Mohamed Diamé
213,3,West Bromwich Albion,10,"MF,DF",0.56,11,0.28,"1,600",0.17,31,0.34,1.69,6,0.17,55,30,18,2,at AUT,0,0.28,0,0,29,Paul Scharner
214,2,Blackburn Rovers,14,MF,0.79,5,0.23,"1,599",0.11,31,0.28,2.59,4,0.11,62,46,21,2,eng ENG,0,0.23,1,0,26,David Dunn
215,1,Aston Villa,5,MF,0.28,5,0.23,"1,590",0.06,24,0.11,1.36,2,0.06,66,24,19,3,ie IRL,0,0.23,0,0,24,Stephen Ireland
216,3,Manchester City,8,MF,0.45,9,0.40,"1,586",0.11,25,0.17,1.25,3,0.17,61,22,17,5,eng ENG,1,0.45,0,1,26,James Milner
217,3,Tottenham Hotspur,6,"FW,MF",0.34,4,0.46,"1,571",0.17,24,0.06,0.46,1,0.17,68,8,19,5,eng ENG,0,0.46,0,0,23,Aaron Lennon
218,6,Manchester United,21,"MF,DF,FW",1.21,6,0.75,"1,565",0.35,26,0.17,0.98,3,0.35,63,17,19,7,eng ENG,0,0.75,0,0,25,Ashley Young
219,5,Newcastle United,11,"FW,MF",0.64,10,0.64,"1,557",0.29,24,0.12,0.92,2,0.29,60,16,16,6,fr FRA,0,0.64,0,0,26,Hatem Ben Arfa
220,1,Newcastle United,2,"MF,FW",0.12,5,0.23,"1,552",0.06,22,0.00,0.35,0,0.06,68,6,18,3,fr FRA,0,0.23,0,0,23,Gabriel Obertan
221,0,Fulham,2,DF,0.12,1,0.00,"1,550",0.00,31,0.00,0.35,0,0.00,82,6,18,0,nir NIR,0,0.00,0,0,19,Aaron Hughes
222,1,Manchester City,5,DF,0.29,3,0.06,"1,549",0.06,26,0.29,1.39,5,0.06,74,24,18,0,ar ARG,0,0.06,0,0,21,Pablo Zabaleta
223,0,Norwich City,1,DF,0.06,0,0.06,"1,530",0.00,25,0.12,0.88,2,0.00,90,15,17,1,eng ENG,0,0.06,0,0,17,Marc Tierney
224,2,Stoke City,3,MF,0.18,8,0.12,"1,525",0.12,35,0.24,1.59,4,0.12,59,27,18,0,ie IRL,0,0.12,0,0,26,Rory Delap
225,3,West Bromwich Albion,10,"FW,MF",0.59,15,0.30,"1,524",0.18,24,0.24,0.47,4,0.18,49,8,16,2,sco SCO,0,0.30,0,0,31,Graham Dorrans
226,2,Fulham,11,"MF,FW",0.65,10,0.30,"1,514",0.12,25,0.00,0.71,0,0.12,56,12,17,3,cr CRC,0,0.30,0,0,27,Bryan Ruiz
227,14,Manchester City,35,FW,2.09,14,1.07,"1,509",0.83,25,0.06,1.31,1,0.83,50,22,16,4,ba BIH,0,1.07,0,0,30,Edin Džeko
228,8,Bolton Wanderers,16,FW,0.96,13,0.66,"1,503",0.42,31,0.24,1.20,3,0.48,52,20,16,4,hr CRO,1,0.72,1,1,29,Ivan Klasnić
229,2,Aston Villa,6,MF,0.36,11,0.24,"1,498",0.12,21,0.18,1.26,3,0.12,58,21,15,2,eng ENG,0,0.24,0,0,26,Marc Albrighton
230,7,Swansea City,24,MF,1.45,1,0.60,"1,494",0.42,21,0.00,0.78,0,0.42,83,13,17,3,is ISL,0,0.60,0,0,18,Gylfi Sigurðsson
231,0,Aston Villa,3,DF,0.18,1,0.00,"1,491",0.00,29,0.12,0.72,2,0.00,83,12,17,0,es ESP,0,0.00,0,0,18,Carlos Cuéllar
232,2,Sunderland,6,MF,0.36,5,0.18,"1,481",0.12,28,0.18,1.03,3,0.12,67,17,17,1,wal WAL,0,0.18,0,0,22,David Vaughan
233,5,Chelsea,18,FW,1.09,8,0.30,"1,480",0.24,33,0.12,1.82,1,0.30,62,30,16,1,ci CIV,1,0.36,1,1,24,Didier Drogba
234,2,Manchester United,9,"FW,MF",0.55,11,0.67,"1,478",0.12,37,0.12,1.16,2,0.12,59,19,14,9,wal WAL,0,0.67,0,0,25,Ryan Giggs
235,10,Manchester United,23,FW,1.40,10,0.67,"1,477",0.55,23,0.00,0.67,0,0.61,53,11,18,2,mx MEX,1,0.73,0,1,28,Javier Hernández
236,1,Aston Villa,5,"MF,DF",0.31,0,0.06,"1,466",0.06,22,0.18,1.47,2,0.06,77,24,19,0,au AUS,0,0.06,1,0,19,Chris Herd
237,1,Swansea City,3,"FW,MF",0.19,11,0.31,"1,459",0.06,26,0.12,0.99,2,0.06,52,16,17,4,eng ENG,0,0.31,0,0,28,Wayne Routledge
238,1,Aston Villa,10,FW,0.62,10,0.06,"1,456",0.06,33,0.19,1.79,3,0.06,52,29,18,0,eng ENG,0,0.06,0,0,28,Emile Heskey
239,0,Queens Park Rangers,2,DF,0.12,0,0.06,"1,440",0.00,24,0.12,0.75,2,0.00,90,12,16,1,eng ENG,0,0.06,0,0,16,Nedum Onuoha
240,0,Norwich City,4,DF,0.25,0,0.06,"1,435",0.00,27,0.25,1.07,4,0.00,80,17,18,1,us USA,0,0.06,0,0,18,Zak Whitbread
241,0,Queens Park Rangers,3,DF,0.19,2,0.00,"1,425",0.00,31,0.06,0.51,1,0.00,84,8,15,0,wal WAL,0,0.00,0,0,17,Danny Gabbidon
242,0,Bolton Wanderers,0,DF,0.00,2,0.00,"1,423",0.00,32,0.25,1.01,4,0.00,84,16,15,0,eng ENG,0,0.00,0,0,17,Paul Robinson
243,0,Stoke City,0,GK,0.00,0,0.00,"1,422",0.00,35,0.06,0.00,1,0.00,89,0,16,0,dk DEN,0,0.00,0,0,16,Thomas Sørensen
244,0,Tottenham Hotspur,4,MF,0.26,6,0.00,"1,411",0.00,22,0.38,1.85,6,0.00,61,29,17,0,br BRA,0,0.00,0,0,23,Sandro
245,1,Stoke City,1,"FW,MF,DF",0.06,9,0.13,"1,396",0.06,22,0.13,1.16,2,0.06,61,18,14,1,eng ENG,0,0.13,0,0,23,Ryan Shotton
246,3,Wolverhampton Wanderers,17,"FW,MF",1.10,8,0.06,"1,388",0.00,29,0.32,1.43,5,0.19,58,22,16,1,ie IRL,3,0.26,0,3,24,Stephen Hunt
247,0,Wigan Athletic,3,"FW,MF,DF",0.19,0,0.19,"1,387",0.00,27,0.06,0.91,1,0.00,87,14,16,3,cl CHI,0,0.19,0,0,16,Jean Beausejour
248,2,Blackburn Rovers,10,DF,0.67,0,0.27,"1,349",0.13,27,0.13,0.67,2,0.13,84,10,16,2,cg CGO,0,0.27,0,0,16,Christopher Samba
249,0,Newcastle United,0,"DF,MF",0.00,12,0.00,"1,341",0.00,25,0.20,1.28,3,0.00,54,19,13,0,eng ENG,0,0.00,0,0,25,James Perch
250,13,Manchester City,31,FW,2.10,9,0.75,"1,328",0.68,20,0.54,2.71,6,0.88,58,40,14,1,it ITA,3,0.95,2,3,23,Mario Balotelli
251,0,Chelsea,1,MF,0.07,7,0.00,"1,325",0.00,24,0.27,1.83,4,0.00,60,27,15,0,ng NGA,0,0.00,0,0,22,John Obi Mikel
252,0,Tottenham Hotspur,0,DF,0.00,0,0.00,"1,322",0.00,33,0.07,0.68,1,0.00,88,10,15,0,fr FRA,0,0.00,0,0,15,William Gallas
253,1,Bolton Wanderers,4,MF,0.27,2,0.14,"1,320",0.07,23,0.14,1.84,2,0.07,66,27,18,1,eng ENG,0,0.14,0,0,20,Fabrice Muamba
254,11,Tottenham Hotspur,27,FW,1.87,14,0.83,"1,301",0.76,28,0.14,0.97,2,0.76,52,14,11,1,eng ENG,0,0.83,0,0,25,Jermain Defoe
255,0,Liverpool,2,MF,0.14,1,0.07,"1,299",0.00,22,0.07,0.97,0,0.00,81,14,15,1,eng ENG,0,0.07,1,0,16,Jay Spearing
256,1,Manchester United,1,DF,0.07,5,0.07,"1,297",0.07,21,0.07,1.46,1,0.07,68,21,14,0,eng ENG,0,0.07,0,0,19,Chris Smalling
257,0,Norwich City,2,MF,0.14,11,0.00,"1,285",0.00,27,0.21,1.26,3,0.00,54,18,13,0,wal WAL,0,0.00,0,0,24,Andrew Crofts
258,1,Bolton Wanderers,6,MF,0.42,11,0.07,"1,279",0.07,26,0.28,1.76,4,0.07,51,25,14,0,eng ENG,0,0.07,0,0,25,Darren Pratley
259,1,Everton,9,FW,0.63,3,0.07,"1,278",0.07,32,0.00,0.42,0,0.07,71,6,15,0,fr FRA,0,0.07,0,0,18,Louis Saha
260,0,Fulham,4,"MF,DF",0.28,6,0.00,"1,274",0.00,29,0.42,0.92,6,0.00,67,13,13,0,nir NIR,0,0.00,0,0,19,Chris Baird
261,0,Stoke City,0,DF,0.00,1,0.00,"1,271",0.00,31,0.21,1.06,3,0.00,75,15,16,0,eng ENG,0,0.00,0,0,17,Jonathan Woodgate
262,0,Swansea City,0,DF,0.00,2,0.00,"1,266",0.00,32,0.21,1.00,3,0.00,79,14,14,0,eng ENG,0,0.00,0,0,16,Garry Monk
263,3,Wigan Athletic,7,MF,0.50,7,0.21,"1,263",0.07,26,0.07,2.21,1,0.21,60,31,14,2,eng ENG,4,0.36,0,2,21,Ben Watson
264,1,Aston Villa,8,MF,0.57,18,0.14,"1,262",0.00,21,0.14,0.50,2,0.07,45,7,10,2,sco SCO,1,0.21,0,1,28,Barry Bannan
265,0,Newcastle United,1,DF,0.07,0,0.00,"1,260",0.00,25,0.07,0.50,1,0.00,90,7,14,0,eng ENG,0,0.00,0,0,14,Steven Taylor
266,2,Wigan Athletic,15,FW,1.07,12,0.43,"1,256",0.14,26,0.07,1.36,1,0.14,55,19,11,4,co COL,0,0.43,0,0,23,Hugo Rodallega
267,1,Arsenal,5,DF,0.36,1,0.07,"1,249",0.07,21,0.07,0.72,1,0.07,78,10,15,0,eng ENG,0,0.07,0,0,16,Kieran Gibbs
268,6,Liverpool,15,FW,1.08,15,0.65,"1,249",0.43,32,0.43,1.30,6,0.43,46,18,12,3,wal WAL,0,0.65,0,0,27,Craig Bellamy
269,3,Fulham,16,FW,1.15,7,0.29,"1,247",0.22,30,0.07,0.58,1,0.22,62,8,13,1,eng ENG,0,0.29,0,0,20,Andrew Johnson
270,4,Everton,9,MF,0.66,0,0.73,"1,236",0.29,29,0.44,1.46,6,0.29,88,20,14,6,za RSA,0,0.73,0,0,14,Steven Pienaar
271,1,Norwich City,1,DF,0.07,4,0.15,"1,232",0.07,25,0.22,0.58,2,0.07,73,8,13,1,eng ENG,0,0.15,1,0,17,Leon Barnett
272,0,Wigan Athletic,1,"DF,MF",0.07,7,0.07,"1,224",0.00,27,0.22,0.81,3,0.00,61,11,13,1,nl NED,0,0.07,0,0,20,Ronnie Stam
273,5,Liverpool,12,MF,0.89,6,0.52,"1,218",0.37,31,0.00,0.59,0,0.37,68,8,12,2,eng ENG,0,0.52,0,0,18,Steven Gerrard
274,1,Queens Park Rangers,4,DF,0.30,2,0.23,"1,194",0.08,26,0.08,0.60,1,0.08,80,8,13,2,ng NGA,0,0.23,0,0,15,Taye Taiwo
275,3,Wolverhampton Wanderers,5,"FW,MF",0.38,4,0.30,"1,189",0.23,25,0.23,0.98,3,0.23,66,13,14,1,eng ENG,0,0.30,0,0,18,Michael Kightly
276,5,Fulham,15,FW,1.14,1,0.76,"1,181",0.30,30,0.15,1.37,2,0.38,79,18,14,6,eng ENG,1,0.84,0,1,15,Bobby Zamora
277,0,Bolton Wanderers,1,DF,0.08,0,0.08,"1,170",0.00,23,0.08,0.38,1,0.00,90,5,13,1,us USA,0,0.08,0,0,13,Tim Ream
278,1,West Bromwich Albion,7,DF,0.54,0,0.15,"1,170",0.08,27,0.15,0.54,2,0.08,90,7,13,1,eng ENG,0,0.15,0,0,13,Liam Ridgewell
279,0,Arsenal,1,DF,0.08,4,0.08,"1,164",0.00,24,0.39,1.01,4,0.00,65,13,14,1,ch SUI,0,0.08,1,0,18,Johan Djourou
280,4,Manchester United,7,MF,0.54,3,0.31,"1,163",0.31,36,0.23,1.63,3,0.31,68,21,14,0,eng ENG,0,0.31,0,0,17,Paul Scholes
281,0,Wigan Athletic,2,MF,0.15,3,0.08,"1,163",0.00,26,0.15,0.70,2,0.00,73,9,13,1,eng ENG,0,0.08,0,0,16,David Jones
282,2,Chelsea,13,"MF,FW",1.01,15,0.31,"1,163",0.15,31,0.23,1.32,3,0.15,45,17,11,2,fr FRA,0,0.31,0,0,26,Florent Malouda
283,1,Wolverhampton Wanderers,2,DF,0.15,1,0.08,"1,162",0.08,25,0.46,1.01,5,0.08,78,13,14,0,gp GLP,0,0.08,1,0,15,Ronald Zubar
284,8,Queens Park Rangers,14,FW,1.09,3,0.62,"1,153",0.47,33,0.16,1.80,2,0.62,72,23,13,2,is ISL,2,0.78,0,2,16,Heiðar Helguson
285,4,Newcastle United,8,FW,0.63,2,0.47,"1,151",0.31,24,0.16,1.72,2,0.31,64,22,16,2,ie IRL,0,0.47,0,0,18,Leon Best
286,6,Manchester City,14,MF,1.10,16,0.63,"1,147",0.47,24,0.08,0.55,1,0.47,44,7,10,2,eng ENG,0,0.63,0,0,26,Adam Johnson
287,1,Aston Villa,4,"DF,MF",0.31,2,0.24,"1,145",0.08,21,0.24,0.86,3,0.08,76,11,13,2,ie IRL,0,0.24,0,0,15,Ciaran Clark
288,1,Newcastle United,4,MF,0.32,3,0.08,"1,129",0.08,24,0.24,1.04,3,0.08,71,13,13,0,eng ENG,0,0.08,0,0,16,Danny Guthrie
289,0,Swansea City,1,MF,0.08,6,0.08,"1,128",0.00,32,0.16,1.12,2,0.00,56,14,14,1,eng ENG,0,0.08,0,0,20,Mark Gower
290,0,Everton,5,"DF,MF",0.40,4,0.00,"1,127",0.00,22,0.16,1.44,2,0.00,63,18,14,0,ie IRL,0,0.00,0,0,18,Séamus Coleman
291,1,Bolton Wanderers,2,DF,0.16,1,0.08,"1,122",0.08,20,0.24,0.72,3,0.08,80,9,13,0,be BEL,0,0.08,0,0,14,Dedryck Boyata
292,2,West Bromwich Albion,15,FW,1.22,5,0.24,"1,110",0.16,30,0.00,1.38,0,0.16,65,17,12,1,fr FRA,0,0.24,0,0,17,Marc-Antoine Fortuné
293,13,Newcastle United,24,FW,1.95,1,1.14,"1,106",1.06,26,0.08,0.98,1,1.06,79,12,13,1,sn SEN,0,1.14,0,0,14,Papiss Cissé
294,2,Queens Park Rangers,10,FW,0.82,9,0.24,"1,104",0.16,29,0.24,2.36,3,0.16,53,29,12,1,eng ENG,0,0.24,0,0,21,Jay Bothroyd
295,1,Fulham,3,MF,0.25,2,0.17,"1,084",0.08,28,0.33,1.91,4,0.08,77,23,12,1,eng ENG,0,0.17,0,0,14,Steve Sidwell
296,0,Norwich City,1,DF,0.08,0,0.00,"1,080",0.00,26,0.17,0.67,2,0.00,90,8,12,0,eng ENG,0,0.00,0,0,12,Elliott Ward
297,0,Manchester City,0,MF,0.00,10,0.00,"1,077",0.00,26,0.42,0.92,5,0.00,51,11,11,0,nl NED,0,0.00,0,0,21,Nigel de Jong
298,0,Wolverhampton Wanderers,0,"DF,MF",0.00,5,0.00,"1,071",0.00,26,0.00,0.42,0,0.00,67,5,11,0,ie IRL,0,0.00,0,0,16,Kevin Foley
299,0,Liverpool,0,MF,0.00,0,0.00,"1,043",0.00,24,0.43,1.55,5,0.00,87,18,12,0,br BRA,0,0.00,0,0,12,Lucas Leiva
300,3,Everton,10,"DF,MF",0.86,11,0.60,"1,042",0.26,24,0.43,2.42,5,0.26,50,28,10,4,nl NED,0,0.60,0,0,21,Royston Drenthe
301,1,Wolverhampton Wanderers,6,FW,0.53,15,0.35,"1,025",0.09,25,0.09,1.76,1,0.09,45,20,8,3,eng ENG,0,0.35,0,0,23,Sylvan Ebanks-Blake
302,1,Stoke City,2,DF,0.18,4,0.18,"1,023",0.09,32,0.09,0.70,1,0.09,73,8,10,1,eng ENG,0,0.18,0,0,14,Matthew Upson
303,2,Newcastle United,7,FW,0.62,19,0.62,"1,023",0.18,29,0.26,3.34,3,0.18,38,38,8,5,ng NGA,0,0.62,0,0,27,Shola Ameobi
304,2,Arsenal,4,"DF,MF",0.35,5,0.18,"1,017",0.18,28,0.18,1.59,2,0.18,68,18,10,0,br BRA,0,0.18,0,0,15,André Santos
305,0,Blackburn Rovers,1,"MF,DF,FW",0.09,2,0.00,992,0.00,23,0.09,0.27,1,0.00,83,3,10,0,se SWE,0,0.00,0,0,12,Marcus Olsson
306,0,Blackburn Rovers,2,MF,0.18,9,0.00,986,0.00,22,0.37,2.28,4,0.00,52,25,10,0,rs SRB,0,0.00,0,0,19,Radosav Petrović
307,1,Stoke City,2,FW,0.18,11,0.09,980,0.09,26,0.00,1.10,0,0.09,47,12,10,0,tt TRI,0,0.09,0,0,21,Kenwyne Jones
308,0,Liverpool,3,"DF,MF",0.28,0,0.00,962,0.00,21,0.09,1.12,1,0.00,80,12,12,0,eng ENG,0,0.00,0,0,12,Martin Kelly
309,0,Chelsea,2,MF,0.19,5,0.00,955,0.00,19,0.19,1.41,2,0.00,60,15,11,0,es ESP,0,0.00,0,0,16,Oriol Romeu
310,9,Everton,18,FW,1.70,3,0.75,954,0.75,25,0.09,1.70,1,0.85,73,18,10,0,hr CRO,1,0.85,0,1,13,Nikica Jelavić
311,1,Norwich City,5,MF,0.48,0,0.10,945,0.10,23,0.29,0.67,3,0.10,86,7,11,0,eng ENG,0,0.10,0,0,11,Jonny Howson
312,3,Norwich City,12,FW,1.14,12,0.48,945,0.29,24,0.10,1.14,1,0.29,43,12,10,2,ca CAN,0,0.48,0,0,22,Simeon Jackson
313,6,Fulham,7,FW,0.67,0,0.57,943,0.57,27,0.10,2.20,1,0.57,79,23,12,0,ru RUS,0,0.57,0,0,12,Pavel Pogrebnyak
314,2,Manchester United,6,MF,0.58,7,0.29,932,0.19,30,0.00,0.39,0,0.19,55,4,10,1,kr KOR,0,0.29,0,0,17,Park Ji-sung
315,2,Everton,7,"MF,DF",0.68,3,0.29,925,0.19,20,0.29,0.68,2,0.19,66,7,11,1,eng ENG,0,0.29,1,0,14,Jack Rodwell
316,0,Queens Park Rangers,0,"DF,FW",0.00,3,0.00,922,0.00,30,0.29,0.49,3,0.00,66,5,11,0,eng ENG,0,0.00,0,0,14,Fitz Hall
