,goals,squad,shots_on_target,position,shots_on_target_per90,games_subs,goals_assists_pens_per90,minutes,goals_pens_per90,age,cards_per90,fouls_per90,cards_yellow,goals_per90,minutes_per_game,fouls,games_starts,assists,nationality,pens_att,goals_assists_per90,cards_red,pens_made,games,player
452,0,Everton,1,"MF,FW",0.47,3,0.47,191,0.00,20,0.00,2.36,0,0.00,38,5,2,1,sn SEN,0,0.47,0,0,5,Magaye Gueye
453,0,Blackpool,1,MF,0.47,3,0.00,190,0.00,28,0.00,1.42,0,0.00,38,3,2,0,ie IRL,0,0.00,0,0,5,Andy Reid
454,0,Aston Villa,0,DF,0.00,1,0.00,182,0.00,32,0.00,0.00,0,0.00,61,0,2,0,sn SEN,0,0.00,0,0,3,Habib Beye
455,0,Chelsea,0,MF,0.00,8,0.00,180,0.00,17,0.50,2.00,1,0.00,20,4,1,0,eng ENG,0,0.00,0,0,9,Josh McEachran
456,0,West Ham United,0,DF,0.00,0,0.00,180,0.00,20,0.00,0.50,0,0.00,90,1,2,0,eng ENG,0,0.00,0,0,2,Jordan Spence
457,0,Blackpool,1,FW,0.50,3,0.00,179,0.00,27,0.50,2.51,1,0.00,30,5,3,0,by BLR,0,0.00,0,0,6,Sergei Kornilenko
458,1,Newcastle United,1,"FW,MF",0.54,1,0.54,168,0.54,23,0.00,0.54,0,0.54,42,1,3,0,fr FRA,0,0.54,0,0,4,Hatem Ben Arfa
459,0,Wolverhampton Wanderers,0,"FW,MF",0.00,3,0.00,162,0.00,24,0.56,2.22,1,0.00,41,4,1,0,eng ENG,0,0.00,0,0,4,Michael Kightly
460,0,Chelsea,2,"FW,MF",1.13,13,0.00,160,0.00,20,0.00,0.56,0,0.00,12,1,0,0,eng ENG,0,0.00,0,0,13,Daniel Sturridge
461,0,Wolverhampton Wanderers,0,DF,0.00,2,0.00,159,0.00,23,0.00,1.70,0,0.00,40,3,2,0,"cg CGO,fr FRA",0,0.00,0,0,4,Steven Mouyokolo
462,0,Liverpool,0,DF,0.00,1,0.00,157,0.00,18,0.57,1.15,1,0.00,79,2,1,0,sco SCO,0,0.00,0,0,2,Danny Wilson
463,0,Birmingham City,1,FW,0.60,1,0.00,149,0.00,27,0.00,1.81,0,0.00,50,3,2,0,sco SCO,0,0.00,0,0,3,Garry O'Connor
464,0,Liverpool,0,DF,0.00,1,0.00,147,0.00,16,0.61,0.61,1,0.00,74,1,1,0,eng ENG,0,0.00,0,0,2,Jack Robinson
465,0,West Bromwich Albion,0,FW,0.00,3,0.00,131,0.00,27,0.00,0.69,0,0.00,33,1,1,0,cz CZE,0,0.00,0,0,4,Roman Bednář
466,0,Blackpool,0,GK,0.00,1,0.00,125,0.00,29,0.00,0.00,0,0.00,63,0,1,0,eng ENG,0,0.00,0,0,2,Paul Rachubka
467,0,Chelsea,0,"FW,MF",0.00,4,0.00,123,0.00,19,0.00,0.73,0,0.00,25,1,1,0,fr FRA,0,0.00,0,0,5,Gaël Kakuta
468,0,Blackpool,0,"DF,MF",0.00,1,0.00,121,0.00,22,0.74,1.49,1,0.00,61,2,1,0,eng ENG,0,0.00,0,0,2,Chris Basham
469,0,Aston Villa,1,MF,0.75,3,0.00,120,0.00,27,0.75,3.75,1,0.00,30,5,1,0,eng ENG,0,0.00,0,0,4,Steve Sidwell
470,0,Blackburn Rovers,0,FW,0.00,3,0.00,118,0.00,19,0.76,3.81,1,0.00,30,5,1,0,es ESP,0,0.00,0,0,4,Rubén Rochina
471,0,West Bromwich Albion,0,DF,0.00,1,0.00,117,0.00,23,0.00,1.54,0,0.00,59,2,1,0,nl NED,0,0.00,0,0,2,Gianni Zuiverloon
472,0,Aston Villa,1,"MF,DF",0.82,5,0.00,110,0.00,21,0.00,0.82,0,0.00,18,1,1,0,au AUS,0,0.00,0,0,6,Chris Herd
473,0,Chelsea,1,DF,0.82,1,0.00,110,0.00,18,0.00,0.82,0,0.00,55,1,1,0,nl NED,0,0.00,0,0,2,Jeffrey Bruma
474,0,Blackpool,0,DF,0.00,1,0.00,107,0.00,27,0.00,0.00,0,0.00,54,0,1,0,wal WAL,0,0.00,0,0,2,Rob Edwards
475,0,Blackpool,1,"MF,FW",0.86,2,0.00,105,0.00,33,0.86,2.57,1,0.00,35,3,1,0,jm JAM,0,0.00,0,0,3,Jason Euell
476,0,West Bromwich Albion,1,FW,0.87,6,0.00,103,0.00,23,0.00,0.87,0,0.00,17,1,0,0,eng ENG,0,0.00,0,0,6,Ishmael Miller
477,0,Sunderland,0,DF,0.00,0,0.00,90,0.00,30,1.00,2.00,1,0.00,90,2,1,0,py PAR,0,0.00,0,0,1,Paulo da Silva
478,0,Fulham,0,"MF,DF,FW",0.00,0,0.00,90,0.00,29,0.00,2.00,0,0.00,90,2,1,0,eng ENG,0,0.00,0,0,1,Paul Konchesky
479,0,West Bromwich Albion,0,DF,0.00,0,0.00,90,0.00,18,0.00,1.00,0,0.00,90,1,1,0,eng ENG,0,0.00,0,0,1,James Hurst
480,0,West Ham United,0,GK,0.00,0,0.00,90,0.00,22,0.00,0.00,0,0.00,90,0,1,0,be BEL,0,0.00,0,0,1,Ruud Boffin
481,0,Arsenal,0,GK,0.00,0,0.00,90,0.00,40,0.00,0.00,0,0.00,90,0,1,0,de GER,0,0.00,0,0,1,Jens Lehmann
482,0,Blackburn Rovers,0,"MF,DF",0.00,4,1.03,87,0.00,18,0.00,1.03,0,0.00,22,1,0,1,eng ENG,0,1.03,0,0,4,Josh Morris
483,1,Aston Villa,1,MF,1.07,0,1.07,84,1.07,24,0.00,1.07,0,1.07,84,1,1,0,eng ENG,0,1.07,0,0,1,James Milner
484,0,West Ham United,0,FW,0.00,6,0.00,81,0.00,32,0.00,0.00,0,0.00,14,0,0,0,za RSA,0,0.00,0,0,6,Benni McCarthy
485,0,Liverpool,0,"MF,DF",0.00,0,1.17,77,0.00,26,0.00,4.68,0,0.00,77,4,1,1,ar ARG,0,1.17,0,0,1,Javier Mascherano
486,0,Manchester United,1,"MF,FW",1.20,2,0.00,75,0.00,20,0.00,0.00,0,0.00,38,0,0,0,pt POR,0,0.00,0,0,2,Bebé
487,0,Stoke City,0,"FW,MF",0.00,4,0.00,69,0.00,31,0.00,0.00,0,0.00,17,0,0,0,is ISL,0,0.00,0,0,4,Eiður Guðjohnsen
488,0,Wigan Athletic,0,DF,0.00,0,0.00,68,0.00,23,0.00,0.00,0,0.00,68,0,1,0,es ESP,0,0.00,0,0,1,Adrián López
489,0,Blackburn Rovers,0,"MF,DF",0.00,1,0.00,67,0.00,18,0.00,1.34,0,0.00,67,1,0,0,eng ENG,0,0.00,0,0,1,Jason Lowe
490,0,Sunderland,2,FW,2.73,3,0.00,66,0.00,19,0.00,0.00,0,0.00,22,0,0,0,eng ENG,0,0.00,0,0,3,Ryan Noble
491,1,Arsenal,1,FW,1.38,4,1.38,65,1.38,21,0.00,1.38,0,1.38,16,1,0,0,mx MEX,0,1.38,0,0,4,Carlos Vela
492,0,Blackburn Rovers,0,"GK,MF",0.00,3,0.00,59,0.00,22,0.00,3.05,0,0.00,15,2,1,0,fr FRA,0,0.00,0,0,4,Hérold Goulon
493,0,Stoke City,0,"FW,MF,DF",0.00,2,0.00,52,0.00,21,0.00,0.00,0,0.00,26,0,0,0,eng ENG,0,0.00,0,0,2,Ryan Shotton
494,0,Birmingham City,0,GK,0.00,1,0.00,51,0.00,25,0.00,0.00,0,0.00,51,0,0,0,ie IRL,0,0.00,0,0,1,Colin Doyle
495,0,Newcastle United,0,MF,0.00,2,0.00,51,0.00,23,0.00,0.00,0,0.00,26,0,0,0,ie IRL,0,0.00,0,0,2,Stephen Ireland
496,0,Newcastle United,0,"MF,FW",0.00,2,0.00,49,0.00,19,0.00,0.00,0,0.00,25,0,0,0,cd COD,0,0.00,0,0,2,Kazenga LuaLua
497,1,Bolton Wanderers,1,"FW,MF",1.91,8,1.91,47,1.91,34,0.00,0.00,0,1.91,6,0,0,0,eng ENG,0,1.91,0,0,8,Robbie Blake
498,0,Tottenham Hotspur,0,"FW,MF",0.00,3,0.00,45,0.00,21,0.00,4.00,0,0.00,15,2,0,0,mx MEX,0,0.00,0,0,3,Giovani dos Santos
499,0,Bolton Wanderers,0,DF,0.00,1,0.00,42,0.00,31,0.00,0.00,0,0.00,21,0,1,0,ie IRL,0,0.00,0,0,2,Andy O'Brien
500,0,Stoke City,1,FW,2.25,2,0.00,40,0.00,30,0.00,2.25,0,0.00,20,1,0,0,ml MLI,0,0.00,0,0,2,Mamady Sidibé
501,0,Wolverhampton Wanderers,0,"FW,MF",0.00,1,0.00,39,0.00,24,0.00,2.31,0,0.00,39,1,0,0,ie IRL,0,0.00,0,0,1,Andy Keogh
502,0,Blackburn Rovers,0,MF,0.00,1,0.00,39,0.00,20,0.00,0.00,0,0.00,39,0,0,0,cg CGO,0,0.00,0,0,1,Amine Linganzi
503,0,Chelsea,0,"DF,MF",0.00,1,0.00,35,0.00,20,0.00,0.00,0,0.00,35,0,0,0,eng ENG,0,0.00,0,0,1,Ryan Bertrand
504,0,Everton,1,FW,2.57,3,0.00,35,0.00,18,0.00,0.00,0,0.00,12,0,0,0,gr GRE,0,0.00,0,0,3,Apostolos Vellios
505,0,Blackpool,0,MF,0.00,1,0.00,34,0.00,22,0.00,0.00,0,0.00,34,0,0,0,eng ENG,0,0.00,0,0,1,Ishmel Demontagnac
506,0,Sunderland,1,FW,2.81,3,0.00,32,0.00,20,0.00,2.81,0,0.00,11,1,0,0,eng ENG,0,0.00,0,0,3,Jordan Cook
507,0,Wolverhampton Wanderers,0,FW,0.00,2,0.00,31,0.00,20,0.00,2.90,0,0.00,16,1,0,0,wal WAL,0,0.00,0,0,2,Sam Vokes
508,0,West Bromwich Albion,0,MF,0.00,1,0.00,31,0.00,17,0.00,2.90,0,0.00,31,1,0,0,eng ENG,0,0.00,0,0,1,George Thorne
509,0,Aston Villa,0,MF,0.00,3,0.00,31,0.00,23,0.00,2.90,0,0.00,10,1,0,0,us USA,0,0.00,0,0,3,Michael Bradley
510,0,Sunderland,0,"MF,FW",0.00,2,0.00,30,0.00,18,0.00,0.00,0,0.00,15,0,0,0,eng ENG,0,0.00,0,0,2,Craig Lynch
511,0,Wigan Athletic,0,GK,0.00,1,0.00,29,0.00,38,0.00,0.00,0,0.00,29,0,0,0,eng ENG,0,0.00,0,0,1,Mike Pollitt
512,0,Fulham,0,MF,0.00,3,0.00,28,0.00,27,0.00,0.00,0,0.00,9,0,0,0,no NOR,0,0.00,0,0,3,Bjørn Helge Riise
513,0,Stoke City,0,MF,0.00,2,0.00,27,0.00,27,0.00,0.00,0,0.00,14,0,0,0,eng ENG,0,0.00,0,0,2,Michael Tonge
514,0,Newcastle United,0,FW,0.00,6,0.00,26,0.00,33,0.00,0.00,0,0.00,4,0,0,0,fi FIN,0,0.00,0,0,6,Shefki Kuqi
515,0,Manchester City,1,FW,3.60,1,0.00,25,0.00,28,0.00,7.20,0,0.00,25,2,0,0,py PAR,0,0.00,0,0,1,Roque Santa Cruz
516,0,Blackpool,0,GK,0.00,1,0.00,25,0.00,20,0.00,0.00,0,0.00,25,0,0,0,eng ENG,0,0.00,0,0,1,Mark Halstead
517,0,Wolverhampton Wanderers,0,"MF,DF,FW",0.00,2,0.00,24,0.00,25,3.75,7.50,1,0.00,12,2,0,0,eng ENG,0,0.00,0,0,2,Greg Halford
518,0,Newcastle United,1,FW,4.09,2,4.09,22,0.00,24,0.00,8.18,0,0.00,11,2,0,1,es ESP,0,4.09,0,0,2,Xisco
519,0,Manchester City,0,DF,0.00,1,0.00,21,0.00,20,0.00,4.29,0,0.00,21,1,0,0,nir NIR,0,0.00,0,0,1,Ryan McGivern
520,0,West Ham United,0,"MF,FW",0.00,1,0.00,19,0.00,27,0.00,4.74,0,0.00,19,1,0,0,it ITA,0,0.00,0,0,1,Alessandro Diamanti
521,0,Everton,0,FW,0.00,1,0.00,18,0.00,22,0.00,10.00,0,0.00,18,2,0,0,eng ENG,0,0.00,0,0,1,James Vaughan
522,0,Fulham,0,DF,0.00,1,0.00,16,0.00,23,0.00,0.00,0,0.00,16,0,0,0,dz ALG,0,0.00,0,0,1,Rafik Halliche
523,0,Wigan Athletic,0,"MF,FW",0.00,3,0.00,14,0.00,19,0.00,0.00,0,0.00,5,0,0,0,eng ENG,0,0.00,0,0,3,Callum McManaman
524,0,Wolverhampton Wanderers,0,FW,0.00,3,0.00,14,0.00,32,0.00,0.00,0,0.00,5,0,0,0,eng ENG,0,0.00,0,0,3,Marcus Bent
525,0,Everton,1,"FW,MF",6.92,1,0.00,13,0.00,18,0.00,6.92,0,0.00,13,1,0,0,eng ENG,0,0.00,0,0,1,Jose Baxter
526,0,Wolverhampton Wanderers,0,MF,0.00,1,0.00,12,0.00,20,0.00,0.00,0,0.00,12,0,0,0,be BEL,0,0.00,0,0,1,Geoffrey Mujangi Bia
527,0,Liverpool,0,FW,0.00,1,0.00,11,0.00,19,0.00,0.00,0,0.00,11,0,0,0,eng ENG,0,0.00,0,0,1,Nathan Eccleston
528,0,Arsenal,0,"MF,FW",0.00,1,0.00,10,0.00,19,0.00,0.00,0,0.00,10,0,0,0,eng ENG,0,0.00,0,0,1,Jay Emmanuel-Thomas
529,0,Manchester United,0,MF,0.00,0,0.00,9,0.00,29,0.00,0.00,0,0.00,9,0,1,0,eng ENG,0,0.00,0,0,1,Owen Hargreaves
530,0,West Bromwich Albion,0,FW,0.00,1,0.00,9,0.00,18,0.00,0.00,0,0.00,9,0,0,0,nz NZL,0,0.00,0,0,1,Chris Wood
531,0,Everton,0,MF,0.00,1,0.00,9,0.00,18,0.00,0.00,0,0.00,9,0,0,0,eng ENG,0,0.00,0,0,1,Adam Forshaw
532,0,Newcastle United,0,"MF,FW",0.00,1,0.00,9,0.00,18,0.00,0.00,0,0.00,9,0,0,0,ng NGA,0,0.00,0,0,1,Sammy Ameobi
533,0,Sunderland,0,DF,0.00,2,0.00,9,0.00,27,0.00,10.00,0,0.00,5,1,0,0,ar ARG,0,0.00,0,0,2,Marcos Angeleri
534,0,Sunderland,0,"MF,FW",0.00,2,0.00,8,0.00,20,0.00,0.00,0,0.00,4,0,0,0,eng ENG,0,0.00,0,0,2,Martyn Waghorn
535,0,Liverpool,0,"MF,FW",0.00,1,0.00,6,0.00,19,0.00,0.00,0,0.00,6,0,0,0,es ESP,0,0.00,0,0,1,Daniel Pacheco
536,0,Aston Villa,0,"FW,MF",0.00,1,0.00,5,0.00,18,0.00,0.00,0,0.00,5,0,0,0,at AUT,0,0.00,0,0,1,Andreas Weimann
537,0,Fulham,0,MF,0.00,1,0.00,5,0.00,25,0.00,0.00,0,0.00,5,0,0,0,za RSA,0,0.00,0,0,1,Kagisho Dikgacoi
538,0,West Ham United,0,FW,0.00,2,0.00,4,0.00,18,0.00,0.00,0,0.00,2,0,0,0,eng ENG,0,0.00,0,0,2,Frank Nouble
539,0,Manchester City,0,DF,0.00,1,0.00,4,0.00,18,0.00,0.00,0,0.00,4,0,0,0,eng ENG,0,0.00,0,0,1,Reece Wabara
540,0,Sunderland,0,DF,0.00,1,0.00,4,0.00,17,0.00,0.00,0,0.00,4,0,0,0,eng ENG,0,0.00,0,0,1,Louis Laing
541,0,Tottenham Hotspur,0,DF,0.00,1,0.00,4,0.00,20,0.00,0.00,0,0.00,4,0,0,0,eng ENG,0,0.00,0,0,1,Kyle Walker
542,0,Manchester City,0,MF,0.00,1,0.00,1,0.00,17,0.00,0.00,0,0.00,1,0,0,0,ci CIV,0,0.00,0,0,1,Abdul Razak
543,0,Newcastle United,0,"DF,MF",0.00,1,0.00,1,0.00,20,0.00,0.00,0,0.00,1,0,0,0,eng ENG,0,0.00,0,0,1,Dan Gosling
