,goals,squad,shots_on_target,position,shots_on_target_per90,games_subs,goals_assists_pens_per90,minutes,goals_pens_per90,age,cards_per90,fouls_per90,cards_yellow,goals_per90,minutes_per_game,fouls,games_starts,assists,nationality,pens_att,goals_assists_per90,cards_red,pens_made,games,player
337,0,Swindon Town,0,DF,0.00,0,0.00,990,0.00,31,0.09,,1,0.00,90,,11,0,eng ENG,0,0.00,0,0,11,Brian Kilcline
338,0,Manchester City,0,GK,0.00,0,0.00,990,0.00,28,0.00,,0,0.00,90,,11,0,wal WAL,0,0.00,0,0,11,Andy Dibble
339,4,Manchester City,9,FW,0.83,0,0.37,976,0.37,30,0.00,,0,0.37,89,,11,0,eng ENG,0,0.37,0,0,11,Paul Walsh
340,0,Coventry City,6,MF,0.55,6,0.09,973,0.00,24,0.00,,0,0.00,61,,10,1,,0,0.09,0,0,16,Leigh Jenkinson
341,2,Liverpool,5,MF,0.47,0,0.09,963,0.00,30,0.09,,1,0.19,88,,11,1,dk DEN,2,0.28,0,2,11,Jan Mølby
342,5,Sheffield Wednesday,13,FW,1.22,8,0.56,958,0.47,23,0.00,,0,0.47,53,,10,1,eng ENG,0,0.56,0,0,18,Nigel Jemson
343,1,Sheffield Wednesday,4,DF,0.38,5,0.09,953,0.09,25,0.00,,0,0.09,64,,10,0,eng ENG,0,0.09,0,0,15,Simon Coleman
344,0,Arsenal,2,MF,0.19,4,0.00,951,0.00,23,0.09,,1,0.00,63,,11,0,eng ENG,0,0.00,0,0,15,David Hillier
345,1,Queens Park Rangers,2,MF,0.19,3,0.09,949,0.09,21,0.00,,0,0.09,68,,11,0,wal WAL,0,0.09,0,0,14,Michael Meaker
346,1,Blackburn Rovers,3,"DF,MF",0.29,7,0.10,928,0.10,24,0.10,,1,0.10,62,,8,0,eng ENG,0,0.10,0,0,15,Mark Atkins
347,0,Swindon Town,2,MF,0.19,2,0.00,927,0.00,31,0.00,,0,0.00,77,,10,0,sco SCO,0,0.00,0,0,12,Ross MacLaren
348,0,Tottenham Hotspur,0,GK,0.00,1,0.00,926,0.00,21,0.00,,0,0.00,84,,10,0,eng ENG,0,0.00,0,0,11,Ian Walker
349,3,Norwich City,10,MF,0.98,6,0.39,914,0.30,18,0.00,,0,0.30,61,,9,1,eng ENG,0,0.39,0,0,15,Darren Eadie
350,1,Southampton,6,MF,0.59,0,0.10,914,0.10,21,0.20,,2,0.10,83,,11,0,eng ENG,0,0.10,0,0,11,Tommy Widdrington
351,1,Manchester United,6,MF,0.60,5,0.10,906,0.10,36,0.00,,0,0.10,60,,10,0,eng ENG,0,0.10,0,0,15,Bryan Robson
352,0,Liverpool,0,DF,0.00,1,0.00,901,0.00,21,0.20,,2,0.00,82,,10,0,eng ENG,0,0.00,0,0,11,Steve Harkness
353,0,Sheffield Wednesday,0,GK,0.00,0,0.00,900,0.00,33,0.00,,0,0.00,90,,10,0,eng ENG,0,0.00,0,0,10,Chris Woods
354,0,Wimbledon,6,"FW,MF",0.60,0,0.10,900,0.00,22,0.10,,1,0.00,90,,10,1,jm JAM,0,0.10,0,0,10,Marcus Gayle
355,0,Coventry City,2,MF,0.20,1,0.00,891,0.00,28,0.00,,0,0.00,81,,10,0,eng ENG,0,0.00,0,0,11,Lloyd McGrath
356,0,Oldham Athletic,5,MF,0.51,0,0.20,883,0.00,28,0.10,,1,0.00,80,,11,2,eng ENG,0,0.20,0,0,11,Mark Brennan
357,0,Aston Villa,2,MF,0.21,2,0.10,878,0.00,34,0.00,,0,0.00,80,,9,1,eng ENG,0,0.10,0,0,11,Gordon Cowans
358,1,Sheffield United,7,"FW,MF",0.72,0,0.21,872,0.10,26,0.00,,0,0.10,87,,10,1,eng ENG,0,0.21,0,0,10,Franz Carr
359,1,Liverpool,2,"DF,MF",0.21,0,0.21,870,0.10,19,0.00,,0,0.10,79,,11,1,sco SCO,0,0.21,0,0,11,Dominic Matteo
360,1,Tottenham Hotspur,6,FW,0.62,0,0.10,867,0.10,27,0.00,,0,0.10,87,,10,0,sco SCO,0,0.10,0,0,10,Gordon Durie
361,3,Sheffield United,7,FW,0.74,12,0.43,847,0.32,34,0.11,,0,0.32,45,,7,1,eng ENG,0,0.43,1,0,19,Alan Cork
362,1,Aston Villa,5,MF,0.53,3,0.11,847,0.11,19,0.11,,1,0.11,71,,9,0,eng ENG,0,0.11,0,0,12,Graham Fenton
363,3,Everton,14,FW,1.49,16,0.43,846,0.32,25,0.00,,0,0.32,39,,6,1,eng ENG,0,0.43,0,0,22,Stuart Barlow
364,0,Tottenham Hotspur,0,DF,0.00,1,0.00,836,0.00,20,0.00,,0,0.00,84,,9,0,eng ENG,0,0.00,0,0,10,Stuart Nethercott
365,1,Norwich City,7,FW,0.76,4,0.33,825,0.11,23,0.00,,0,0.11,64,,9,2,eng ENG,0,0.33,0,0,13,Mark Robins
366,5,Leeds United,,"MF,FW",,6,,823,,25,0.00,,0,0.55,55,,9,,eng ENG,,,0,,15,David White
367,0,Coventry City,0,GK,0.00,0,0.00,810,0.00,25,0.00,,0,0.00,90,,9,0,sco SCO,0,0.00,0,0,9,Jonathan Gould
368,0,Manchester United,0,GK,0.00,1,0.00,810,0.00,25,0.00,,0,0.00,90,,8,0,eng ENG,0,0.00,0,0,9,Gary Walsh
369,0,Newcastle United,,DF,,0,,810,,25,0.00,,0,0.00,90,,9,0,eng ENG,,0.00,0,,9,Darren Peacock
370,1,Oldham Athletic,7,FW,0.79,0,0.23,794,0.11,23,0.00,,0,0.11,79,,10,1,eng ENG,0,0.23,0,0,10,Ian Olney
371,3,Wimbledon,6,FW,0.68,12,0.45,793,0.34,29,0.11,,1,0.34,44,,6,1,eng ENG,0,0.45,0,0,18,Gary Blissett
372,1,West Ham United,4,MF,0.46,1,0.11,788,0.11,21,0.00,,0,0.11,79,,9,0,ie IRL,0,0.11,0,0,10,Matthew Rush
373,0,Leeds United,0,DF,0.00,0,0.00,780,0.00,35,0.12,,1,0.00,78,,10,0,ie IRL,0,0.00,0,0,10,David O'Leary
374,1,Chelsea,2,"MF,DF",0.23,3,0.12,779,0.12,21,0.00,,0,0.12,65,,9,0,wal WAL,0,0.12,0,0,12,Darren Barnard
375,5,Newcastle United,10,FW,1.19,0,0.47,758,0.36,26,0.00,,0,0.59,84,,9,1,wal WAL,2,0.71,0,2,9,Malcolm Allen
376,0,Manchester City,0,DF,0.00,1,0.00,754,0.00,25,0.00,,0,0.00,84,,8,0,eng ENG,0,0.00,0,0,9,Ian Brightwell
377,0,Blackburn Rovers,2,"DF,MF",0.24,5,0.12,736,0.00,23,0.12,,1,0.00,82,,4,1,eng ENG,0,0.12,0,0,9,Paul Warhurst
378,1,Aston Villa,3,MF,0.37,1,0.12,734,0.12,20,0.00,,0,0.12,82,,8,0,eng ENG,0,0.12,0,0,9,Steve Froggatt
379,0,Blackburn Rovers,1,DF,0.12,5,0.00,731,0.00,21,0.00,,0,0.00,61,,7,0,eng ENG,0,0.00,0,0,12,Alan Wright
380,5,Sheffield United,11,FW,1.36,5,0.62,727,0.62,21,0.00,,0,0.62,61,,7,0,wal WAL,0,0.62,0,0,12,Nathan Blake
381,0,Sheffield Wednesday,0,DF,0.00,3,0.00,723,0.00,25,0.00,,0,0.00,72,,7,0,eng ENG,0,0.00,0,0,10,Phil King
382,0,Southampton,3,,0.37,3,0.00,721,0.00,,0.00,,0,0.00,66,,8,0,,0,0.00,0,0,11,C Reid
383,0,Arsenal,0,"DF,MF",0.00,4,0.00,715,0.00,23,0.13,,1,0.00,65,,7,0,nir NIR,0,0.00,0,0,11,Steve Morrow
384,0,Liverpool,6,MF,0.76,10,0.13,707,0.00,29,0.13,,1,0.00,42,,7,1,eng ENG,0,0.13,0,0,17,Mark Walters
385,0,Aston Villa,0,DF,0.00,1,0.00,702,0.00,21,0.00,,0,0.00,78,,8,0,eng ENG,0,0.00,0,0,9,Bryan Small
386,0,Oldham Athletic,0,DF,0.00,3,0.00,685,0.00,23,0.00,,0,0.00,69,,7,0,no NOR,0,0.00,0,0,10,Tore Pedersen
387,2,West Ham United,5,FW,0.66,0,0.39,685,0.26,32,0.00,,0,0.26,98,,7,1,eng ENG,0,0.39,0,0,7,Clive Allen
388,0,Leeds United,4,FW,0.53,10,0.13,680,0.00,18,0.13,,1,0.00,43,,6,1,eng ENG,0,0.13,0,0,16,Noel Whelan
389,0,Sheffield United,0,DF,0.00,0,0.00,675,0.00,24,0.00,,0,0.00,84,,8,0,se SWE,0,0.00,0,0,8,Jonas Wirmola
390,1,West Ham United,2,MF,0.27,0,0.14,666,0.14,26,0.00,,0,0.14,83,,8,0,eng ENG,0,0.14,0,0,8,Dale Gordon
391,0,Sheffield United,2,GK,0.27,1,0.00,665,0.00,25,0.00,,0,0.00,74,,8,0,nir NIR,0,0.00,0,0,9,Aidan Davison
392,0,Liverpool,2,"MF,FW",0.28,1,0.00,636,0.00,28,0.28,,2,0.00,80,,7,0,eng ENG,0,0.00,0,0,8,Paul Stewart
393,0,Manchester City,2,MF,0.29,0,0.14,622,0.00,29,0.29,,2,0.00,69,,9,1,nl NED,0,0.14,0,0,9,Alfons Groenendijk
394,0,Everton,1,DF,0.15,1,0.00,619,0.00,19,0.15,,1,0.00,77,,7,0,eng ENG,0,0.00,0,0,8,David Unsworth
395,1,Leeds United,2,MF,0.29,1,0.15,615,0.15,30,0.15,,1,0.15,77,,7,0,eng ENG,0,0.15,0,0,8,Steve Hodge
396,1,Chelsea,1,FW,0.15,2,0.15,615,0.15,27,0.15,,1,0.15,68,,7,0,sco SCO,0,0.15,0,0,9,Robert Fleck
397,0,Southampton,3,FW,0.44,10,0.15,614,0.00,22,0.15,,1,0.00,44,,4,1,eng ENG,0,0.15,0,0,14,Nicky Banger
398,2,West Ham United,4,DF,0.61,1,0.45,594,0.30,35,0.00,,0,0.30,85,,6,1,eng ENG,0,0.45,0,0,7,Alvin Martin
399,0,West Ham United,1,DF,0.16,3,0.00,555,0.00,26,0.00,,0,0.00,62,,6,0,eng ENG,0,0.00,0,0,9,Kenny Brown
400,0,Southampton,2,DF,0.32,5,0.00,554,0.00,22,0.16,,1,0.00,55,,5,0,eng ENG,0,0.00,0,0,10,Jason Dodd
401,0,Leeds United,2,DF,0.33,3,0.00,551,0.00,18,0.16,,1,0.00,55,,7,0,eng ENG,0,0.00,0,0,10,Kevin Sharp
402,0,Liverpool,3,MF,0.49,5,0.16,548,0.00,22,0.16,,1,0.00,50,,6,1,sco SCO,0,0.16,0,0,11,Don Hutchison
403,0,Chelsea,0,MF,0.00,4,0.00,545,0.00,32,0.00,,0,0.00,61,,5,0,eng ENG,0,0.00,0,0,9,Nigel Spackman
404,1,Sheffield Wednesday,5,FW,0.83,1,0.17,542,0.17,25,0.00,,0,0.17,77,,6,0,eng ENG,0,0.17,0,0,7,David Hirst
405,1,Aston Villa,2,MF,0.34,1,0.17,532,0.17,21,0.00,,0,0.17,76,,6,0,de GER,0,0.17,0,0,7,Stefan Beinlich
406,0,Liverpool,0,DF,0.00,3,0.34,527,0.00,23,0.00,,0,0.00,59,,6,2,no NOR,0,0.34,0,0,9,Stig Inge Bjørnebye
407,0,Newcastle United,1,MF,0.17,0,0.00,524,0.00,22,0.00,,0,0.00,75,,7,0,cy CYP,0,0.00,0,0,7,Nikki Papavasiliou
408,0,Coventry City,0,MF,0.00,2,0.19,480,0.00,24,0.19,,1,0.00,69,,5,1,eng ENG,0,0.19,0,0,7,Chris Marsden
409,0,Manchester City,0,FW,0.00,1,0.00,477,0.00,31,0.00,,0,0.00,80,,5,0,eng ENG,0,0.00,0,0,6,Carl Shutt
410,2,West Ham United,6,"FW,MF",1.13,5,0.38,476,0.38,23,0.00,,0,0.38,60,,3,0,us USA,0,0.38,0,0,8,Cobi Jones
411,0,Wimbledon,1,MF,0.19,2,0.00,475,0.00,26,0.19,,1,0.00,68,,5,0,eng ENG,0,0.00,0,0,7,Steve Talboys
412,0,Norwich City,0,MF,0.00,2,0.00,474,0.00,22,0.00,,0,0.00,68,,5,0,eng ENG,0,0.00,0,0,7,David Smith
413,0,Wimbledon,0,MF,0.00,7,0.00,471,0.00,22,0.00,,0,0.00,47,,3,0,eng ENG,0,0.00,0,0,10,Gerald Dobbs
414,0,Chelsea,1,DF,0.20,0,0.00,457,0.00,19,0.00,,0,0.00,76,,6,0,eng ENG,0,0.00,0,0,6,Andy Myers
415,0,Southampton,0,GK,0.00,0,0.00,450,0.00,28,0.00,,0,0.00,90,,5,0,eng ENG,0,0.00,0,0,5,Ian Andrews
416,1,Leeds United,,MF,,1,,445,,26,0.00,,0,0.20,64,,6,,eng ENG,,,0,,7,David Rocastle
417,2,Aston Villa,3,"FW,MF",0.63,10,0.63,427,0.42,21,0.00,,0,0.42,36,,2,1,tt TRI,0,0.63,0,0,12,Dwight Yorke
418,0,Southampton,1,,0.22,3,0.00,411,0.00,,0.00,,0,0.00,59,,4,0,,0,0.00,0,0,7,Scott Bartlett
419,0,Newcastle United,2,MF,0.44,2,0.00,408,0.00,28,0.00,,0,0.00,68,,4,0,ie IRL,0,0.00,0,0,6,Liam O'Brien
420,0,Coventry City,1,DF,0.23,6,0.00,393,0.00,22,0.00,,0,0.00,44,,3,0,eng ENG,0,0.00,0,0,9,Paul Williams
421,1,Chelsea,2,DF,0.49,4,0.25,364,0.25,23,0.25,,0,0.25,52,,3,0,eng ENG,0,0.25,1,0,7,David Lee
422,0,Queens Park Rangers,0,DF,0.00,0,0.00,360,0.00,21,0.25,,1,0.00,90,,4,0,eng ENG,0,0.00,0,0,4,Alan McCarthy
423,0,Coventry City,0,MF,0.00,4,0.00,354,0.00,18,0.00,,0,0.00,44,,4,0,ie IRL,0,0.00,0,0,8,Tony Sheridan
424,1,Manchester City,3,"DF,MF",0.78,2,0.26,347,0.26,23,0.00,,0,0.26,58,,4,0,de GER,0,0.26,0,0,6,Steffen Karl
425,0,Manchester City,0,MF,0.00,6,0.00,321,0.00,27,0.28,,1,0.00,40,,2,0,no NOR,0,0.00,0,0,8,Kåre Ingebrigtsen
426,0,Arsenal,0,GK,0.00,1,0.00,321,0.00,23,0.00,,0,0.00,80,,3,0,eng ENG,0,0.00,0,0,4,Alan Miller
427,0,Chelsea,0,DF,0.00,4,0.00,312,0.00,24,0.00,,0,0.00,45,,3,0,wal WAL,0,0.00,0,0,7,Gareth Hall
428,0,Southampton,0,DF,0.00,1,0.00,312,0.00,21,0.00,,0,0.00,78,,3,0,eng ENG,0,0.00,0,0,4,Richard Hall
429,0,Everton,2,MF,0.58,4,0.00,311,0.00,29,0.00,,0,0.00,44,,3,0,pl POL,0,0.00,0,0,7,Robert Warzycha
430,0,Ipswich Town,1,MF,0.29,3,0.29,307,0.00,19,0.00,,0,0.00,44,,4,1,eng ENG,0,0.29,0,0,7,Lee Durrant
431,0,Swindon Town,0,FW,0.00,4,0.00,298,0.00,33,0.30,,1,0.00,43,,3,0,sco SCO,0,0.00,0,0,7,Frank McAvennie
432,3,Newcastle United,6,FW,1.83,16,0.92,295,0.92,24,0.00,,0,0.92,18,,0,0,sco SCO,0,0.92,0,0,16,Alex Mathie
433,0,Oldham Athletic,0,DF,0.00,2,0.00,295,0.00,18,0.00,,0,0.00,59,,3,0,eng ENG,0,0.00,0,0,5,Richard Graham
434,1,Manchester City,3,FW,0.93,8,0.31,290,0.31,19,0.00,,0,0.31,32,,1,0,eng ENG,0,0.31,0,0,9,Adie Mike
435,0,Queens Park Rangers,0,DF,0.00,4,0.00,275,0.00,23,0.00,,0,0.00,39,,3,0,eng ENG,0,0.00,0,0,7,Rufus Brevett
436,0,Ipswich Town,0,DF,0.00,5,0.00,272,0.00,29,0.00,,0,0.00,39,,2,0,ca CAN,0,0.00,0,0,7,Frank Yallop
437,0,Swindon Town,2,FW,0.69,4,0.00,262,0.00,34,0.34,,1,0.00,44,,2,0,eng ENG,0,0.00,0,0,6,Steve White
438,0,Newcastle United,0,GK,0.00,1,0.00,244,0.00,29,0.00,,0,0.00,81,,2,0,nir NIR,0,0.00,0,0,3,Tommy Wright
439,0,Sheffield Wednesday,1,MF,0.37,4,0.00,241,0.00,20,0.37,,1,0.00,40,,2,0,au AUS,0,0.00,0,0,6,Adem Poric
440,0,Coventry City,0,FW,0.00,0,0.00,235,0.00,29,0.00,,0,0.00,78,,3,0,eng ENG,0,0.00,0,0,3,John Gayle
441,0,Ipswich Town,0,FW,0.00,2,0.00,229,0.00,33,0.00,,0,0.00,57,,2,0,eng ENG,0,0.00,0,0,4,Paul Goddard
442,0,Swindon Town,0,MF,0.00,1,0.00,228,0.00,20,0.00,,0,0.00,57,,3,0,eng ENG,0,0.00,0,0,4,Ty Gooden
443,0,Manchester City,0,MF,0.00,0,0.00,225,0.00,18,0.00,,0,0.00,75,,3,0,sco SCO,0,0.00,0,0,3,David Kerr
444,0,Norwich City,0,FW,0.00,2,0.00,213,0.00,21,0.85,,2,0.00,43,,3,0,ie IRL,0,0.00,0,0,5,Lee Power
445,0,Oldham Athletic,0,"MF,DF",0.00,1,0.00,200,0.00,27,0.45,,1,0.00,67,,2,0,eng ENG,0,0.00,0,0,3,Neil McDonald
446,0,Coventry City,1,DF,0.46,1,0.00,196,0.00,26,0.00,,0,0.00,65,,2,0,eng ENG,0,0.00,0,0,3,David Busst
447,0,Liverpool,0,MF,0.00,6,0.00,191,0.00,25,0.00,,0,0.00,27,,1,0,eng ENG,0,0.00,0,0,7,Michael Thomas
448,0,Blackburn Rovers,0,DF,0.00,4,0.00,181,0.00,23,0.99,,2,0.00,36,,1,0,sco SCO,0,0.00,0,0,5,Andy Morrison
449,0,Oldham Athletic,1,FW,0.50,7,0.00,181,0.00,34,0.00,,0,0.00,23,,1,0,eng ENG,0,0.00,0,0,8,Roger Palmer
450,0,Sheffield United,0,DF,0.00,0,0.00,180,0.00,31,0.00,,0,0.00,90,,2,0,eng ENG,0,0.00,0,0,2,David Barnes
451,0,Chelsea,0,GK,0.00,0,0.00,180,0.00,30,0.00,,0,0.00,90,,2,0,,0,0.00,0,0,2,Kevin Hitchcock
452,0,Oldham Athletic,0,GK,0.00,0,0.00,180,0.00,25,0.00,,0,0.00,90,,2,0,eng ENG,0,0.00,0,0,2,Lance Key
453,0,Leeds United,0,FW,0.00,1,0.00,171,0.00,18,0.00,,0,0.00,57,,2,0,eng ENG,0,0.00,0,0,3,Jamie Forrester
454,0,Newcastle United,0,MF,0.00,1,0.00,169,0.00,17,0.00,,0,0.00,56,,2,0,eng ENG,0,0.00,0,0,3,Chris Holland
455,1,Manchester United,2,"DF,FW",1.13,4,0.57,159,0.57,24,0.00,,0,0.57,32,,1,0,eng ENG,0,0.57,0,0,5,Dion Dublin
456,0,Swindon Town,0,GK,0.00,0,0.00,152,0.00,24,0.00,,0,0.00,76,,2,0,eng ENG,0,0.00,0,0,2,Jon Sheffield
457,0,Swindon Town,0,GK,0.00,1,0.00,145,0.00,24,0.00,,0,0.00,73,,1,0,eng ENG,0,0.00,0,0,2,Paul Heald
458,0,Wimbledon,0,GK,0.00,1,0.00,133,0.00,23,0.00,,0,0.00,67,,1,0,sco SCO,0,0.00,0,0,2,Neil Sullivan
459,0,West Ham United,0,MF,0.00,1,0.00,128,0.00,24,0.00,,0,0.00,43,,2,0,eng ENG,0,0.00,0,0,3,Mark Robson
460,0,Manchester City,0,MF,0.00,1,0.00,120,0.00,22,0.75,,1,0.00,60,,1,0,eng ENG,0,0.00,0,0,2,Mike Quigley
461,0,Coventry City,0,DF,0.00,3,0.00,116,0.00,26,0.00,,0,0.00,29,,1,0,eng ENG,0,0.00,0,0,4,Ally Pickering
462,0,Coventry City,0,"MF,FW",0.00,1,0.00,112,0.00,32,0.00,,0,0.00,56,,1,0,pl POL,0,0.00,0,0,2,Detsi Kruszyński
463,0,Southampton,0,MF,0.00,1,0.00,109,0.00,34,0.00,,0,0.00,55,,1,0,eng ENG,0,0.00,0,0,2,Terry Hurlock
464,1,Blackburn Rovers,2,DF,1.73,4,0.87,104,0.87,19,0.00,,0,0.87,21,,1,0,eng ENG,0,0.87,0,0,5,Ian Pearce
465,0,Arsenal,0,MF,0.00,1,0.00,103,0.00,20,0.00,,0,0.00,34,,2,0,eng ENG,0,0.00,0,0,3,Mark Flatts
466,0,Manchester United,1,MF,0.87,2,0.00,103,0.00,21,0.00,,0,0.00,34,,1,0,sco SCO,0,0.00,0,0,3,Darren Ferguson
467,0,Norwich City,0,GK,0.00,1,0.00,95,0.00,21,0.00,,0,0.00,48,,1,0,sco SCO,0,0.00,0,0,2,Scott Howie
468,0,Manchester United,0,MF,0.00,1,0.00,92,0.00,30,0.00,,0,0.00,46,,1,0,eng ENG,0,0.00,0,0,2,Mike Phelan
469,0,Aston Villa,0,MF,0.00,1,0.00,91,0.00,22,0.00,,0,0.00,46,,1,0,de GER,0,0.00,0,0,2,Matthias Breitkreutz
470,0,Manchester United,0,"MF,FW",0.00,0,0.00,90,0.00,18,0.00,,0,0.00,90,,1,0,nir NIR,0,0.00,0,0,1,Keith Gillespie
471,0,Manchester United,0,DF,0.00,0,0.00,90,0.00,18,0.00,,0,0.00,90,,1,0,eng ENG,0,0.00,0,0,1,Gary Neville
472,0,Queens Park Rangers,0,MF,0.00,0,0.00,90,0.00,23,0.00,,0,0.00,90,,1,0,eng ENG,0,0.00,0,0,1,Maurice Doyle
473,0,Tottenham Hotspur,0,DF,0.00,0,0.00,90,0.00,17,0.00,,0,0.00,90,,1,0,eng ENG,0,0.00,0,0,1,Ijah Anderson
474,0,Sheffield Wednesday,0,DF,0.00,0,0.00,90,0.00,22,0.00,,0,0.00,90,,1,0,eng ENG,0,0.00,0,0,1,Julian Watts
475,0,Manchester City,0,DF,0.00,0,0.00,90,0.00,19,0.00,,0,0.00,90,,1,0,eng ENG,0,0.00,0,0,1,John Foster
476,0,Southampton,0,DF,0.00,0,0.00,90,0.00,20,0.00,,0,0.00,90,,1,0,eng ENG,0,0.00,0,0,1,Matthew Bound
477,0,Sheffield Wednesday,0,FW,0.00,0,0.00,90,0.00,18,0.00,,0,0.00,90,,1,0,eng ENG,0,0.00,0,0,1,Richie Barker
478,0,Manchester United,0,DF,0.00,0,0.00,90,0.00,25,0.00,,0,0.00,90,,1,0,eng ENG,0,0.00,0,0,1,Lee Martin
479,0,Swindon Town,0,DF,0.00,0,0.00,90,0.00,19,0.00,,0,0.00,90,,1,0,eng ENG,0,0.00,0,0,1,Andy Thomson
480,0,Chelsea,0,DF,0.00,0,0.00,90,0.00,17,0.00,,0,0.00,90,,1,0,eng ENG,0,0.00,0,0,1,Michael Duberry
481,0,Tottenham Hotspur,0,FW,0.00,0,0.00,90,0.00,19,0.00,,0,0.00,90,,1,0,eng ENG,0,0.00,0,0,1,Paul Mahorn
482,0,Leeds United,0,MF,0.00,2,0.00,82,0.00,18,0.00,,0,0.00,27,,1,0,eng ENG,0,0.00,0,0,3,Mark Tinkler
483,0,Aston Villa,0,DF,0.00,1,0.00,79,0.00,30,0.00,,0,0.00,40,,1,0,pl POL,0,0.00,0,0,2,Dariusz Kubicki
484,0,Wimbledon,0,DF,0.00,1,0.00,77,0.00,20,0.00,,0,0.00,39,,1,0,eng ENG,0,0.00,0,0,2,Chris Perry
485,0,Manchester United,0,FW,0.00,0,0.00,74,0.00,19,0.00,,0,0.00,74,,1,0,sco SCO,0,0.00,0,0,1,Colin McKee
486,0,Southampton,0,FW,0.00,0,0.00,71,0.00,20,0.00,,0,0.00,71,,1,0,wal WAL,0,0.00,0,0,1,Lee Powell
487,0,Blackburn Rovers,0,MF,0.00,2,0.00,61,0.00,20,0.00,,0,0.00,31,,0,0,eng ENG,0,0.00,0,0,2,Lee Makel
488,0,Coventry City,0,MF,0.00,3,0.00,55,0.00,22,0.00,,0,0.00,18,,0,0,sco SCO,0,0.00,0,0,3,Sandy Robertson
489,0,Sheffield Wednesday,0,"MF,DF",0.00,1,0.00,45,0.00,17,0.00,,0,0.00,45,,0,0,eng ENG,0,0.00,0,0,1,Lee Briscoe
490,0,Tottenham Hotspur,0,DF,0.00,1,0.00,45,0.00,16,0.00,,0,0.00,45,,0,0,ie IRL,0,0.00,0,0,1,Stephen Carr
491,0,Southampton,0,MF,0.00,2,0.00,44,0.00,20,0.00,,0,0.00,22,,0,0,eng ENG,0,0.00,0,0,2,David Hughes
492,1,Tottenham Hotspur,2,"MF,FW",4.09,2,2.05,44,2.05,29,0.00,,0,2.05,22,,0,0,eng ENG,0,2.05,0,0,2,Andy Gray
493,0,Oldham Athletic,0,MF,0.00,1,0.00,39,0.00,16,0.00,,0,0.00,39,,0,0,eng ENG,0,0.00,0,0,1,David Beresford
494,0,Sheffield Wednesday,0,FW,0.00,1,0.00,25,0.00,39,0.00,,0,0.00,25,,0,0,eng ENG,0,0.00,0,0,1,Trevor Francis
495,1,Everton,1,,4.74,2,4.74,19,4.74,,0.00,,0,4.74,10,,0,0,,0,4.74,0,0,2,Lathaniel Rowe-Turner
496,1,Coventry City,1,FW,5.00,1,5.00,18,5.00,34,0.00,,0,5.00,18,,0,0,eng ENG,0,5.00,0,0,1,Mick Harford
497,0,Tottenham Hotspur,0,MF,0.00,1,0.00,17,0.00,18,0.00,,0,0.00,17,,0,0,ie IRL,0,0.00,0,0,1,Andy Turner
498,0,Swindon Town,0,FW,0.00,1,0.00,14,0.00,23,0.00,,0,0.00,14,,0,0,eng ENG,0,0.00,0,0,1,Chris Hamon
499,0,Manchester United,0,MF,0.00,1,0.00,13,0.00,18,0.00,,0,0.00,13,,0,0,eng ENG,0,0.00,0,0,1,Ben Thornley
500,0,Manchester United,0,"DF,MF",0.00,1,0.00,11,0.00,18,0.00,,0,0.00,11,,0,0,eng ENG,0,0.00,0,0,1,Nicky Butt
501,0,Coventry City,0,MF,0.00,1,0.00,9,0.00,28,0.00,,0,0.00,9,,0,0,eng ENG,0,0.00,0,0,1,Stewart Robson
502,0,Leeds United,0,MF,0.00,1,0.00,8,0.00,17,0.00,,0,0.00,8,,0,0,eng ENG,0,0.00,0,0,1,Mark Ford
503,0,West Ham United,0,DF,0.00,1,0.00,3,0.00,20,0.00,,0,0.00,3,,0,0,eng ENG,0,0.00,0,0,1,Paul Marquis
