,pens_made,goals_assists_per90,position,fouls,goals,player,goals_assists_pens_per90,squad,goals_per90,minutes_per_game,games_starts,games_subs,cards_per90,shots_on_target_per90,goals_pens_per90,games,cards_yellow,cards_red,nationality,assists,minutes,fouls_per90,age,shots_on_target,pens_att
319,0,0.09,DF,16,1,Phil Bardsley,0.09,Sunderland,0.09,55,11,7,0.46,0.18,0.09,18,5,0,sco SCO,0,984,1.46,27,2,0
320,0,0.19,"MF,FW",27,2,Noel Hunt,0.19,Reading,0.19,40,10,14,0.37,0.84,0.19,24,4,0,ie IRL,0,960,2.53,28,9,0
321,0,1.23,FW,14,10,Javier Hernández,1.23,Manchester United,0.95,43,9,13,0.09,2.36,0.95,22,1,0,mx MEX,3,952,1.32,24,25,1
322,0,0.09,FW,5,0,Danny Graham,0.09,Sunderland,0.00,73,11,2,0.00,0.57,0.00,13,0,0,eng ENG,1,951,0.47,26,6,0
323,0,0.38,DF,7,4,John Terry,0.38,Chelsea,0.38,68,11,3,0.09,0.38,0.38,14,1,0,eng ENG,0,950,0.66,31,4,0
324,0,0.38,MF,11,1,Elliott Bennett,0.38,Norwich City,0.10,41,9,14,0.29,0.19,0.10,23,3,0,eng ENG,3,938,1.06,23,2,0
325,0,0.10,MF,25,0,Samba Diakité,0.10,Queens Park Rangers,0.00,67,11,3,0.58,0.10,0.00,14,5,1,ml MLI,1,934,2.41,23,1,0
326,0,0.00,DF,5,0,Garry Monk,0.00,Swansea City,0.00,84,10,1,0.00,0.10,0.00,11,0,0,eng ENG,0,925,0.49,33,1,0
327,0,0.10,MF,14,1,Jonjo Shelvey,0.10,Liverpool,0.10,49,9,10,0.39,1.85,0.10,19,3,1,eng ENG,0,924,1.36,20,19,0
328,0,0.88,"MF,FW",8,3,Philippe Coutinho,0.88,Liverpool,0.29,71,12,1,0.00,2.34,0.29,13,0,0,br BRA,6,923,0.78,20,24,0
329,0,0.00,DF,12,0,Kolo Touré,0.00,Manchester City,0.00,62,10,5,0.20,0.00,0.00,15,2,0,ci CIV,0,922,1.17,31,0,0
330,0,0.00,DF,10,0,Anton Ferdinand,0.00,Queens Park Rangers,0.00,70,10,3,0.20,0.00,0.00,13,2,0,eng ENG,0,915,0.98,27,0,0
331,0,0.00,"MF,DF",11,0,Steven Reid,0.00,West Bromwich Albion,0.00,82,11,0,0.40,0.30,0.00,11,4,0,ie IRL,0,906,1.09,31,3,0
332,0,0.00,GK,0,0,Anders Lindegaard,0.00,Manchester United,0.00,90,10,0,0.00,0.00,0.00,10,0,0,dk DEN,0,900,0.00,28,0,0
333,0,0.00,DF,6,0,Christopher Samba,0.00,Queens Park Rangers,0.00,90,10,0,0.20,0.70,0.00,10,2,0,cg CGO,0,900,0.60,28,7,0
334,0,0.10,"MF,DF",11,0,Goran Popov,0.10,West Bromwich Albion,0.00,74,10,2,0.20,0.10,0.00,12,1,1,mk MKD,1,890,1.11,27,1,0
335,1,0.61,FW,16,5,Mladen Petrić,0.51,Fulham,0.51,39,9,14,0.00,1.52,0.41,23,0,0,hr CRO,1,886,1.63,31,15,1
336,0,0.20,DF,10,0,George McCartney,0.20,West Ham United,0.00,73,9,3,0.20,0.10,0.00,12,2,0,nir NIR,2,879,1.02,31,1,0
337,0,0.21,FW,12,2,Demba Ba,0.21,Chelsea,0.21,62,11,3,0.00,2.49,0.21,14,0,0,sn SEN,0,868,1.24,27,24,0
338,0,0.00,GK,0,0,Kelvin Davis,0.00,Southampton,0.00,86,9,1,0.00,0.00,0.00,10,0,0,eng ENG,0,855,0.00,35,0,0
339,0,0.00,GK,0,0,Rob Elliot,0.00,Newcastle United,0.00,84,9,1,0.22,0.00,0.00,10,1,1,ie IRL,0,835,0.00,26,0,0
340,0,0.43,FW,20,2,Marc-Antoine Fortuné,0.43,West Bromwich Albion,0.22,40,9,12,0.33,0.76,0.22,21,2,1,fr FRA,2,829,2.17,31,7,0
341,0,0.22,MF,8,1,Anderson,0.22,Manchester United,0.11,49,9,8,0.11,0.33,0.11,17,1,0,br BRA,1,824,0.87,24,3,0
342,0,0.33,FW,7,3,Darren Bent,0.33,Aston Villa,0.33,51,8,8,0.11,0.77,0.33,16,1,0,eng ENG,0,815,0.77,28,7,0
343,0,0.22,MF,8,2,Jermaine Jenas,0.22,Queens Park Rangers,0.22,68,8,4,0.11,0.55,0.22,12,1,0,eng ENG,0,813,0.89,29,5,0
344,0,0.00,GK,0,0,Paulo Gazzaniga,0.00,Southampton,0.00,90,9,0,0.00,0.00,0.00,9,0,0,ar ARG,0,810,0.00,20,0,0
345,0,0.00,DF,2,0,Shaun Cummings,0.00,Reading,0.00,90,9,0,0.11,0.00,0.00,9,1,0,jm JAM,0,810,0.22,23,0,0
346,0,0.00,GK,0,0,Vito Mannone,0.00,Arsenal,0.00,90,9,0,0.00,0.00,0.00,9,0,0,it ITA,0,810,0.00,24,0,0
347,0,0.00,GK,0,0,Joel Robles,0.00,Wigan Athletic,0.00,90,9,0,0.00,0.00,0.00,9,0,0,es ESP,0,810,0.00,22,0,0
348,0,0.00,MF,11,0,David Jones,0.00,Wigan Athletic,0.00,62,8,5,0.11,0.22,0.00,13,1,0,eng ENG,0,806,1.23,27,2,0
349,0,0.23,DF,5,1,Nacho Monreal,0.23,Arsenal,0.11,79,9,1,0.23,0.11,0.11,10,2,0,es ESP,1,791,0.57,26,1,0
350,0,0.12,MF,21,0,Stephen Ireland,0.12,Aston Villa,0.00,60,9,4,0.12,0.35,0.00,13,1,0,ie IRL,1,780,2.42,25,3,0
351,0,0.23,MF,8,0,Alejandro Faurlín,0.23,Queens Park Rangers,0.00,71,10,1,0.00,0.12,0.00,11,0,0,ar ARG,2,777,0.93,25,1,0
352,0,0.12,"MF,FW",17,0,Guly do Prado,0.12,Southampton,0.00,42,8,10,0.00,0.47,0.00,18,0,0,br BRA,1,764,2.00,30,4,0
353,0,0.00,"MF,DF",13,0,Chris Herd,0.00,Aston Villa,0.00,84,9,0,0.12,0.00,0.00,9,1,0,au AUS,0,752,1.56,23,0,0
354,0,0.24,MF,18,1,Paul Scholes,0.24,Manchester United,0.12,50,8,7,0.72,0.60,0.12,15,6,0,eng ENG,1,749,2.16,37,5,0
355,0,0.12,MF,13,1,David Vaughan,0.12,Sunderland,0.12,31,6,18,0.37,0.37,0.12,24,2,1,wal WAL,0,738,1.59,29,3,0
356,0,0.00,GK,0,0,Boaz Myhill,0.00,West Bromwich Albion,0.00,90,8,0,0.00,0.00,0.00,8,0,0,wal WAL,0,720,0.00,29,0,0
357,0,0.13,FW,16,0,Jason Roberts,0.13,Reading,0.00,64,8,3,0.26,0.51,0.00,11,2,0,gd GRN,1,705,2.04,34,4,0
358,0,0.00,MF,8,0,Abou Diaby,0.00,Arsenal,0.00,64,10,1,0.13,0.38,0.00,11,1,0,fr FRA,0,705,1.02,26,3,0
359,0,0.00,MF,20,0,Eyong Enoh,0.00,Fulham,0.00,77,8,1,0.39,0.13,0.00,9,3,0,cm CMR,0,693,2.60,26,1,0
360,0,0.00,DF,11,0,Antolín Alcaraz,0.00,Wigan Athletic,0.00,69,8,2,0.26,0.26,0.00,10,2,0,py PAR,0,691,1.43,30,2,0
361,0,0.26,FW,24,1,Shola Ameobi,0.26,Newcastle United,0.13,30,4,19,0.66,1.57,0.13,23,5,0,ng NGA,1,686,3.15,30,12,0
362,0,0.00,MF,13,0,Lee Cattermole,0.00,Sunderland,0.00,66,10,0,0.27,0.14,0.00,10,2,0,eng ENG,0,661,1.77,24,1,0
363,0,0.27,FW,7,1,Kei Kamara,0.27,Norwich City,0.14,60,7,4,0.00,1.23,0.14,11,0,0,sl SLE,1,658,0.96,27,9,0
364,0,0.14,"MF,DF,FW",12,1,Urby Emanuelson,0.14,Fulham,0.14,50,5,8,0.14,0.55,0.14,13,1,0,nl NED,0,649,1.66,26,4,0
365,0,0.42,"FW,MF",8,2,Callum McManaman,0.42,Wigan Athletic,0.28,32,8,12,0.00,1.26,0.28,20,0,0,eng ENG,1,641,1.12,21,9,0
366,0,0.28,MF,11,2,Jack Collison,0.28,West Ham United,0.28,38,5,12,0.28,1.13,0.28,17,2,0,wal WAL,0,639,1.55,23,8,0
367,0,0.00,DF,10,0,Gabriel Tamaș,0.00,West Bromwich Albion,0.00,58,7,4,0.43,0.00,0.00,11,3,0,ro ROU,0,634,1.42,28,0,0
368,0,0.43,"MF,FW",4,1,Nani,0.43,Manchester United,0.14,57,7,4,0.14,0.71,0.14,11,1,0,pt POR,2,630,0.57,25,5,0
369,0,0.00,GK,0,0,Brad Jones,0.00,Liverpool,0.00,90,7,0,0.00,0.00,0.00,7,0,0,au AUS,0,630,0.00,30,0,0
370,0,0.14,FW,12,1,Itay Shechter,0.14,Swansea City,0.14,35,7,11,0.43,0.86,0.14,18,3,0,il ISR,0,629,1.72,25,6,0
371,0,0.14,MF,15,1,Ben Watson,0.14,Wigan Athletic,0.14,52,7,5,0.14,0.87,0.14,12,1,0,eng ENG,0,622,2.17,27,6,0
372,0,0.29,MF,6,2,Joe Cole,0.29,West Ham United,0.29,56,7,4,0.29,0.73,0.29,11,2,0,eng ENG,0,620,0.87,30,5,0
373,0,0.00,DF,8,0,Micah Richards,0.00,Manchester City,0.00,87,7,0,0.29,0.59,0.00,7,2,0,eng ENG,0,612,1.18,24,4,0
374,0,0.44,"DF,MF",11,1,Roger Espinoza,0.44,Wigan Athletic,0.15,51,6,6,0.15,0.15,0.15,12,1,0,hn HON,2,611,1.62,25,1,0
375,0,0.44,MF,12,2,Tomáš Rosický,0.44,Arsenal,0.30,61,7,3,0.30,0.74,0.30,10,2,0,cz CZE,1,609,1.77,31,5,0
376,0,0.00,MF,12,0,Mahamadou Diarra,0.00,Fulham,0.00,76,7,1,0.15,0.00,0.00,8,1,0,ml MLI,0,605,1.79,31,0,0
377,0,0.00,"FW,MF",12,0,Suso,0.00,Liverpool,0.00,43,8,6,0.00,0.90,0.00,14,0,0,es ESP,0,601,1.80,18,6,0
378,0,0.15,MF,14,0,Yacouba Sylla,0.15,Aston Villa,0.00,54,7,4,0.45,0.30,0.00,11,3,0,ml MLI,1,595,2.12,21,2,0
379,0,0.15,FW,16,1,Mario Balotelli,0.15,Manchester City,0.15,42,7,7,0.31,0.92,0.15,14,2,0,it ITA,0,590,2.44,21,6,0
380,0,0.16,"DF,MF",9,0,Kemy Agustien,0.16,Swansea City,0.00,32,4,14,0.31,0.47,0.00,18,2,0,cw CUW,1,578,1.40,25,3,0
381,0,0.00,DF,3,0,Leon Barnett,0.00,Norwich City,0.00,70,6,2,0.16,0.00,0.00,8,1,0,eng ENG,0,563,0.48,26,0,0
382,0,0.32,FW,14,0,Markus Rosenberg,0.32,West Bromwich Albion,0.00,23,5,19,0.00,1.44,0.00,24,0,0,se SWE,2,561,2.25,29,9,0
383,0,0.84,FW,11,3,Luke Moore,0.84,Swansea City,0.50,32,4,13,0.00,2.01,0.50,17,0,0,eng ENG,2,538,1.84,26,12,0
384,0,0.00,DF,11,0,Maicon Sisenando,0.00,Manchester City,0.00,58,4,5,0.00,0.52,0.00,9,0,0,br BRA,0,521,1.90,31,3,0
385,0,0.35,MF,15,0,Lewis Holtby,0.35,Tottenham Hotspur,0.00,47,4,7,0.35,0.35,0.00,11,2,0,de GER,2,513,2.63,21,2,0
386,0,0.18,FW,6,1,Fabio Borini,0.18,Liverpool,0.18,40,5,8,0.18,1.58,0.18,13,1,0,it ITA,0,513,1.05,21,9,0
387,0,0.00,DF,3,0,Matthew Kilgallon,0.00,Sunderland,0.00,85,6,0,0.18,0.18,0.00,6,1,0,eng ENG,0,511,0.53,28,1,0
388,0,0.36,"DF,MF",12,2,Jack Rodwell,0.36,Manchester City,0.36,45,6,5,0.36,1.81,0.36,11,2,0,eng ENG,0,498,2.17,21,10,0
389,0,0.00,MF,3,0,James Ward-Prowse,0.00,Southampton,0.00,33,4,11,0.00,0.18,0.00,15,0,0,eng ENG,0,494,0.55,17,1,0
390,0,0.19,FW,13,1,Steve Morison,0.19,Norwich City,0.19,25,4,15,0.00,0.56,0.19,19,0,0,wal WAL,0,479,2.44,28,3,0
391,0,0.57,MF,7,0,Hope Akpan,0.57,Reading,0.00,52,6,3,0.00,0.00,0.00,9,0,0,ng NGA,3,471,1.34,20,0,0
392,0,0.00,DF,5,0,Enda Stevens,0.00,Aston Villa,0.00,67,6,1,0.19,0.19,0.00,7,1,0,ie IRL,0,470,0.96,22,1,0
393,0,0.00,GK,0,0,Steve Harper,0.00,Newcastle United,0.00,77,5,1,0.00,0.00,0.00,6,0,0,eng ENG,0,459,0.00,37,0,0
394,0,0.40,MF,10,1,Nuri Şahin,0.40,Liverpool,0.20,64,7,0,0.00,0.20,0.20,7,0,0,tr TUR,1,448,2.01,23,1,0
395,0,0.00,"FW,MF",12,0,Connor Wickham,0.00,Sunderland,0.00,37,3,9,0.00,1.22,0.00,12,0,0,eng ENG,0,444,2.43,19,6,0
396,0,0.00,DF,2,0,Tony Hibbert,0.00,Everton,0.00,72,4,2,0.21,0.00,0.00,6,1,0,eng ENG,0,433,0.42,31,0,0
397,0,0.00,"DF,MF",11,0,Stanislav Manolev,0.00,Fulham,0.00,86,4,1,0.42,0.00,0.00,5,2,0,bg BUL,0,431,2.30,26,0,0
398,0,0.00,MF,4,0,Marc Albrighton,0.00,Aston Villa,0.00,48,4,5,0.00,0.21,0.00,9,0,0,eng ENG,0,429,0.84,22,1,0
399,0,0.86,"FW,MF",9,2,Modibo Maïga,0.86,West Ham United,0.43,25,2,15,0.43,1.07,0.43,17,2,0,ml MLI,2,421,1.92,24,5,0
400,0,0.00,MF,9,0,Jake Livermore,0.00,Tottenham Hotspur,0.00,38,4,7,0.43,0.21,0.00,11,2,0,eng ENG,0,421,1.92,22,1,0
401,0,0.43,"FW,MF",1,0,Gabriel Obertan,0.43,Newcastle United,0.00,30,4,10,0.00,1.08,0.00,14,0,0,fr FRA,2,417,0.22,23,5,0
402,0,0.22,MF,4,1,Gaël Bigirimana,0.22,Newcastle United,0.22,32,3,10,0.22,0.65,0.22,13,1,0,bi BDI,0,413,0.87,18,3,0
403,0,0.00,"MF,FW",6,0,Jerome Thomas,0.00,West Bromwich Albion,0.00,41,4,6,0.00,0.22,0.00,10,0,0,eng ENG,0,406,1.33,29,1,0
404,0,0.22,FW,6,1,Simeon Jackson,0.22,Norwich City,0.22,31,5,8,0.00,1.33,0.22,13,0,0,ca CAN,0,405,1.33,25,6,0
405,0,0.00,"DF,MF",4,0,André Santos,0.00,Arsenal,0.00,50,3,5,0.00,0.23,0.00,8,0,0,br BRA,0,400,0.90,29,1,0
406,0,0.23,FW,10,0,Nick Blackman,0.23,Reading,0.00,36,3,8,0.46,0.91,0.00,11,2,0,eng ENG,1,394,2.28,22,4,0
407,0,0.70,DF,8,2,Alexander Büttner,0.70,Manchester United,0.47,77,4,1,0.23,0.70,0.47,5,1,0,nl NED,1,383,1.88,23,3,0
408,0,0.00,GK,0,0,Stuart Taylor,0.00,Reading,0.00,90,4,0,0.00,0.00,0.00,4,0,0,eng ENG,0,360,0.00,31,0,0
409,0,0.00,GK,0,0,Łukasz Fabiański,0.00,Arsenal,0.00,90,4,0,0.00,0.00,0.00,4,0,0,pl POL,0,360,0.00,27,0,0
410,0,0.00,DF,5,0,Adrián López,0.00,Wigan Athletic,0.00,71,3,2,0.25,0.00,0.00,5,1,0,es ESP,0,357,1.26,25,0,0
411,0,0.00,MF,4,0,Thomas Hitzlsperger,0.00,Everton,0.00,50,4,3,0.00,0.51,0.00,7,0,0,de GER,0,350,1.03,30,2,0
412,0,0.26,"DF,MF",6,0,Shane Ferguson,0.26,Newcastle United,0.00,38,4,5,0.00,0.26,0.00,9,0,0,nir NIR,1,346,1.56,21,1,0
413,0,0.00,"DF,MF",7,0,Martin Kelly,0.00,Liverpool,0.00,84,4,0,0.00,0.00,0.00,4,0,0,eng ENG,0,335,1.88,22,0,0
414,0,0.29,MF,5,0,Yossi Benayoun,0.29,West Ham United,0.00,53,4,2,0.29,0.00,0.00,6,1,0,il ISR,1,315,1.43,32,0,0
415,0,0.00,FW,2,0,Jordan Bowery,0.00,Aston Villa,0.00,30,3,7,0.00,0.89,0.00,10,0,0,eng ENG,0,302,0.60,21,3,0
416,0,0.00,DF,1,0,Matthew Briggs,0.00,Fulham,0.00,59,3,2,0.00,0.00,0.00,5,0,0,gy GUY,0,297,0.30,21,0,0
417,0,0.00,DF,4,0,Neil Taylor,0.00,Swansea City,0.00,46,4,2,0.00,0.33,0.00,6,0,0,wal WAL,0,276,1.30,23,1,0
418,0,0.00,MF,5,0,Andrew Surman,0.00,Norwich City,0.00,68,4,0,0.00,1.00,0.00,4,0,0,eng ENG,0,270,1.67,25,3,0
419,0,0.34,FW,5,1,Fraizer Campbell,0.34,Sunderland,0.34,22,1,11,0.00,0.69,0.34,12,0,0,eng ENG,0,262,1.72,24,2,0
420,0,0.37,"DF,MF",2,0,Bryan Oviedo,0.37,Everton,0.00,16,1,14,0.37,0.74,0.00,15,1,0,cr CRC,1,242,0.74,22,2,0
421,0,0.38,FW,7,1,Jay Bothroyd,0.38,Queens Park Rangers,0.38,60,2,2,0.38,1.51,0.38,4,1,0,eng ENG,0,238,2.65,30,4,0
422,0,0.00,DF,4,0,Sebastián Coates,0.00,Liverpool,0.00,47,2,3,0.00,0.00,0.00,5,0,0,uy URU,0,236,1.53,21,0,0
423,0,0.00,MF,3,0,Oriol Romeu,0.00,Chelsea,0.00,39,4,2,0.38,0.38,0.00,6,1,0,es ESP,0,236,1.14,20,1,0
424,0,0.00,MF,1,0,Kerim Frei,0.00,Fulham,0.00,34,2,5,0.00,0.38,0.00,7,0,0,tr TUR,0,236,0.38,18,1,0
425,0,0.38,"MF,FW",4,0,Sammy Ameobi,0.38,Newcastle United,0.00,30,1,7,0.38,0.38,0.00,8,1,0,ng NGA,1,236,1.53,20,1,0
426,0,0.00,FW,5,0,Emmanuel Mayuka,0.00,Southampton,0.00,21,1,10,0.00,1.93,0.00,11,0,0,zm ZAM,0,233,1.93,21,5,0
427,0,0.00,MF,2,0,George Thorne,0.00,West Bromwich Albion,0.00,46,3,2,0.00,0.00,0.00,5,0,0,eng ENG,0,230,0.78,19,0,0
428,0,0.00,"MF,DF",3,0,Francis Coquelin,0.00,Arsenal,0.00,21,3,8,0.00,0.39,0.00,11,0,0,fr FRA,0,228,1.18,21,1,0
429,0,0.00,GK,0,0,Lee Camp,0.00,Norwich City,0.00,75,1,2,0.40,0.00,0.00,3,1,0,nir NIR,0,226,0.00,27,0,0
430,0,0.00,GK,0,0,Ross Turnbull,0.00,Chelsea,0.00,75,2,1,0.00,0.00,0.00,3,0,0,eng ENG,0,225,0.00,27,0,0
431,0,0.40,MF,8,0,Emmanuel Frimpong,0.40,Fulham,0.00,37,2,4,0.40,0.00,0.00,6,1,0,gh GHA,1,223,3.23,20,0,0
432,0,0.00,DF,2,0,Román Golobart,0.00,Wigan Athletic,0.00,71,2,1,0.42,0.00,0.00,3,1,0,es ESP,0,214,0.84,20,0,0
433,0,0.00,MF,4,0,Ross Barkley,0.00,Everton,0.00,30,2,5,0.86,0.86,0.00,7,2,0,eng ENG,0,209,1.72,18,2,0
434,0,0.00,DF,4,0,Massadio Haïdara,0.00,Newcastle United,0.00,50,2,2,0.00,0.00,0.00,4,0,0,fr FRA,0,198,1.82,19,0,0
435,0,0.45,MF,0,0,Kieron Dyer,0.45,Queens Park Rangers,0.00,50,1,3,0.45,0.00,0.00,4,1,0,eng ENG,1,198,0.00,33,0,0
436,0,0.00,DF,1,0,Tal Ben Haim,0.00,Queens Park Rangers,0.00,66,2,1,0.00,0.46,0.00,3,0,0,il ISR,0,197,0.46,30,1,0
437,0,0.00,FW,4,0,Louis Saha,0.00,Sunderland,0.00,18,0,11,0.00,0.00,0.00,11,0,0,fr FRA,0,196,1.84,33,0,0
438,0,0.50,MF,2,1,Darren Fletcher,0.50,Manchester United,0.50,60,2,1,0.00,0.50,0.50,3,0,0,sco SCO,0,181,0.99,28,1,0
439,0,0.00,GK,0,0,Shay Given,0.00,Aston Villa,0.00,90,2,0,0.00,0.00,0.00,2,0,0,ie IRL,0,180,0.00,36,0,0
440,0,0.00,GK,0,0,Ján Mucha,0.00,Everton,0.00,90,2,0,0.00,0.00,0.00,2,0,0,sk SVK,0,180,0.00,29,0,0
441,0,0.00,GK,0,0,David Stockdale,0.00,Fulham,0.00,90,2,0,0.00,0.00,0.00,2,0,0,eng ENG,0,180,0.00,26,0,0
442,0,0.53,FW,3,0,Luciano Becchio,0.53,Norwich City,0.00,21,2,6,0.00,0.53,0.00,8,0,0,ar ARG,1,169,1.60,28,1,0
443,0,0.00,DF,1,0,Frazer Richardson,0.00,Southampton,0.00,34,2,3,0.00,0.00,0.00,5,0,0,eng ENG,0,168,0.54,29,0,0
444,0,0.00,DF,2,0,Alan Tate,0.00,Swansea City,0.00,54,2,1,0.00,0.00,0.00,3,0,0,eng ENG,0,162,1.11,29,0,0
445,0,0.00,"FW,MF",2,0,Roland Lamah,0.00,Swansea City,0.00,31,1,4,0.00,1.16,0.00,5,0,0,be BEL,0,155,1.16,24,2,0
446,0,0.00,DF,6,0,Emanuel Pogatetz,0.00,West Ham United,0.00,26,1,5,1.18,0.00,0.00,6,2,0,at AUT,0,153,3.53,29,0,0
447,0,0.00,FW,0,0,Marouane Chamakh,0.00,West Ham United,0.00,50,2,1,0.00,1.19,0.00,3,0,0,ma MAR,0,151,0.00,28,2,0
448,0,0.00,DF,0,0,Kyle Bartley,0.00,Swansea City,0.00,74,1,1,0.00,0.00,0.00,2,0,0,eng ENG,0,148,0.00,21,0,0
449,0,1.25,"MF,FW",2,1,Marko Marin,1.25,Chelsea,0.62,24,2,4,1.25,1.87,0.62,6,2,0,de GER,1,144,1.25,23,3,0
450,0,0.00,MF,4,0,Alou Diarra,0.00,West Ham United,0.00,47,1,2,0.64,0.64,0.00,3,1,0,fr FRA,0,141,2.55,31,1,0
451,0,0.00,FW,1,0,Mauro Boselli,0.00,Wigan Athletic,0.00,19,1,6,0.00,1.33,0.00,7,0,0,ar ARG,0,135,0.67,27,2,0
452,0,0.00,FW,1,0,Andrew Johnson,0.00,Queens Park Rangers,0.00,45,2,1,0.00,0.67,0.00,3,0,0,eng ENG,0,135,0.67,31,1,0
453,0,0.00,DF,0,0,Dan Potts,0.00,West Ham United,0.00,60,1,1,0.00,0.00,0.00,2,0,0,eng ENG,0,119,0.00,18,0,0
454,0,0.00,MF,4,0,Raul Meireles,0.00,Chelsea,0.00,34,1,2,0.00,0.00,0.00,3,0,0,pt POR,0,102,3.53,29,0,0
455,0,0.89,FW,2,1,Michael Owen,0.89,Stoke City,0.89,13,0,8,0.00,1.78,0.89,8,0,0,eng ENG,0,101,1.78,32,2,0
456,0,0.00,"MF,DF,FW",3,0,Brek Shea,0.00,Stoke City,0.00,46,0,2,0.00,0.00,0.00,2,0,0,us USA,0,92,2.93,22,0,0
457,0,0.00,"DF,MF",0,0,Nathan Aké,0.00,Chelsea,0.00,31,1,2,0.00,0.00,0.00,3,0,0,nl NED,0,92,0.00,17,0,0
458,0,1.00,DF,0,1,Matthew Upson,1.00,Stoke City,1.00,90,1,0,0.00,1.00,1.00,1,0,0,eng ENG,0,90,0.00,33,1,0
459,0,0.00,DF,1,0,Younès Kaboul,0.00,Tottenham Hotspur,0.00,90,1,0,0.00,0.00,0.00,1,0,0,fr FRA,0,90,1.00,26,0,0
460,0,0.00,DF,1,0,Craig Dawson,0.00,West Bromwich Albion,0.00,90,1,0,0.00,0.00,0.00,1,0,0,eng ENG,0,90,1.00,22,0,0
461,0,0.00,DF,0,0,Michael Harriman,0.00,Queens Park Rangers,0.00,90,1,0,0.00,0.00,0.00,1,0,0,ie IRL,0,90,0.00,19,0,0
462,0,0.00,MF,0,0,Nigel de Jong,0.00,Manchester City,0.00,90,1,0,0.00,0.00,0.00,1,0,0,nl NED,0,90,0.00,27,0,0
463,0,0.00,"MF,DF",2,0,Kieran Richardson,0.00,Sunderland,0.00,90,1,0,0.00,0.00,0.00,1,0,0,eng ENG,0,90,2.00,27,0,0
464,0,0.00,DF,1,0,Marc Tierney,0.00,Norwich City,0.00,90,1,0,0.00,0.00,0.00,1,0,0,eng ENG,0,90,1.00,26,0,0
465,0,0.00,"DF,MF",3,0,Daniel Carriço,0.00,Reading,0.00,30,1,2,0.00,0.00,0.00,3,0,0,pt POR,0,89,3.03,23,0,0
466,0,0.00,"FW,MF",4,0,Andrey Arshavin,0.00,Arsenal,0.00,13,0,7,1.02,0.00,0.00,7,1,0,ru RUS,0,88,4.09,31,0,0
467,0,0.00,MF,0,0,Rafael van der Vaart,0.00,Tottenham Hotspur,0.00,42,1,1,0.00,0.00,0.00,2,0,0,nl NED,0,84,0.00,29,0,0
468,0,0.00,DF,2,0,Karim Rekik,0.00,Manchester City,0.00,83,1,0,0.00,0.00,0.00,1,0,0,nl NED,0,83,2.17,17,0,0
469,0,1.11,MF,1,0,Tom Carroll,1.11,Tottenham Hotspur,0.00,12,0,7,0.00,1.11,0.00,7,0,0,eng ENG,1,81,1.11,20,1,0
470,0,0.00,"FW,MF",1,0,Oussama Assaidi,0.00,Liverpool,0.00,19,0,4,0.00,0.00,0.00,4,0,0,ma MAR,0,77,1.17,23,0,0
471,0,0.00,"FW,MF",1,0,Simon Dawkins,0.00,Aston Villa,0.00,19,0,4,0.00,1.20,0.00,4,0,0,jm JAM,0,75,1.20,24,1,0
472,0,0.00,MF,0,0,David Meyler,0.00,Sunderland,0.00,23,0,3,0.00,0.00,0.00,3,0,0,ie IRL,0,68,0.00,23,0,0
473,0,0.00,MF,0,0,Jermaine Pennant,0.00,Stoke City,0.00,64,1,0,0.00,0.00,0.00,1,0,0,eng ENG,0,64,0.00,29,0,0
474,0,1.43,"FW,MF",1,0,Jordon Ibe,1.43,Liverpool,0.00,63,1,0,0.00,0.00,0.00,1,0,0,eng ENG,1,63,1.43,16,0,0
475,0,1.48,FW,3,0,Apostolos Vellios,1.48,Everton,0.00,10,0,6,0.00,1.48,0.00,6,0,0,gr GRE,1,61,4.43,20,1,0
476,0,0.00,MF,2,0,Richard Chaplow,0.00,Southampton,0.00,18,0,3,0.00,0.00,0.00,3,0,0,eng ENG,0,55,3.27,27,0,0
477,0,0.00,"MF,FW",1,0,Ryo Miyaichi,0.00,Wigan Athletic,0.00,14,0,4,0.00,0.00,0.00,4,0,0,jp JPN,0,55,1.64,19,0,0
478,0,0.00,"MF,FW",2,0,Steve De Ridder,0.00,Southampton,0.00,13,0,4,1.70,0.00,0.00,4,1,0,be BEL,0,53,3.40,25,0,0
479,0,0.00,"MF,FW",1,0,Magaye Gueye,0.00,Everton,0.00,26,0,2,0.00,0.00,0.00,2,0,0,sn SEN,0,51,1.76,22,0,0
480,0,1.80,FW,1,1,Ángelo Henríquez,1.80,Wigan Athletic,1.80,13,0,4,1.80,1.80,1.80,4,1,0,cl CHI,0,50,1.80,18,1,0
481,0,0.00,MF,0,0,Wilson Palacios,0.00,Stoke City,0.00,12,0,4,0.00,0.00,0.00,4,0,0,hn HON,0,49,0.00,28,0,0
482,0,0.00,FW,1,0,Nathan Delfouneso,0.00,Aston Villa,0.00,45,1,0,0.00,0.00,0.00,1,0,0,eng ENG,0,45,2.00,21,0,0
483,0,2.00,"DF,MF",1,0,Gonzalo Jara,2.00,West Bromwich Albion,0.00,45,0,1,0.00,0.00,0.00,1,0,0,cl CHI,1,45,2.00,26,0,0
484,0,0.00,"DF,MF",1,0,Dan Gosling,0.00,Newcastle United,0.00,15,0,3,0.00,2.05,0.00,3,0,0,eng ENG,0,44,2.05,22,1,0
485,0,0.00,"FW,MF",0,0,James McFadden,0.00,Sunderland,0.00,13,0,3,0.00,0.00,0.00,3,0,0,sco SCO,0,38,0.00,29,0,0
