,games_starts_gk,losses,minutes_per_game_gk,save_perc,nationality,player,position,age,clean_sheets_perc,wins,goals_against_per90,games_subs_gk,goals_against,shots_on_target_against,games_gk,clean_sheets,minutes_gk,draws,squad,pens_made,goals_assists_per90,fouls,goals,goals_assists_pens_per90,goals_per90,minutes_per_game_pl,games_starts_pl,games_subs_pl,cards_per90,shots_on_target_per90,goals_pens_per90,games_pl,cards_yellow,cards_red,assists,minutes_pl,fouls_per90,shots_on_target,pens_att,season
119,,,,,es,Juan Mata,"MF,FW",23,,,,,,,,,,,Chelsea,0,0.68,18,6,0.68,0.21,74,29,5,0.07,0.86,0.21,34,2,0,13,2515,0.64,24,0,2011
120,,,,,eng,Michael Carrick,MF,30,,,,,,,,,,,Manchester United,0,0.18,20,2,0.18,0.07,83,27,3,0.14,0.11,0.07,30,4,0,3,2501,0.72,3,0,2011
121,,,,,fr,Gaël Clichy,DF,26,,,,,,,,,,,Manchester City,0,0.14,20,0,0.14,0.0,89,28,0,0.11,0.11,0.0,28,2,1,4,2488,0.72,3,0,2011
122,,,,,ie,Glenn Whelan,MF,27,,,,,,,,,,,Stoke City,0,0.07,38,1,0.07,0.04,83,27,3,0.14,0.11,0.04,30,4,0,1,2486,1.38,3,0,2011
123,,,,,be,Thomas Vermaelen,DF,25,,,,,,,,,,,Arsenal,0,0.25,33,6,0.25,0.22,85,28,1,0.25,0.44,0.22,29,7,0,1,2477,1.2,12,0,2011
124,,,,,sco,Phil Bardsley,DF,26,,,,,,,,,,,Sunderland,0,0.04,21,1,0.04,0.04,80,29,2,0.18,0.07,0.04,31,4,1,0,2475,0.76,2,0,2011
125,,,,,eng,Stewart Downing,MF,27,,,,,,,,,,,Liverpool,0,0.0,16,0,0.0,0.0,69,28,8,0.04,0.73,0.0,36,1,0,0,2473,0.58,20,1,2011
126,,,,,br,Ramires,MF,24,,,,,,,,,,,Chelsea,0,0.22,43,5,0.22,0.18,82,28,2,0.15,0.76,0.18,30,4,0,1,2471,1.57,21,0,2011
127,,,,,eng,Scott Parker,MF,30,,,,,,,,,,,Tottenham Hotspur,0,0.04,48,0,0.04,0.0,85,28,1,0.33,0.15,0.0,29,8,1,1,2467,1.75,4,0,2011
128,,,,,wal,Aaron Ramsey,MF,20,,,,,,,,,,,Arsenal,0,0.26,32,2,0.26,0.07,72,27,7,0.11,0.69,0.07,34,3,0,5,2463,1.17,19,0,2011
129,,,,,ng,Yakubu Aiyegbeni,FW,28,,,,,,,,,,,Blackburn Rovers,4,0.7,30,17,0.55,0.63,81,29,1,0.07,1.22,0.48,30,1,1,2,2442,1.11,33,5,2011
130,,,,,ie,John O'Shea,"DF,MF",30,,,,,,,,,,,Sunderland,0,0.0,13,0,0.0,0.0,84,29,0,0.18,0.22,0.0,29,5,0,0,2435,0.48,6,0,2011
131,,,,,nir,Jonny Evans,DF,23,,,,,,,,,,,Manchester United,0,0.11,27,1,0.11,0.04,84,28,1,0.26,0.15,0.04,29,6,1,2,2424,1.0,4,0,2011
132,,,,,eng,Richard Stearman,DF,23,,,,,,,,,,,Wolverhampton Wanderers,0,0.0,28,0,0.0,0.0,80,28,2,0.26,0.0,0.0,30,7,0,0,2405,1.05,0,0,2011
133,,,,,eng,Scott Dann,DF,24,,,,,,,,,,,Blackburn Rovers,0,0.07,16,1,0.07,0.04,89,27,0,0.07,0.19,0.04,27,2,0,1,2402,0.6,5,1,2011
134,,,,,eng,Dean Whitehead,"DF,MF",29,,,,,,,,,,,Stoke City,0,0.04,34,0,0.04,0.0,72,24,9,0.19,0.08,0.0,33,5,0,1,2371,1.29,2,0,2011
135,,,,,eng,Leon Osman,MF,30,,,,,,,,,,,Everton,0,0.19,19,4,0.19,0.15,79,28,2,0.11,0.91,0.15,30,3,0,1,2369,0.72,24,0,2011
136,,,,,eng,Nathan Dyer,"MF,FW",23,,,,,,,,,,,Swansea City,0,0.27,29,5,0.27,0.19,69,29,5,0.08,0.69,0.19,34,1,1,2,2359,1.11,18,0,2011
137,,,,,eng,Matthew Etherington,MF,29,,,,,,,,,,,Stoke City,0,0.42,3,3,0.42,0.11,79,30,0,0.04,0.57,0.11,30,1,0,8,2359,0.11,15,0,2011
138,,,,,eng,Roger Johnson,DF,28,,,,,,,,,,,Wolverhampton Wanderers,0,0.04,22,0,0.04,0.0,87,26,1,0.23,0.11,0.0,27,6,0,1,2357,0.84,3,0,2011
139,,,,,ie,Kevin Doyle,FW,27,,,,,,,,,,,Wolverhampton Wanderers,0,0.42,29,4,0.42,0.15,71,26,7,0.15,0.84,0.15,33,4,0,7,2349,1.11,22,1,2011
140,,,,,sco,Steven Fletcher,FW,24,,,,,,,,,,,Wolverhampton Wanderers,0,0.54,16,12,0.54,0.46,73,26,6,0.08,1.19,0.46,32,2,0,2,2346,0.61,31,0,2011
141,,,,,au,Tim Cahill,"FW,MF",31,,,,,,,,,,,Everton,0,0.15,71,2,0.15,0.08,67,27,8,0.19,0.58,0.08,35,5,0,2,2346,2.72,15,0,2011
142,,,,,eng,Steven Caulker,DF,19,,,,,,,,,,,Swansea City,0,0.04,14,0,0.04,0.0,90,26,0,0.08,0.12,0.0,26,2,0,1,2339,0.54,3,0,2011
143,,,,,bg,Stiliyan Petrov,MF,32,,,,,,,,,,,Aston Villa,0,0.23,29,4,0.23,0.15,86,26,1,0.27,0.5,0.15,27,7,0,2,2324,1.12,13,0,2011
144,,,,,nl,Rafael van der Vaart,MF,28,,,,,,,,,,,Tottenham Hotspur,1,0.7,32,11,0.66,0.43,70,28,5,0.12,1.63,0.39,33,3,0,7,2314,1.24,42,1,2011
145,,,,,nir,Chris Brunt,MF,26,,,,,,,,,,,West Bromwich Albion,0,0.31,28,2,0.31,0.08,80,25,4,0.2,0.43,0.08,29,5,0,6,2306,1.09,11,0,2011
146,,,,,eng,Chris Eagles,MF,25,,,,,,,,,,,Bolton Wanderers,0,0.43,19,4,0.43,0.16,67,26,8,0.04,0.98,0.16,34,1,0,7,2289,0.75,25,0,2011
147,,,,,ng,Peter Odemwingie,FW,30,,,,,,,,,,,West Bromwich Albion,0,0.47,39,10,0.47,0.39,76,25,5,0.08,1.02,0.39,30,2,0,2,2285,1.54,26,1,2011
148,,,,,eng,Kieran Richardson,"DF,MF",26,,,,,,,,,,,Sunderland,0,0.16,16,2,0.16,0.08,79,26,3,0.2,0.47,0.08,29,5,0,2,2280,0.63,12,0,2011
149,,,,,ie,Wes Hoolahan,MF,29,,,,,,,,,,,Norwich City,0,0.4,18,4,0.4,0.16,69,25,8,0.16,0.48,0.16,33,4,0,6,2273,0.71,12,0,2011
150,,,,,bb,Emmerson Boyce,DF,31,,,,,,,,,,,Wigan Athletic,0,0.2,19,3,0.2,0.12,87,26,0,0.12,0.16,0.12,26,3,0,2,2267,0.75,4,0,2011
151,,,,,rs,Branislav Ivanović,DF,27,,,,,,,,,,,Chelsea,0,0.16,23,3,0.16,0.12,78,26,3,0.24,0.36,0.12,29,6,0,1,2265,0.91,9,0,2011
152,,,,,eng,Daniel Sturridge,"MF,FW",21,,,,,,,,,,,Chelsea,0,0.56,8,11,0.56,0.44,75,28,2,0.12,1.28,0.44,30,3,0,3,2251,0.32,32,0,2011
153,,,,,eng,Grant Holt,FW,30,,,,,,,,,,,Norwich City,2,0.68,82,15,0.6,0.6,63,24,12,0.32,1.44,0.52,36,7,1,2,2250,3.28,36,2,2011
154,,,,,eng,Frank Lampard,MF,33,,,,,,,,,,,Chelsea,3,0.64,21,11,0.52,0.44,75,26,4,0.2,0.96,0.32,30,5,0,5,2248,0.84,24,4,2011
155,,,,,dk,Nicklas Bendtner,FW,23,,,,,,,,,,,Sunderland,1,0.53,24,8,0.49,0.32,80,25,3,0.08,0.93,0.28,28,2,0,5,2225,0.97,23,1,2011
156,,,,,eng,Shaun Derry,MF,33,,,,,,,,,,,Queens Park Rangers,0,0.04,26,1,0.04,0.04,77,28,1,0.2,0.12,0.04,29,4,1,0,2225,1.05,3,0,2011
157,,,,,fr,Sylvain Distin,DF,33,,,,,,,,,,,Everton,0,0.04,13,0,0.04,0.0,82,24,3,0.16,0.0,0.0,27,4,0,1,2218,0.53,0,0,2011
158,,,,,eng,Shaun Wright-Phillips,"FW,MF",29,,,,,,,,,,,Queens Park Rangers,0,0.16,19,0,0.16,0.0,69,24,8,0.12,0.49,0.0,32,3,0,4,2211,0.77,12,0,2011
159,,,,,sco,Jamie Mackie,"FW,MF",25,,,,,,,,,,,Queens Park Rangers,0,0.37,27,7,0.37,0.29,71,24,7,0.08,0.58,0.29,31,2,0,2,2187,1.11,14,0,2011
160,,,,,ie,Shane Long,FW,24,,,,,,,,,,,West Bromwich Albion,1,0.37,54,8,0.33,0.33,68,24,8,0.08,0.95,0.29,32,2,0,1,2185,2.22,23,1,2011
161,,,,,se,Martin Olsson,"MF,DF",23,,,,,,,,,,,Blackburn Rovers,0,0.08,13,0,0.08,0.0,81,23,4,0.16,0.12,0.0,27,3,1,2,2182,0.54,3,0,2011
162,,,,,py,Antolín Alcaraz,DF,29,,,,,,,,,,,Wigan Athletic,0,0.08,33,2,0.08,0.08,87,25,0,0.21,0.12,0.08,25,5,0,0,2172,1.37,3,0,2011
163,,,,,sco,Charlie Adam,MF,25,,,,,,,,,,,Liverpool,1,0.29,61,2,0.25,0.08,77,27,1,0.25,0.5,0.04,28,5,1,5,2168,2.53,12,2,2011
164,,,,,ar,Mauro Formica,MF,23,,,,,,,,,,,Blackburn Rovers,0,0.17,33,4,0.17,0.17,64,25,9,0.12,0.58,0.17,34,3,0,0,2167,1.37,14,1,2011
165,,,,,fr,Samir Nasri,"MF,FW",24,,,,,,,,,,,Manchester City,0,0.58,15,5,0.58,0.21,72,26,4,0.08,0.71,0.21,30,2,0,9,2159,0.63,17,0,2011
166,,,,,sco,James Morrison,"FW,MF",25,,,,,,,,,,,West Bromwich Albion,0,0.42,20,5,0.42,0.21,71,23,7,0.04,0.71,0.21,30,1,0,5,2142,0.84,17,0,2011
167,,,,,dk,Daniel Agger,DF,26,,,,,,,,,,,Liverpool,0,0.04,16,1,0.04,0.04,79,24,3,0.25,0.29,0.04,27,6,0,0,2140,0.67,7,0,2011
168,,,,,eng,Ryan Taylor,"DF,MF",26,,,,,,,,,,,Newcastle United,0,0.25,24,2,0.25,0.08,69,23,8,0.21,0.21,0.08,31,5,0,4,2127,1.02,5,0,2011
169,,,,,eng,Phil Jones,"MF,DF",19,,,,,,,,,,,Manchester United,0,0.13,21,1,0.13,0.04,73,25,4,0.25,0.34,0.04,29,6,0,2,2125,0.89,8,0,2011
170,,,,,ec,Antonio Valencia,"DF,MF",25,,,,,,,,,,,Manchester United,0,0.72,44,4,0.72,0.17,79,22,5,0.13,0.38,0.17,27,3,0,13,2124,1.86,9,0,2011
171,,,,,eng,Craig Gardner,MF,24,,,,,,,,,,,Sunderland,0,0.13,44,3,0.13,0.13,71,22,8,0.25,0.59,0.13,30,5,1,0,2119,1.87,14,0,2011
172,,,,,nan,Michael Turner,DF,27,,,,,,,,,,,Sunderland,0,0.0,21,0,0.0,0.0,88,23,1,0.13,0.09,0.0,24,3,0,0,2116,0.89,2,0,2011
173,,,,,ie,Damien Duff,"FW,MF",32,,,,,,,,,,,Fulham,0,0.21,6,2,0.21,0.09,76,23,5,0.09,0.47,0.09,28,2,0,3,2114,0.26,11,0,2011
174,,,,,pt,José Bosingwa,DF,28,,,,,,,,,,,Chelsea,0,0.13,33,1,0.13,0.04,78,24,3,0.26,0.17,0.04,27,5,1,2,2114,1.4,4,0,2011
175,,,,,pt,Nani,"FW,MF",24,,,,,,,,,,,Manchester United,0,0.77,27,8,0.77,0.34,73,24,5,0.09,1.03,0.34,29,2,0,10,2104,1.15,24,0,2011
176,,,,,wal,Steve Morison,FW,27,,,,,,,,,,,Norwich City,0,0.56,36,9,0.56,0.39,62,22,12,0.04,0.98,0.39,34,1,0,4,2102,1.54,23,0,2011
177,,,,,eng,Bradley Johnson,"MF,DF",24,,,,,,,,,,,Norwich City,0,0.34,38,2,0.34,0.09,75,25,3,0.09,0.47,0.09,28,2,0,6,2102,1.63,11,0,2011
178,,,,,eng,Andy Carroll,FW,22,,,,,,,,,,,Liverpool,0,0.26,30,4,0.26,0.17,59,21,14,0.22,1.22,0.17,35,5,0,2,2074,1.3,28,0,2011
179,,,,,fr,Charles N'Zogbia,"MF,DF,FW",25,,,,,,,,,,,Aston Villa,0,0.26,36,2,0.26,0.09,69,24,6,0.17,0.48,0.09,30,4,0,4,2072,1.56,11,0,2011
180,,,,,eng,Phil Neville,"MF,DF",34,,,,,,,,,,,Everton,0,0.0,13,0,0.0,0.0,76,24,3,0.13,0.0,0.0,27,3,0,0,2060,0.57,0,0,2011
181,,,,,eng,Micah Richards,DF,23,,,,,,,,,,,Manchester City,0,0.26,40,1,0.26,0.04,71,23,6,0.09,0.31,0.04,29,2,0,5,2044,1.76,7,0,2011
182,,,,,ci,Cheick Tioté,MF,25,,,,,,,,,,,Newcastle United,0,0.09,61,0,0.09,0.0,85,24,0,0.49,0.31,0.0,24,11,0,2,2038,2.69,7,0,2011
183,,,,,fr,David N'Gog,FW,22,,,,,,,,,,,Bolton Wanderers,0,0.27,68,3,0.27,0.13,62,24,9,0.09,0.93,0.13,33,2,0,3,2031,3.01,21,0,2011
184,,,,,eng,Luke Young,DF,32,,,,,,,,,,,Queens Park Rangers,0,0.13,24,2,0.13,0.09,88,23,0,0.22,0.22,0.09,23,5,0,1,2030,1.06,5,0,2011
185,,,,,ar,Franco Di Santo,FW,22,,,,,,,,,,,Wigan Athletic,0,0.36,43,7,0.36,0.31,63,24,8,0.18,1.16,0.31,32,4,0,1,2024,1.91,26,0,2011
186,,,,,ie,Stephen Kelly,DF,27,,,,,,,,,,,Fulham,0,0.0,10,0,0.0,0.0,84,21,3,0.0,0.09,0.0,24,0,0,0,2023,0.44,2,0,2011
187,,,,,eng,Nicky Shorey,"MF,DF",30,,,,,,,,,,,West Bromwich Albion,0,0.0,9,0,0.0,0.0,81,22,3,0.04,0.0,0.0,25,1,0,0,2020,0.4,0,0,2011
188,,,,,eng,Elliott Bennett,MF,22,,,,,,,,,,,Norwich City,0,0.22,20,1,0.22,0.04,61,22,11,0.22,0.45,0.04,33,5,0,4,2013,0.89,10,0,2011
189,,,,,eng,Danny Welbeck,"MF,FW",20,,,,,,,,,,,Manchester United,0,0.58,16,9,0.58,0.4,67,23,7,0.13,1.57,0.4,30,3,0,4,2012,0.72,35,0,2011
190,,,,,eng,David Wheater,DF,24,,,,,,,,,,,Bolton Wanderers,0,0.18,28,2,0.18,0.09,84,24,0,0.13,0.18,0.09,24,1,2,2,2010,1.25,4,0,2011
191,,,,,nl,Dirk Kuyt,"FW,MF,DF",31,,,,,,,,,,,Liverpool,0,0.13,22,2,0.13,0.09,59,22,12,0.13,0.76,0.09,34,3,0,1,2008,0.99,17,0,2011
192,,,,,ma,Adel Taarabt,"FW,MF",22,,,,,,,,,,,Queens Park Rangers,0,0.18,17,2,0.18,0.09,74,24,3,0.18,1.39,0.09,27,3,1,2,2004,0.76,31,0,2011
193,,,,,eng,Jerome Thomas,"FW,MF",28,,,,,,,,,,,West Bromwich Albion,0,0.05,22,1,0.05,0.05,68,26,3,0.18,0.45,0.05,29,4,0,0,1983,1.0,10,0,2011
194,,,,,eng,Zat Knight,DF,31,,,,,,,,,,,Bolton Wanderers,0,0.0,8,0,0.0,0.0,79,21,4,0.05,0.0,0.0,25,1,0,0,1982,0.36,0,0,2011
195,,,,,ie,Anthony Pilkington,"FW,MF",23,,,,,,,,,,,Norwich City,0,0.41,9,8,0.41,0.36,66,23,7,0.05,0.91,0.36,30,1,0,1,1974,0.41,20,0,2011
196,,,,,eng,Glen Johnson,DF,26,,,,,,,,,,,Liverpool,0,0.09,12,1,0.09,0.05,85,22,1,0.09,0.32,0.05,23,2,0,1,1952,0.55,7,0,2011
197,,,,,eng,Lee Cattermole,MF,23,,,,,,,,,,,Sunderland,0,0.0,49,0,0.0,0.0,84,23,0,0.47,0.14,0.0,23,10,0,0,1934,2.28,3,0,2011
198,,,,,eng,David Fox,MF,27,,,,,,,,,,,Norwich City,0,0.09,11,0,0.09,0.0,69,23,5,0.14,0.14,0.0,28,3,0,2,1931,0.51,3,0,2011
199,,,,,wal,David Edwards,MF,25,,,,,,,,,,,Wolverhampton Wanderers,0,0.19,27,3,0.19,0.14,74,24,2,0.09,0.37,0.14,26,2,0,1,1928,1.26,8,0,2011
200,,,,,eng,Andrew Surman,MF,24,,,,,,,,,,,Norwich City,0,0.19,14,4,0.19,0.19,77,21,4,0.05,0.47,0.19,25,1,0,0,1914,0.66,10,0,2011
201,,,,,es,Fernando Torres,FW,27,,,,,,,,,,,Chelsea,0,0.47,33,6,0.47,0.28,60,20,12,0.24,1.08,0.28,32,4,1,4,1913,1.55,23,0,2011
202,,,,,eng,Mike Williamson,DF,27,,,,,,,,,,,Newcastle United,0,0.05,15,0,0.05,0.0,86,21,1,0.19,0.09,0.0,22,4,0,1,1896,0.71,2,0,2011
203,,,,,is,Grétar Steinsson,DF,29,,,,,,,,,,,Bolton Wanderers,0,0.05,24,1,0.05,0.05,82,20,3,0.29,0.19,0.05,23,6,0,0,1884,1.15,4,0,2011
204,,,,,eng,Kevin Davies,FW,34,,,,,,,,,,,Bolton Wanderers,0,0.39,52,6,0.39,0.29,60,21,10,0.14,0.77,0.29,31,3,0,2,1865,2.51,16,1,2011
205,,,,,eng,Darren Bent,FW,27,,,,,,,,,,,Aston Villa,2,0.48,16,9,0.39,0.44,85,21,1,0.05,1.26,0.34,22,1,0,1,1858,0.78,26,2,2011
206,,,,,ie,James McClean,MF,22,,,,,,,,,,,Sunderland,0,0.34,14,5,0.34,0.24,80,20,3,0.1,0.73,0.24,23,2,0,2,1845,0.68,15,0,2011
207,,,,,ch,Philippe Senderos,DF,26,,,,,,,,,,,Fulham,0,0.05,21,1,0.05,0.05,87,21,0,0.25,0.1,0.05,21,5,0,0,1827,1.03,2,0,2011
208,,,,,de,Per Mertesacker,DF,26,,,,,,,,,,,Arsenal,0,0.0,9,0,0.0,0.0,87,21,0,0.1,0.1,0.0,21,2,0,0,1826,0.44,2,0,2011
209,,,,,sco,Grant Hanley,DF,19,,,,,,,,,,,Blackburn Rovers,0,0.05,24,1,0.05,0.05,79,19,4,0.3,0.25,0.05,23,6,0,0,1826,1.18,5,0,2011
210,,,,,wal,Sam Ricketts,DF,29,,,,,,,,,,,Bolton Wanderers,0,0.1,24,1,0.1,0.05,90,20,0,0.15,0.2,0.05,20,3,0,1,1800,1.2,4,0,2011
211,,,,,ar,Alejandro Faurlín,MF,24,,,,,,,,,,,Queens Park Rangers,0,0.1,27,1,0.1,0.05,90,20,0,0.15,0.35,0.05,20,3,0,1,1800,1.35,7,0,2011
212,,,,,eng,Ledley King,"DF,MF",30,,,,,,,,,,,Tottenham Hotspur,0,0.0,9,0,0.0,0.0,85,21,0,0.0,0.0,0.0,21,0,0,0,1788,0.45,0,0,2011
213,,,,,es,Jordi Gómez,MF,26,,,,,,,,,,,Wigan Athletic,2,0.3,23,5,0.2,0.25,64,24,4,0.2,0.86,0.15,28,4,0,1,1788,1.16,17,2,2011
214,,,,,sco,James McArthur,MF,23,,,,,,,,,,,Wigan Athletic,0,0.2,40,3,0.2,0.15,57,18,13,0.2,0.36,0.15,31,4,0,1,1771,2.03,7,0,2011
215,,,,,ie,Steven Reid,"DF,MF",30,,,,,,,,,,,West Bromwich Albion,0,0.15,15,1,0.15,0.05,80,21,1,0.15,0.2,0.05,22,3,0,2,1768,0.76,4,0,2011
216,,,,,cz,Tomáš Rosický,MF,30,,,,,,,,,,,Arsenal,0,0.26,24,1,0.26,0.05,63,19,9,0.2,0.51,0.05,28,4,0,4,1762,1.23,10,0,2011
217,,,,,fr,Gaël Givet,DF,29,,,,,,,,,,,Blackburn Rovers,0,0.05,7,0,0.05,0.0,80,21,1,0.15,0.1,0.0,22,2,1,1,1748,0.36,2,0,2011
218,,,,,eng,Wes Brown,DF,31,,,,,,,,,,,Sunderland,0,0.1,20,1,0.1,0.05,87,20,0,0.1,0.16,0.05,20,2,0,1,1735,1.04,3,0,2011
219,,,,,eng,Jamie Carragher,"MF,DF",33,,,,,,,,,,,Liverpool,0,0.0,6,0,0.0,0.0,82,19,2,0.05,0.0,0.0,21,1,0,0,1728,0.31,0,0,2011
220,,,,,eng,Andy Wilkinson,DF,26,,,,,,,,,,,Stoke City,0,0.0,27,0,0.0,0.0,68,20,5,0.26,0.11,0.0,25,5,0,0,1709,1.42,2,0,2011
221,,,,,eng,Clint Hill,DF,32,,,,,,,,,,,Queens Park Rangers,0,0.11,29,0,0.11,0.0,78,19,3,0.26,0.16,0.0,22,4,1,2,1706,1.53,3,0,2011
222,,,,,eng,Jermaine Pennant,MF,28,,,,,,,,,,,Stoke City,0,0.26,11,0,0.26,0.0,63,18,9,0.11,0.0,0.0,27,2,0,5,1701,0.58,0,0,2011
223,,,,,fr,Bacary Sagna,DF,28,,,,,,,,,,,Arsenal,0,0.21,13,1,0.21,0.05,81,20,1,0.11,0.11,0.05,21,2,0,3,1697,0.69,2,0,2011
224,,,,,ci,Gervinho,"MF,FW",24,,,,,,,,,,,Arsenal,0,0.48,10,4,0.48,0.21,60,19,9,0.05,0.7,0.21,28,0,1,5,1679,0.54,13,0,2011
225,,,,,it,Davide Santon,DF,20,,,,,,,,,,,Newcastle United,0,0.05,9,0,0.05,0.0,69,19,5,0.05,0.05,0.0,24,1,0,1,1662,0.49,1,0,2011
226,,,,,eng,Jamie O'Hara,MF,24,,,,,,,,,,,Wolverhampton Wanderers,0,0.16,13,2,0.16,0.11,87,19,0,0.33,0.87,0.11,19,6,0,1,1656,0.71,16,0,2011
227,,,,,eng,Gary Cahill,DF,25,,,,,,,,,,,Bolton Wanderers,0,0.11,16,2,0.11,0.11,86,19,0,0.16,0.38,0.11,19,2,1,0,1638,0.88,7,0,2011
228,,,,,br,David Luiz,"DF,MF",24,,,,,,,,,,,Chelsea,0,0.11,20,2,0.11,0.11,85,18,1,0.28,0.33,0.11,19,5,0,0,1619,1.11,6,0,2011
229,,,,,sn,Armand Traoré,"MF,DF",21,,,,,,,,,,,Queens Park Rangers,0,0.11,13,0,0.11,0.0,70,18,5,0.17,0.17,0.0,23,2,1,2,1614,0.72,3,0,2011
230,,,,,eng,Billy Jones,DF,24,,,,,,,,,,,West Bromwich Albion,0,0.06,14,0,0.06,0.0,89,17,1,0.22,0.0,0.0,18,4,0,1,1608,0.78,0,0,2011
231,,,,,sn,Mohamed Diamé,MF,24,,,,,,,,,,,Wigan Athletic,0,0.17,34,3,0.17,0.17,62,18,8,0.23,0.56,0.17,26,4,0,0,1600,1.91,10,0,2011
232,,,,,at,Paul Scharner,"MF,DF",31,,,,,,,,,,,West Bromwich Albion,0,0.28,30,3,0.28,0.17,55,18,11,0.34,0.56,0.17,29,6,0,2,1600,1.69,10,0,2011
233,,,,,eng,David Dunn,MF,31,,,,,,,,,,,Blackburn Rovers,0,0.23,46,2,0.23,0.11,62,21,5,0.28,0.79,0.11,26,4,1,2,1599,2.59,14,0,2011
234,,,,,ie,Stephen Ireland,MF,24,,,,,,,,,,,Aston Villa,0,0.23,24,1,0.23,0.06,66,19,5,0.11,0.28,0.06,24,2,0,3,1590,1.36,5,0,2011
235,,,,,eng,James Milner,MF,25,,,,,,,,,,,Manchester City,1,0.45,22,3,0.4,0.17,61,17,9,0.17,0.45,0.11,26,3,0,5,1586,1.25,8,1,2011
236,,,,,eng,Aaron Lennon,"FW,MF",24,,,,,,,,,,,Tottenham Hotspur,0,0.46,8,3,0.46,0.17,68,19,4,0.06,0.34,0.17,23,1,0,5,1571,0.46,6,0,2011
237,,,,,eng,Ashley Young,"MF,DF,FW",26,,,,,,,,,,,Manchester United,0,0.75,17,6,0.75,0.35,63,19,6,0.17,1.21,0.35,25,3,0,7,1565,0.98,21,0,2011
238,,,,,fr,Hatem Ben Arfa,"FW,MF",24,,,,,,,,,,,Newcastle United,0,0.64,16,5,0.64,0.29,60,16,10,0.12,0.64,0.29,26,2,0,6,1557,0.92,11,0,2011
239,,,,,fr,Gabriel Obertan,"MF,FW",22,,,,,,,,,,,Newcastle United,0,0.23,6,1,0.23,0.06,68,18,5,0.0,0.12,0.06,23,0,0,3,1552,0.35,2,0,2011
240,,,,,nir,Aaron Hughes,DF,31,,,,,,,,,,,Fulham,0,0.0,6,0,0.0,0.0,82,18,1,0.0,0.12,0.0,19,0,0,0,1550,0.35,2,0,2011
241,,,,,ar,Pablo Zabaleta,DF,26,,,,,,,,,,,Manchester City,0,0.06,24,1,0.06,0.06,74,18,3,0.29,0.29,0.06,21,5,0,0,1549,1.39,5,0,2011
242,,,,,eng,Marc Tierney,DF,25,,,,,,,,,,,Norwich City,0,0.06,15,0,0.06,0.0,90,17,0,0.12,0.06,0.0,17,2,0,1,1530,0.88,1,0,2011
243,,,,,ie,Rory Delap,MF,35,,,,,,,,,,,Stoke City,0,0.12,27,2,0.12,0.12,59,18,8,0.24,0.18,0.12,26,4,0,0,1525,1.59,3,0,2011
244,,,,,sco,Graham Dorrans,"FW,MF",24,,,,,,,,,,,West Bromwich Albion,0,0.3,8,3,0.3,0.18,49,16,15,0.24,0.59,0.18,31,4,0,2,1524,0.47,10,0,2011
245,,,,,cr,Bryan Ruiz,"MF,FW",25,,,,,,,,,,,Fulham,0,0.3,12,2,0.3,0.12,56,17,10,0.0,0.65,0.12,27,0,0,3,1514,0.71,11,0,2011
246,,,,,ba,Edin Džeko,FW,25,,,,,,,,,,,Manchester City,0,1.07,22,14,1.07,0.83,50,16,14,0.06,2.09,0.83,30,1,0,4,1509,1.31,35,0,2011
247,,,,,hr,Ivan Klasnić,FW,31,,,,,,,,,,,Bolton Wanderers,1,0.72,20,8,0.66,0.48,52,16,13,0.24,0.96,0.42,29,3,1,4,1503,1.2,16,1,2011
248,,,,,eng,Marc Albrighton,MF,21,,,,,,,,,,,Aston Villa,0,0.24,21,2,0.24,0.12,58,15,11,0.18,0.36,0.12,26,3,0,2,1498,1.26,6,0,2011
249,,,,,is,Gylfi Sigurðsson,MF,21,,,,,,,,,,,Swansea City,0,0.6,13,7,0.6,0.42,83,17,1,0.0,1.45,0.42,18,0,0,3,1494,0.78,24,0,2011
250,,,,,es,Carlos Cuéllar,DF,29,,,,,,,,,,,Aston Villa,0,0.0,12,0,0.0,0.0,83,17,1,0.12,0.18,0.0,18,2,0,0,1491,0.72,3,0,2011
251,,,,,wal,David Vaughan,MF,28,,,,,,,,,,,Sunderland,0,0.18,17,2,0.18,0.12,67,17,5,0.18,0.36,0.12,22,3,0,1,1481,1.03,6,0,2011
252,,,,,ci,Didier Drogba,FW,33,,,,,,,,,,,Chelsea,1,0.36,30,5,0.3,0.3,62,16,8,0.12,1.09,0.24,24,1,1,1,1480,1.82,18,1,2011
253,,,,,wal,Ryan Giggs,"FW,MF",37,,,,,,,,,,,Manchester United,0,0.67,19,2,0.67,0.12,59,14,11,0.12,0.55,0.12,25,2,0,9,1478,1.16,9,0,2011
254,,,,,mx,Javier Hernández,FW,23,,,,,,,,,,,Manchester United,1,0.73,11,10,0.67,0.61,53,18,10,0.0,1.4,0.55,28,0,0,2,1477,0.67,23,1,2011
255,,,,,au,Chris Herd,"MF,DF",22,,,,,,,,,,,Aston Villa,0,0.06,24,1,0.06,0.06,77,19,0,0.18,0.31,0.06,19,2,1,0,1466,1.47,5,0,2011
256,,,,,eng,Wayne Routledge,"FW,MF",26,,,,,,,,,,,Swansea City,0,0.31,16,1,0.31,0.06,52,17,11,0.12,0.19,0.06,28,2,0,4,1459,0.99,3,0,2011
