,pens_made,goals_assists_per90,position,fouls,goals,player,goals_assists_pens_per90,squad,goals_per90,minutes_per_game,games_starts,games_subs,cards_per90,shots_on_target_per90,goals_pens_per90,games,cards_yellow,cards_red,nationality,assists,minutes,fouls_per90,age,shots_on_target,pens_att
322,0,0.11,"DF,MF",5,1,Juan Zúñiga,0.11,Watford,0.11,39,6,15,0.11,0.11,0.11,21,1,0,co COL,0,825,0.55,30,1,0
323,0,0.33,DF,19,3,Vincent Kompany,0.33,Manchester City,0.33,75,10,1,0.55,0.33,0.33,11,5,0,be BEL,0,820,2.09,30,3,0
324,0,0.00,GK,0,0,Steve Mandanda,0.00,Crystal Palace,0.00,90,9,0,0.00,0.00,0.00,9,0,0,fr FRA,0,810,0.00,31,0,0
325,0,0.00,GK,0,0,Vito Mannone,0.00,Sunderland,0.00,90,9,0,0.00,0.00,0.00,9,0,0,it ITA,0,810,0.00,28,0,0
326,0,0.00,DF,10,0,Rob Holding,0.00,Arsenal,0.00,90,9,0,0.33,0.22,0.00,9,3,0,eng ENG,0,810,1.11,20,2,0
327,0,0.00,MF,16,0,Steven Pienaar,0.00,Sunderland,0.00,54,10,5,0.78,0.22,0.00,15,6,1,za RSA,0,803,1.79,34,2,0
328,0,0.00,MF,3,0,Giannelli Imbula,0.00,Stoke City,0.00,66,9,3,0.11,0.00,0.00,12,1,0,fr FRA,0,796,0.34,23,0,0
329,0,0.69,"FW,MF",17,4,Nolito,0.69,Manchester City,0.46,41,9,10,0.46,1.27,0.46,19,3,1,es ESP,2,778,1.97,29,11,0
330,0,0.46,"FW,MF",5,3,Daniel Sturridge,0.46,Liverpool,0.35,39,7,13,0.12,2.32,0.35,20,1,0,eng ENG,1,775,0.58,26,20,0
331,0,0.23,DF,15,2,Christian Kabasele,0.23,Watford,0.23,48,7,9,0.12,0.23,0.23,16,1,0,be BEL,0,771,1.75,25,2,0
332,0,0.12,FW,14,0,Dieumerci Mbokani,0.12,Hull City,0.00,64,8,4,0.00,0.47,0.00,12,0,0,cd COD,1,764,1.65,30,4,0
333,0,0.35,"MF,FW",13,2,Ahmed Musa,0.35,Leicester City,0.24,36,7,14,0.12,0.71,0.24,21,1,0,ng NGA,1,761,1.54,23,6,0
334,0,0.12,"MF,DF,FW",9,0,Ashley Young,0.12,Manchester United,0.00,63,8,4,0.24,0.00,0.00,12,2,0,eng ENG,1,758,1.07,31,0,0
335,0,0.00,GK,0,0,Ron-Robert Zieler,0.00,Leicester City,0.00,84,8,1,0.00,0.00,0.00,9,0,0,de GER,0,754,0.00,27,0,0
336,0,0.48,"MF,FW",7,2,Danny Welbeck,0.48,Arsenal,0.24,47,8,8,0.00,1.08,0.24,16,0,0,eng ENG,2,748,0.84,25,9,0
337,0,0.50,FW,9,4,Manolo Gabbiadini,0.50,Southampton,0.50,66,10,1,0.12,1.37,0.50,11,1,0,it ITA,0,724,1.12,24,11,1
338,0,0.00,MF,21,0,Adlène Guedioura,0.00,Watford,0.00,60,9,3,0.25,0.37,0.00,12,2,0,dz ALG,0,721,2.62,30,3,0
339,0,0.38,"MF,FW",8,1,Robbie Brady,0.38,Burnley,0.13,51,7,7,0.13,0.38,0.13,14,1,0,ie IRL,2,719,1.00,24,3,0
340,0,0.50,"MF,FW",17,3,Enner Valencia,0.50,Everton,0.38,34,5,16,0.13,1.13,0.38,21,1,0,ec ECU,1,716,2.14,26,9,0
341,0,0.25,DF,3,2,Patrick van Aanholt,0.25,Crystal Palace,0.25,65,8,3,0.13,0.38,0.25,11,1,0,nl NED,0,714,0.38,25,3,0
342,0,0.13,MF,8,1,Grant Leadbitter,0.13,Middlesbrough,0.13,55,7,6,0.13,0.38,0.13,13,1,0,eng ENG,0,710,1.01,30,3,0
343,0,0.51,MF,2,3,İlkay Gündoğan,0.51,Manchester City,0.38,70,9,1,0.00,0.51,0.38,10,0,0,de GER,1,704,0.26,25,4,0
344,0,0.13,DF,11,0,Kieran Gibbs,0.13,Arsenal,0.00,64,8,3,0.38,0.13,0.00,11,3,0,eng ENG,1,702,1.41,26,1,0
345,0,0.64,"MF,FW",28,3,Hal Robson-Kanu,0.64,West Bromwich Albion,0.39,24,5,24,0.39,0.77,0.39,29,3,0,wal WAL,2,701,3.59,27,6,0
346,0,0.13,DF,7,1,Ben Chilwell,0.13,Leicester City,0.13,58,7,5,0.26,0.26,0.13,12,2,0,eng ENG,0,699,0.90,19,2,0
347,0,0.13,MF,10,0,Mohamed Elneny,0.13,Arsenal,0.00,50,8,6,0.13,0.26,0.00,14,1,0,eg EGY,1,694,1.30,24,2,0
348,0,0.00,MF,10,0,Jay Fulton,0.00,Swansea City,0.00,63,9,2,0.26,0.00,0.00,11,2,0,sco SCO,0,690,1.30,22,0,0
349,0,0.13,"MF,DF",7,0,Luke Shaw,0.13,Manchester United,0.00,63,9,2,0.13,0.13,0.00,11,1,0,eng ENG,1,688,0.92,21,1,0
350,0,0.00,DF,1,0,Mamadou Sakho,0.00,Crystal Palace,0.00,86,8,0,0.00,0.00,0.00,8,0,0,fr FRA,0,686,0.13,26,0,0
351,0,0.26,FW,11,2,Wilfried Bony,0.26,Stoke City,0.26,68,9,1,0.13,0.66,0.26,10,1,0,ci CIV,0,684,1.45,27,5,0
352,0,0.14,DF,13,1,Mike van der Hoorn,0.14,Swansea City,0.14,83,7,1,0.14,0.27,0.14,8,1,0,nl NED,0,662,1.77,23,2,0
353,0,0.14,"MF,DF",9,1,Marc Muniesa,0.14,Stoke City,0.14,65,7,3,0.28,0.42,0.14,10,2,0,es ESP,0,650,1.25,24,3,0
354,1,1.52,FW,11,7,Gabriel Jesus,1.38,Manchester City,0.97,65,8,2,0.28,1.80,0.83,10,2,0,br BRA,4,650,1.52,19,13,1
355,0,0.00,MF,12,0,Darron Gibson,0.00,Sunderland,0.00,53,7,5,0.56,0.00,0.00,12,4,0,ie IRL,0,640,1.69,28,0,0
356,0,0.00,MF,15,0,Markus Henriksen,0.00,Hull City,0.00,43,6,9,0.14,0.00,0.00,15,1,0,no NOR,0,638,2.12,24,0,0
357,0,0.00,MF,12,0,Lee Cattermole,0.00,Sunderland,0.00,79,8,0,0.57,0.14,0.00,8,4,0,eng ENG,0,633,1.71,28,1,0
358,2,0.44,MF,4,2,Santi Cazorla,0.15,Arsenal,0.29,77,7,1,0.29,0.58,0.00,8,2,0,es ESP,1,618,0.58,31,4,2
359,0,0.00,MF,3,0,Sam McQueen,0.00,Southampton,0.00,47,5,8,0.00,0.00,0.00,13,0,0,eng ENG,0,616,0.44,21,0,0
360,0,0.00,"DF,MF",2,0,Omar Elabdellaoui,0.00,Hull City,0.00,77,7,1,0.00,0.00,0.00,8,0,0,no NOR,0,615,0.29,24,0,0
361,0,0.29,MF,10,1,James McCarthy,0.29,Everton,0.15,51,7,5,0.29,0.44,0.15,12,2,0,ie IRL,1,613,1.47,25,3,0
362,0,0.15,DF,8,0,Donald Love,0.15,Sunderland,0.00,51,6,6,0.15,0.15,0.00,12,1,0,sco SCO,1,611,1.18,21,1,0
363,0,0.61,"FW,MF",13,1,Érik Lamela,0.61,Tottenham Hotspur,0.15,66,6,3,0.15,0.91,0.15,9,1,0,ar ARG,3,594,1.97,24,6,1
364,0,0.00,"MF,DF",4,0,Cuco Martina,0.00,Southampton,0.00,66,6,3,0.00,0.00,0.00,9,0,0,cw CUW,0,592,0.61,26,0,0
365,0,0.00,DF,12,0,Jonas Olsson,0.00,West Bromwich Albion,0.00,84,7,0,0.46,0.00,0.00,7,3,0,se SWE,0,590,1.83,26,0,0
366,0,0.00,DF,8,0,Branislav Ivanović,0.00,Chelsea,0.00,45,6,7,0.31,0.31,0.00,13,2,0,rs SRB,0,589,1.22,32,2,0
367,0,0.00,MF,14,0,Evandro Goebel,0.00,Hull City,0.00,52,7,4,0.16,0.00,0.00,11,1,0,br BRA,0,576,2.19,29,0,0
368,0,0.00,DF,10,0,James Tarkowski,0.00,Burnley,0.00,30,4,15,0.16,0.00,0.00,19,1,0,eng ENG,0,568,1.58,23,0,0
369,0,0.79,DF,8,0,Kieran Trippier,0.79,Tottenham Hotspur,0.00,47,6,6,0.16,0.00,0.00,12,1,0,eng ENG,5,568,1.27,25,0,0
370,0,0.00,MF,11,0,Fernando,0.00,Manchester City,0.00,38,5,10,0.48,0.00,0.00,15,3,0,br BRA,0,568,1.74,29,0,0
371,0,0.00,DF,4,0,Adrian Mariappa,0.00,Watford,0.00,80,6,1,0.00,0.00,0.00,7,0,0,jm JAM,0,562,0.64,29,0,0
372,0,0.16,FW,4,1,Borja Bastón,0.16,Swansea City,0.16,31,4,14,0.00,0.64,0.16,18,0,0,es ESP,0,561,0.64,23,4,0
373,0,0.00,MF,8,0,Ashley Westwood,0.00,Burnley,0.00,61,6,3,0.49,0.00,0.00,9,3,0,eng ENG,0,551,1.31,26,0,0
374,0,0.17,FW,10,1,Jonathan Calleri,0.17,West Ham United,0.17,34,4,12,0.00,0.50,0.17,16,0,0,"ar ARG,it ITA",0,540,1.67,22,3,0
375,0,1.17,FW,7,4,Kelechi Iheanacho,1.17,Manchester City,0.67,27,5,15,0.00,1.17,0.67,20,0,0,ng NGA,3,537,1.17,19,7,0
376,0,0.17,FW,8,1,Rudy Gestede,0.17,Middlesbrough,0.17,33,4,12,0.51,0.84,0.17,16,3,0,bj BEN,0,533,1.35,27,5,0
377,0,0.35,FW,12,1,Isaac Success,0.35,Watford,0.17,27,2,17,0.35,1.39,0.17,19,2,0,ng NGA,1,519,2.08,20,8,0
378,0,0.18,"MF,FW",2,0,Aaron Lennon,0.18,Everton,0.00,46,6,5,0.00,0.00,0.00,11,0,0,eng ENG,1,509,0.35,29,0,0
379,0,0.00,DF,7,0,Tyrone Mings,0.00,Bournemouth,0.00,72,5,2,0.00,0.18,0.00,7,0,0,eng ENG,0,506,1.25,23,1,0
380,0,0.18,DF,5,1,John Terry,0.18,Chelsea,0.18,55,6,3,0.18,0.36,0.18,9,1,0,eng ENG,0,496,0.91,35,2,0
381,0,0.37,MF,10,1,Harry Winks,0.37,Tottenham Hotspur,0.18,24,3,18,0.18,0.37,0.18,21,1,0,eng ENG,1,493,1.83,20,2,0
382,0,0.18,"FW,MF",1,0,Jefferson Montero,0.18,Swansea City,0.00,38,2,11,0.00,0.18,0.00,13,0,0,ec ECU,1,489,0.18,26,1,0
383,0,0.00,"MF,DF",8,0,Bryan Oviedo,0.00,Everton,0.00,79,6,0,0.57,0.00,0.00,6,3,0,cr CRC,0,475,1.52,26,0,0
384,2,0.57,"FW,MF",4,3,Bojan Krkić,0.19,Stoke City,0.57,53,5,4,0.19,0.76,0.19,9,1,0,es ESP,0,475,0.76,25,4,3
385,0,0.00,"FW,MF",5,0,Lee Chung-yong,0.00,Crystal Palace,0.00,31,4,11,0.00,0.38,0.00,15,0,0,kr KOR,0,471,0.96,28,2,0
386,0,0.00,"MF,FW",2,0,Gerard Deulofeu,0.00,Everton,0.00,42,4,7,0.20,0.59,0.00,11,1,0,es ESP,0,460,0.39,22,3,0
387,0,0.00,FW,11,0,Simone Zaza,0.00,West Ham United,0.00,57,5,3,0.39,0.39,0.00,8,2,0,it ITA,0,459,2.16,25,2,0
388,0,0.20,MF,5,0,Oscar,0.20,Chelsea,0.00,51,5,4,0.20,0.40,0.00,9,1,0,br BRA,1,455,0.99,24,2,0
389,0,0.00,GK,0,0,Shay Given,0.00,Stoke City,0.00,90,5,0,0.20,0.00,0.00,5,1,0,ie IRL,0,450,0.00,40,0,0
390,0,0.00,GK,0,0,Jack Butland,0.00,Stoke City,0.00,90,5,0,0.00,0.00,0.00,5,0,0,eng ENG,0,450,0.00,23,0,0
391,0,0.20,FW,20,1,Leonardo Ulloa,0.20,Leicester City,0.20,28,3,13,0.00,1.01,0.20,16,0,0,"ar ARG,es ESP",0,447,4.03,30,5,0
392,0,0.62,"FW,MF",1,0,Viktor Fischer,0.62,Middlesbrough,0.00,34,6,7,0.00,0.41,0.00,13,0,0,dk DEN,3,438,0.21,22,2,0
393,0,0.00,"DF,MF",8,0,Jan Kirchhoff,0.00,Sunderland,0.00,62,5,2,0.21,0.21,0.00,7,1,0,de GER,0,433,1.66,25,1,0
394,0,0.21,MF,3,0,Lewis Cook,0.21,Bournemouth,0.00,72,4,2,0.21,0.42,0.00,6,1,0,eng ENG,1,432,0.62,19,2,0
395,0,0.00,GK,0,0,Michel Vorm,0.00,Tottenham Hotspur,0.00,83,4,1,0.00,0.00,0.00,5,0,0,nl NED,0,416,0.00,32,0,0
396,0,0.43,"FW,MF",3,0,Luciano Narsingh,0.43,Swansea City,0.00,32,3,10,0.00,0.00,0.00,13,0,0,nl NED,2,416,0.65,25,0,0
397,0,0.44,"FW,MF",12,2,Connor Wickham,0.44,Crystal Palace,0.44,52,4,4,0.22,1.09,0.44,8,1,0,eng ENG,0,412,2.62,23,5,0
398,0,0.00,"MF,FW",3,0,Ibrahim Afellay,0.00,Stoke City,0.00,32,3,9,0.00,0.23,0.00,12,0,0,nl NED,0,384,0.70,30,1,0
399,0,0.00,DF,2,0,Matt Targett,0.00,Southampton,0.00,75,5,0,0.00,0.00,0.00,5,0,0,eng ENG,0,373,0.48,20,0,0
400,0,0.00,FW,9,0,Ashley Fletcher,0.00,West Ham United,0.00,23,2,14,0.49,1.23,0.00,16,2,0,eng ENG,0,367,2.21,20,5,0
401,0,0.00,MF,8,0,Lynden Gooch,0.00,Sunderland,0.00,33,4,7,0.74,0.00,0.00,11,3,0,us USA,0,366,1.97,20,0,0
402,0,0.00,DF,9,0,Jon Flanagan,0.00,Burnley,0.00,60,3,3,0.50,0.00,0.00,6,2,0,eng ENG,0,360,2.25,23,0,0
403,0,0.00,DF,4,0,Kevin Wimmer,0.00,Tottenham Hotspur,0.00,71,4,1,0.76,0.00,0.00,5,3,0,at AUT,0,357,1.01,23,0,0
404,0,0.00,"DF,MF",6,0,Paddy McNair,0.00,Sunderland,0.00,39,5,4,0.00,0.00,0.00,9,0,0,nir NIR,0,353,1.53,21,0,0
405,0,0.26,MF,4,1,Dominic Calvert-Lewin,0.26,Everton,0.26,32,5,6,0.26,0.52,0.26,11,1,0,eng ENG,0,347,1.04,19,2,0
406,0,0.00,DF,5,0,Luis Hernández,0.00,Leicester City,0.00,82,3,1,0.28,0.00,0.00,4,1,0,es ESP,0,327,1.38,27,0,0
407,0,0.00,DF,4,0,Josh Tymon,0.00,Hull City,0.00,64,4,1,0.28,0.00,0.00,5,1,0,eng ENG,0,322,1.12,17,0,0
408,0,0.00,"MF,DF,FW",4,0,Emilio Nsue,0.00,Middlesbrough,0.00,80,4,0,0.00,0.00,0.00,4,0,0,gq EQG,0,320,1.13,26,0,0
409,0,0.00,"DF,MF",2,0,Alberto Moreno,0.00,Liverpool,0.00,25,2,10,0.30,0.00,0.00,12,1,0,es ESP,0,305,0.59,24,0,0
410,0,0.00,DF,6,0,Axel Tuanzebe,0.00,Manchester United,0.00,76,4,0,0.00,0.00,0.00,4,0,0,cd COD,0,303,1.78,18,0,0
411,0,0.00,"DF,MF",2,0,Brad Smith,0.00,Bournemouth,0.00,58,3,2,0.31,0.31,0.00,5,1,0,eng ENG,0,291,0.62,22,1,0
412,0,0.31,FW,4,1,Ademola Lookman,0.31,Everton,0.31,36,3,5,0.00,1.87,0.31,8,0,0,eng ENG,0,289,1.25,18,6,0
413,0,0.95,"MF,FW",3,1,Shaun Maloney,0.95,Hull City,0.32,31,2,7,0.00,0.32,0.32,9,0,0,sco SCO,2,283,0.95,33,1,0
414,0,0.00,FW,4,0,Will Keane,0.00,Hull City,0.00,56,4,1,0.00,0.00,0.00,5,0,0,eng ENG,0,280,1.29,23,0,0
415,0,0.00,MF,5,0,Sam Field,0.00,West Bromwich Albion,0.00,34,4,4,0.65,0.00,0.00,8,2,0,eng ENG,0,275,1.64,18,0,0
416,0,0.00,MF,1,0,Mathieu Flamini,0.00,Crystal Palace,0.00,27,3,7,0.00,0.33,0.00,10,0,0,fr FRA,0,274,0.33,32,1,0
417,0,0.33,"FW,MF",3,1,Lucas Pérez,0.33,Arsenal,0.33,25,2,9,0.00,1.32,0.33,11,0,0,es ESP,0,272,0.99,27,4,0
418,0,0.00,GK,0,0,Paul Robinson,0.00,Burnley,0.00,90,3,0,0.00,0.00,0.00,3,0,0,eng ENG,0,270,0.00,36,0,0
419,0,0.00,DF,1,0,Kevin Long,0.00,Burnley,0.00,90,3,0,0.00,0.00,0.00,3,0,0,ie IRL,0,270,0.33,25,0,0
420,0,0.00,MF,6,0,Lys Mousset,0.00,Bournemouth,0.00,25,3,8,0.00,1.00,0.00,11,0,0,fr FRA,0,270,2.00,20,3,0
421,0,0.00,MF,4,0,Nampalys Mendy,0.00,Leicester City,0.00,67,4,0,0.33,0.00,0.00,4,1,0,fr FRA,0,269,1.34,24,0,0
422,0,0.00,DF,1,0,Pape Souaré,0.00,Crystal Palace,0.00,90,3,0,0.00,0.00,0.00,3,0,0,sn SEN,0,269,0.33,26,0,0
423,0,0.00,DF,5,0,Álvaro Arbeloa,0.00,West Ham United,0.00,86,1,2,1.05,0.00,0.00,3,3,0,es ESP,0,258,1.74,33,0,0
424,0,2.13,FW,9,5,Michy Batshuayi,2.13,Chelsea,1.77,13,1,19,0.00,2.83,1.77,20,0,0,be BEL,1,254,3.19,22,8,0
425,0,0.00,"MF,DF",5,0,Marc Wilson,0.00,West Bromwich Albion,0.00,64,3,1,1.06,0.00,0.00,4,3,0,ie IRL,0,254,1.77,28,0,0
426,0,0.00,DF,2,0,Kurt Zouma,0.00,Chelsea,0.00,28,3,6,0.00,0.00,0.00,9,0,0,fr FRA,0,250,0.72,21,0,0
427,0,0.00,DF,6,0,Brendan Galloway,0.00,West Bromwich Albion,0.00,82,3,0,0.00,0.00,0.00,3,0,0,eng ENG,0,247,2.19,20,0,0
428,0,0.00,FW,9,0,Saido Berahino,0.00,West Bromwich Albion,0.00,61,3,1,0.37,0.74,0.00,4,1,0,eng ENG,0,243,3.33,22,2,0
429,0,0.37,"FW,MF",4,0,Gökhan Töre,0.37,West Ham United,0.00,48,3,2,0.00,0.00,0.00,5,0,0,tr TUR,1,240,1.50,24,0,0
430,0,0.00,MF,4,0,George Honeyman,0.00,Sunderland,0.00,47,2,3,0.38,0.38,0.00,5,1,0,eng ENG,0,235,1.53,21,1,0
431,0,0.40,MF,6,1,Fabian Delph,0.40,Manchester City,0.40,32,2,5,0.40,0.80,0.40,7,1,0,eng ENG,0,224,2.41,26,2,0
432,0,0.41,MF,8,0,Craig Gardner,0.41,West Bromwich Albion,0.00,24,2,7,0.41,0.83,0.00,9,1,0,eng ENG,1,218,3.30,29,2,0
433,0,0.42,"FW,MF",4,0,Nathan Dyer,0.42,Swansea City,0.00,27,3,5,0.00,0.42,0.00,8,0,0,eng ENG,1,214,1.68,28,1,0
434,0,0.00,FW,3,0,Jordan Rhodes,0.00,Middlesbrough,0.00,35,2,4,0.00,1.71,0.00,6,0,0,sco SCO,0,211,1.28,26,4,0
435,0,0.43,MF,2,0,Josh Sims,0.43,Southampton,0.00,30,1,6,0.00,1.28,0.00,7,0,0,eng ENG,1,211,0.85,19,3,0
436,0,0.00,"FW,MF",1,0,Mauro Zárate,0.00,Watford,0.00,68,3,0,0.00,1.33,0.00,3,0,0,ar ARG,0,203,0.44,29,3,0
437,0,0.00,DF,4,0,Zeki Fryers,0.00,Crystal Palace,0.00,24,0,8,0.00,0.00,0.00,8,0,0,eng ENG,0,188,1.91,23,0,0
438,0,0.50,FW,3,1,Diafra Sakho,0.50,West Ham United,0.50,45,2,2,0.00,0.50,0.50,4,0,0,sn SEN,0,181,1.49,26,1,0
439,0,0.50,FW,0,0,Jonathan Leko,0.50,West Bromwich Albion,0.00,20,0,9,0.00,0.00,0.00,9,0,0,eng ENG,1,181,0.00,17,0,0
440,0,0.00,FW,3,0,Jarrod Bowen,0.00,Hull City,0.00,26,1,6,0.00,0.00,0.00,7,0,0,,0,181,1.49,19,0,0
441,0,0.50,DF,1,1,Matthew Pennington,0.50,Everton,0.50,60,2,1,0.00,0.50,0.50,3,0,0,eng ENG,0,180,0.50,21,1,0
442,0,0.00,GK,0,0,Sergio Romero,0.00,Manchester United,0.00,90,2,0,0.00,0.00,0.00,2,0,0,ar ARG,0,180,0.00,29,0,0
443,0,0.00,GK,0,0,Emiliano Martínez,0.00,Arsenal,0.00,90,2,0,0.00,0.00,0.00,2,0,0,ar ARG,0,180,0.00,23,0,0
444,0,0.00,GK,0,0,Asmir Begović,0.00,Chelsea,0.00,90,2,0,0.00,0.00,0.00,2,0,0,ba BIH,0,180,0.00,29,0,0
445,0,0.00,DF,1,0,Philipp Wollscheid,0.00,Stoke City,0.00,90,2,0,0.50,0.00,0.00,2,1,0,de GER,0,180,0.50,27,0,0
446,0,0.00,GK,0,0,Adam Federici,0.00,Bournemouth,0.00,90,2,0,0.50,0.00,0.00,2,1,0,au AUS,0,180,0.00,31,0,0
447,0,0.00,"MF,DF",2,0,Nathaniel Chalobah,0.00,Chelsea,0.00,17,1,9,1.08,0.54,0.00,10,2,0,eng ENG,0,167,1.08,21,1,0
448,0,0.00,"MF,DF",1,0,Trent Alexander-Arnold,0.00,Liverpool,0.00,24,2,5,0.00,1.08,0.00,7,0,0,eng ENG,0,167,0.54,17,2,0
449,0,0.55,FW,2,1,Fraizer Campbell,0.55,Crystal Palace,0.55,14,0,12,0.00,0.55,0.55,12,0,0,eng ENG,0,165,1.09,28,1,0
450,0,0.00,GK,0,0,David Ospina,0.00,Arsenal,0.00,72,1,1,0.00,0.00,0.00,2,0,0,co COL,0,143,0.00,27,0,0
451,0,0.00,MF,2,0,Bakary Sako,0.00,Crystal Palace,0.00,20,0,7,0.00,0.63,0.00,7,0,0,ml MLI,0,142,1.27,28,1,0
452,0,0.00,"DF,FW,MF",0,0,Jeffrey Schlupp,0.00,Leicester City,0.00,35,1,3,0.00,0.00,0.00,4,0,0,gh GHA,0,141,0.00,23,0,0
453,0,0.00,FW,2,0,Loïc Rémy,0.00,Crystal Palace,0.00,27,1,4,0.00,2.01,0.00,5,0,0,fr FRA,0,134,1.34,29,3,0
454,0,0.00,"FW,MF",4,0,Max Gradel,0.00,Bournemouth,0.00,12,0,11,2.01,1.34,0.00,11,3,0,ci CIV,0,134,2.69,28,2,0
455,0,0.00,"MF,FW",1,0,Jérémy Pied,0.00,Southampton,0.00,32,1,3,0.00,0.00,0.00,4,0,0,fr FRA,0,129,0.70,27,0,0
456,0,0.00,DF,2,0,Joleon Lescott,0.00,Sunderland,0.00,62,1,1,0.00,0.00,0.00,2,0,0,eng ENG,0,124,1.45,33,0,0
457,0,0.00,MF,3,0,Albert Adomah,0.00,Middlesbrough,0.00,61,1,1,0.00,0.00,0.00,2,0,0,gh GHA,0,122,2.21,28,0,0
458,0,0.00,FW,4,0,Jerome Sinclair,0.00,Watford,0.00,23,1,4,0.00,0.00,0.00,5,0,0,eng ENG,0,116,3.10,19,0,0
459,0,0.00,DF,3,0,Brandon Mason,0.00,Watford,0.00,57,1,1,0.00,0.00,0.00,2,0,0,eng ENG,0,113,2.39,18,0,0
460,0,0.00,"FW,MF",3,0,Michael Kightly,0.00,Burnley,0.00,21,1,4,0.00,0.87,0.00,5,0,0,eng ENG,0,104,2.60,30,1,0
461,0,0.00,"MF,DF",1,0,Nathan Aké,0.00,Chelsea,0.00,50,1,1,0.91,0.00,0.00,2,1,0,nl NED,0,99,0.91,21,0,0
462,0,0.00,DF,3,0,Timothy Fosu-Mensah,0.00,Manchester United,0.00,24,1,3,0.00,0.00,0.00,4,0,0,nl NED,0,97,2.78,18,0,0
463,0,0.00,MF,2,0,Scott McTominay,0.00,Manchester United,0.00,49,1,1,0.93,0.00,0.00,2,1,0,sc SCO,0,97,1.86,19,0,0
464,0,1.00,MF,4,1,Josh Harrop,1.00,Manchester United,1.00,90,1,0,0.00,1.00,1.00,1,0,0,eng ENG,0,90,4.00,20,1,0
465,0,0.00,MF,4,0,Mile Jedinak,0.00,Crystal Palace,0.00,90,1,0,0.00,0.00,0.00,1,0,0,au AUS,0,90,4.00,31,0,0
466,0,0.00,DF,0,0,Marcin Wasilewski,0.00,Leicester City,0.00,90,1,0,0.00,0.00,0.00,1,0,0,pl POL,0,90,0.00,36,0,0
467,0,0.00,DF,0,0,Younès Kaboul,0.00,Sunderland,0.00,90,1,0,0.00,0.00,0.00,1,0,0,fr FRA,0,90,0.00,30,0,0
468,0,0.00,GK,0,0,Kristoffer Nordfeldt,0.00,Swansea City,0.00,90,1,0,0.00,0.00,0.00,1,0,0,se SWE,0,90,0.00,27,0,0
469,0,0.00,GK,0,0,Joel Castro Pereira,0.00,Manchester United,0.00,90,1,0,0.00,0.00,0.00,1,0,0,pt POR,0,90,0.00,20,0,0
470,0,0.00,GK,0,0,Ryan Allsop,0.00,Bournemouth,0.00,90,1,0,0.00,0.00,0.00,1,0,0,eng ENG,0,90,0.00,24,0,0
471,0,0.00,MF,2,0,Demetri Mitchell,0.00,Manchester United,0.00,90,1,0,0.00,0.00,0.00,1,0,0,eng ENG,0,90,2.00,19,0,0
472,0,0.00,DF,0,0,Martín Cáceres,0.00,Southampton,0.00,90,1,0,0.00,0.00,0.00,1,0,0,uy URU,0,90,0.00,29,0,0
473,0,0.00,MF,1,0,David Jones,0.00,Burnley,0.00,86,1,0,1.05,0.00,0.00,1,1,0,eng ENG,0,86,1.05,31,0,0
474,0,0.00,FW,2,0,Ben Woodburn,0.00,Liverpool,0.00,17,1,4,0.00,0.00,0.00,5,0,0,eng ENG,0,86,2.09,16,0,0
475,0,0.00,MF,1,0,Aiden O'Neill,0.00,Burnley,0.00,28,0,3,0.00,0.00,0.00,3,0,0,au AUS,0,85,1.06,18,0,0
476,0,0.00,GK,0,0,Costel Pantilimon,0.00,Watford,0.00,42,0,2,0.00,0.00,0.00,2,0,0,ro ROU,0,83,0.00,29,0,0
477,0,0.00,FW,1,0,Oliver McBurnie,0.00,Swansea City,0.00,16,0,5,0.00,1.10,0.00,5,0,0,sco SCO,0,82,1.10,20,1,0
478,0,0.00,DF,1,0,Carl Jenkinson,0.00,Arsenal,0.00,82,1,0,0.00,0.00,0.00,1,0,0,eng ENG,0,82,1.10,24,0,0
479,0,0.00,MF,0,0,Aleix García,0.00,Manchester City,0.00,19,1,3,0.00,0.00,0.00,4,0,0,es ESP,0,77,0.00,19,0,0
480,0,0.00,"MF,FW",1,0,Kenedy,0.00,Chelsea,0.00,74,1,0,0.00,0.00,0.00,1,0,0,br BRA,0,74,1.22,20,0,0
481,0,0.00,FW,0,0,Arouna Koné,0.00,Everton,0.00,14,0,5,0.00,2.57,0.00,5,0,0,ci CIV,0,70,0.00,32,2,0
482,0,0.00,"MF,FW",1,0,Jeremain Lens,0.00,Sunderland,0.00,35,0,2,0.00,0.00,0.00,2,0,0,nl NED,0,69,1.30,28,0,0
483,0,0.00,MF,1,0,Harrison Reed,0.00,Southampton,0.00,21,1,2,0.00,0.00,0.00,3,0,0,eng ENG,0,64,1.41,21,0,0
484,0,0.00,"FW,MF",1,0,Lewis Grabban,0.00,Bournemouth,0.00,20,0,3,0.00,1.50,0.00,3,0,0,eng ENG,0,60,1.50,28,1,0
485,0,0.00,DF,0,0,James Husband,0.00,Middlesbrough,0.00,58,1,0,0.00,0.00,0.00,1,0,0,eng ENG,0,58,0.00,22,0,0
486,0,0.00,MF,1,0,Georges-Kévin N'Koudou,0.00,Tottenham Hotspur,0.00,7,0,8,0.00,1.67,0.00,8,0,0,fr FRA,0,54,1.67,21,1,0
487,0,0.00,MF,2,0,Ben Watson,0.00,Watford,0.00,14,0,4,1.67,0.00,0.00,4,0,1,eng ENG,0,54,3.33,31,0,0
