,games_starts_gk,losses,minutes_per_game_gk,save_perc,nationality,player,position,age,clean_sheets_perc,wins,goals_against_per90,games_subs_gk,goals_against,shots_on_target_against,games_gk,clean_sheets,minutes_gk,draws,squad,pens_made,goals_assists_per90,fouls,goals,goals_assists_pens_per90,goals_per90,minutes_per_game_pl,games_starts_pl,games_subs_pl,cards_per90,shots_on_target_per90,goals_pens_per90,games_pl,cards_yellow,cards_red,assists,minutes_pl,fouls_per90,shots_on_target,pens_att,season
92,,,,,eng,Steven Gerrard,MF,27.0,,,,,,,,,,,Liverpool,3.0,0.63,26.0,11.0,0.54,0.35,84.0,32.0,2.0,0.1,1.68,0.25,34.0,3.0,0.0,9.0,2838.0,0.82,53.0,3.0,2007
93,,,,,ie,Andy O'Brien,DF,28.0,,,,,,,,,,,Bolton Wanderers,0.0,0.03,24.0,0.0,0.03,0.0,88.0,31.0,1.0,0.16,0.0,0.0,32.0,5.0,0.0,1.0,2821.0,0.77,0.0,0.0,2007
94,,,,,fr,Patrice Evra,DF,26.0,,,,,,,,,,,Manchester United,0.0,0.03,38.0,0.0,0.03,0.0,86.0,33.0,0.0,0.13,0.06,0.0,33.0,4.0,0.0,1.0,2820.0,1.21,2.0,0.0,2007
95,,,,,tt,Kenwyne Jones,FW,22.0,,,,,,,,,,,Sunderland,0.0,0.38,28.0,7.0,0.38,0.22,85.0,33.0,0.0,0.06,1.09,0.22,33.0,2.0,0.0,5.0,2818.0,0.89,34.0,0.0,2007
96,,,,,eng,Hayden Mullins,MF,28.0,,,,,,,,,,,West Ham United,0.0,0.0,37.0,0.0,0.0,0.0,82.0,32.0,2.0,0.1,0.16,0.0,34.0,3.0,0.0,0.0,2803.0,1.19,5.0,0.0,2007
97,,,,,eng,Sol Campbell,"FW,DF",32.0,,,,,,,,,,,Portsmouth,0.0,0.03,24.0,1.0,0.03,0.03,90.0,31.0,0.0,0.06,0.1,0.03,31.0,2.0,0.0,0.0,2790.0,0.77,3.0,0.0,2007
98,,,,,eng,Kevin Nolan,MF,25.0,,,,,,,,,,,Bolton Wanderers,0.0,0.26,55.0,5.0,0.26,0.16,84.0,33.0,0.0,0.33,0.59,0.16,33.0,10.0,0.0,3.0,2765.0,1.79,18.0,0.0,2007
99,,,,,au,Brett Emerton,"MF,DF",28.0,,,,,,,,,,,Blackburn Rovers,0.0,0.07,33.0,1.0,0.07,0.03,83.0,31.0,2.0,0.13,0.26,0.03,33.0,3.0,1.0,1.0,2753.0,1.08,8.0,0.0,2007
100,,,,,"fr,gp",Pascal Chimbonda,DF,28.0,,,,,,,,,,,Tottenham Hotspur,0.0,0.13,23.0,2.0,0.13,0.07,86.0,31.0,1.0,0.16,0.2,0.07,32.0,5.0,0.0,2.0,2752.0,0.75,6.0,0.0,2007
101,,,,,pt,Cristiano Ronaldo,"FW,MF",22.0,,,,,,,,,,,Manchester United,4.0,1.21,12.0,31.0,1.08,1.02,81.0,31.0,3.0,0.2,2.92,0.88,34.0,5.0,1.0,6.0,2747.0,0.39,89.0,5.0,2007
102,,,,,fr,William Gallas,DF,29.0,,,,,,,,,,,Arsenal,0.0,0.13,13.0,4.0,0.13,0.13,88.0,31.0,0.0,0.2,0.23,0.13,31.0,6.0,0.0,0.0,2723.0,0.43,7.0,0.0,2007
103,,,,,ie,Robbie Keane,FW,27.0,,,,,,,,,,,Tottenham Hotspur,3.0,0.63,17.0,15.0,0.53,0.5,75.0,32.0,4.0,0.07,1.59,0.4,36.0,1.0,1.0,4.0,2715.0,0.56,48.0,4.0,2007
104,,,,,ec,Antonio Valencia,"DF,MF",21.0,,,,,,,,,,,Wigan Athletic,0.0,0.23,38.0,3.0,0.23,0.1,88.0,30.0,1.0,0.17,0.53,0.1,31.0,5.0,0.0,4.0,2711.0,1.26,16.0,0.0,2007
105,,,,,eng,Glen Johnson,DF,22.0,,,,,,,,,,,Portsmouth,0.0,0.13,26.0,1.0,0.13,0.03,87.0,30.0,1.0,0.1,0.37,0.03,31.0,3.0,0.0,3.0,2705.0,0.87,11.0,0.0,2007
106,,,,,ar,Carlos Tevez,FW,23.0,,,,,,,,,,,Manchester United,0.0,0.67,39.0,14.0,0.67,0.47,79.0,31.0,3.0,0.03,1.75,0.47,34.0,1.0,0.0,6.0,2676.0,1.31,52.0,0.0,2007
107,,,,,us,Clint Dempsey,"MF,FW",24.0,,,,,,,,,,,Fulham,0.0,0.27,67.0,6.0,0.27,0.2,74.0,29.0,7.0,0.13,1.01,0.2,36.0,4.0,0.0,2.0,2670.0,2.26,30.0,0.0,2007
108,,,,,rs,Nemanja Vidić,DF,25.0,,,,,,,,,,,Manchester United,0.0,0.03,30.0,1.0,0.03,0.03,83.0,32.0,0.0,0.17,0.17,0.03,32.0,5.0,0.0,0.0,2665.0,1.01,5.0,0.0,2007
109,,,,,se,Seb Larsson,MF,22.0,,,,,,,,,,,Birmingham City,0.0,0.34,51.0,6.0,0.34,0.2,76.0,32.0,3.0,0.17,0.51,0.2,35.0,5.0,0.0,4.0,2665.0,1.72,15.0,0.0,2007
110,,,,,fr,Mathieu Flamini,MF,23.0,,,,,,,,,,,Arsenal,0.0,0.17,51.0,3.0,0.17,0.1,89.0,30.0,0.0,0.17,0.47,0.1,30.0,5.0,0.0,2.0,2660.0,1.73,14.0,0.0,2007
111,,,,,nir,Aaron Hughes,DF,27.0,,,,,,,,,,,Fulham,0.0,0.0,7.0,0.0,0.0,0.0,89.0,29.0,1.0,0.0,0.14,0.0,30.0,0.0,0.0,0.0,2660.0,0.24,4.0,0.0,2007
112,,,,,eng,Phil Jagielka,"DF,MF",24.0,,,,,,,,,,,Everton,0.0,0.1,14.0,1.0,0.1,0.03,78.0,27.0,7.0,0.07,0.34,0.03,34.0,2.0,0.0,2.0,2654.0,0.47,10.0,0.0,2007
113,,,,,eng,Kevin Davies,FW,30.0,,,,,,,,,,,Bolton Wanderers,0.0,0.2,85.0,3.0,0.2,0.1,83.0,31.0,1.0,0.34,0.78,0.1,32.0,10.0,0.0,3.0,2640.0,2.9,23.0,0.0,2007
114,,,,,sn,El Hadji Diouf,"FW,MF",26.0,,,,,,,,,,,Bolton Wanderers,0.0,0.31,51.0,4.0,0.31,0.14,78.0,30.0,4.0,0.38,0.96,0.14,34.0,11.0,0.0,5.0,2637.0,1.74,28.0,0.0,2007
115,,,,,nl,Mario Melchiot,DF,30.0,,,,,,,,,,,Wigan Athletic,0.0,0.07,16.0,0.0,0.07,0.0,85.0,31.0,0.0,0.1,0.1,0.0,31.0,2.0,1.0,2.0,2633.0,0.55,3.0,0.0,2007
116,,,,,eng,Steven Taylor,DF,21.0,,,,,,,,,,,Newcastle United,0.0,0.07,16.0,1.0,0.07,0.03,85.0,29.0,2.0,0.1,0.1,0.03,31.0,3.0,0.0,1.0,2632.0,0.55,3.0,0.0,2007
117,,,,,ng,Joseph Yobo,DF,26.0,,,,,,,,,,,Everton,0.0,0.1,17.0,1.0,0.1,0.03,87.0,29.0,1.0,0.0,0.1,0.03,30.0,0.0,0.0,2.0,2609.0,0.59,3.0,0.0,2007
118,,,,,nl,George Boateng,MF,31.0,,,,,,,,,,,Middlesbrough,0.0,0.1,67.0,1.0,0.1,0.03,79.0,29.0,4.0,0.31,0.24,0.03,33.0,9.0,0.0,2.0,2607.0,2.31,7.0,0.0,2007
119,,,,,is,Hermann Hreiðarsson,DF,33.0,,,,,,,,,,,Portsmouth,0.0,0.17,24.0,3.0,0.17,0.1,81.0,30.0,2.0,0.14,0.21,0.1,32.0,3.0,1.0,2.0,2591.0,0.83,6.0,0.0,2007
120,,,,,eng,Matthew Upson,DF,28.0,,,,,,,,,,,West Ham United,0.0,0.03,24.0,1.0,0.03,0.03,89.0,29.0,0.0,0.07,0.17,0.03,29.0,2.0,0.0,0.0,2582.0,0.84,5.0,0.0,2007
121,,,,,ci,Kolo Touré,DF,26.0,,,,,,,,,,,Arsenal,0.0,0.18,13.0,2.0,0.18,0.07,86.0,29.0,1.0,0.14,0.32,0.07,30.0,4.0,0.0,3.0,2565.0,0.46,9.0,0.0,2007
122,,,,,sco,Kenny Miller,FW,27.0,,,,,,,,,,,Derby County,0.0,0.21,40.0,4.0,0.21,0.14,85.0,30.0,0.0,0.14,0.77,0.14,30.0,4.0,0.0,2.0,2555.0,1.41,22.0,0.0,2007
123,,,,,ie,Stephen Ireland,MF,20.0,,,,,,,,,,,Manchester City,0.0,0.28,23.0,4.0,0.28,0.14,77.0,32.0,1.0,0.07,0.64,0.14,33.0,1.0,1.0,4.0,2548.0,0.81,18.0,0.0,2007
124,,,,,no,John Carew,FW,27.0,,,,,,,,,,,Aston Villa,1.0,0.53,101.0,13.0,0.5,0.46,80.0,32.0,0.0,0.18,1.52,0.42,32.0,5.0,0.0,2.0,2545.0,3.57,43.0,1.0,2007
125,,,,,es,Fernando Torres,FW,23.0,,,,,,,,,,,Liverpool,0.0,0.99,39.0,24.0,0.99,0.85,77.0,29.0,4.0,0.18,2.17,0.85,33.0,5.0,0.0,4.0,2533.0,1.39,61.0,0.0,2007
126,,,,,eng,Dave Kitson,FW,27.0,,,,,,,,,,,Reading,0.0,0.5,59.0,10.0,0.5,0.36,74.0,28.0,6.0,0.11,1.0,0.36,34.0,2.0,1.0,4.0,2522.0,2.11,28.0,0.0,2007
127,,,,,jm,Nyron Nosworthy,DF,26.0,,,,,,,,,,,Sunderland,0.0,0.0,36.0,0.0,0.0,0.0,87.0,29.0,0.0,0.11,0.0,0.0,29.0,3.0,0.0,0.0,2514.0,1.29,0.0,0.0,2007
128,,,,,eng,Jermaine Jenas,MF,24.0,,,,,,,,,,,Tottenham Hotspur,0.0,0.33,30.0,4.0,0.33,0.15,85.0,28.0,1.0,0.11,0.47,0.15,29.0,3.0,0.0,5.0,2475.0,1.09,13.0,0.0,2007
129,,,,,eng,Michael Brown,MF,30.0,,,,,,,,,,,Wigan Athletic,0.0,0.0,71.0,0.0,0.0,0.0,80.0,27.0,4.0,0.4,0.36,0.0,31.0,11.0,0.0,0.0,2473.0,2.58,10.0,0.0,2007
130,,,,,sn,Habib Beye,DF,29.0,,,,,,,,,,,Newcastle United,0.0,0.11,13.0,1.0,0.11,0.04,85.0,27.0,2.0,0.18,0.18,0.04,29.0,5.0,0.0,2.0,2472.0,0.47,5.0,0.0,2007
131,,,,,eng,Danny Murphy,MF,30.0,,,,,,,,,,,Fulham,2.0,0.22,32.0,5.0,0.15,0.18,75.0,28.0,5.0,0.15,0.77,0.11,33.0,4.0,0.0,1.0,2470.0,1.17,21.0,3.0,2007
132,,,,,eng,Joe Cole,MF,25.0,,,,,,,,,,,Chelsea,0.0,0.4,30.0,7.0,0.4,0.26,75.0,28.0,5.0,0.18,1.06,0.26,33.0,5.0,0.0,4.0,2468.0,1.09,29.0,0.0,2007
133,,,,,jm,Darren Moore,DF,33.0,,,,,,,,,,,Derby County,0.0,0.0,45.0,0.0,0.0,0.0,80.0,29.0,2.0,0.18,0.15,0.0,31.0,5.0,0.0,0.0,2466.0,1.64,4.0,0.0,2007
134,,,,,fr,Bacary Sagna,DF,24.0,,,,,,,,,,,Arsenal,0.0,0.11,11.0,1.0,0.11,0.04,85.0,29.0,0.0,0.11,0.04,0.04,29.0,3.0,0.0,2.0,2458.0,0.4,1.0,0.0,2007
135,,,,,es,Mikel Arteta,MF,25.0,,,,,,,,,,,Everton,0.0,0.26,51.0,1.0,0.26,0.04,87.0,27.0,1.0,0.11,0.7,0.04,28.0,2.0,1.0,6.0,2447.0,1.88,19.0,0.0,2007
136,,,,,fr,Charles N'Zogbia,"MF,DF,FW",21.0,,,,,,,,,,,Newcastle United,0.0,0.22,29.0,3.0,0.22,0.11,76.0,27.0,5.0,0.18,0.59,0.11,32.0,5.0,0.0,3.0,2441.0,1.07,16.0,0.0,2007
137,,,,,br,Elano,MF,26.0,,,,,,,,,,,Manchester City,2.0,0.59,22.0,8.0,0.52,0.3,72.0,29.0,5.0,0.11,1.11,0.22,34.0,3.0,0.0,8.0,2437.0,0.81,30.0,2.0,2007
138,,,,,by,Alexander Hleb,MF,26.0,,,,,,,,,,,Arsenal,0.0,0.33,27.0,2.0,0.33,0.07,78.0,29.0,2.0,0.11,0.41,0.07,31.0,3.0,0.0,7.0,2425.0,1.0,11.0,0.0,2007
139,,,,,sco,Graeme Murty,DF,32.0,,,,,,,,,,,Reading,0.0,0.0,12.0,0.0,0.0,0.0,86.0,28.0,0.0,0.11,0.0,0.0,28.0,3.0,0.0,0.0,2420.0,0.45,0.0,0.0,2007
140,,,,,eng,Ashley Cole,DF,26.0,,,,,,,,,,,Chelsea,0.0,0.07,22.0,1.0,0.07,0.04,89.0,27.0,0.0,0.19,0.15,0.04,27.0,4.0,1.0,1.0,2413.0,0.82,4.0,0.0,2007
141,,,,,eng,Dean Whitehead,"DF,MF",25.0,,,,,,,,,,,Sunderland,0.0,0.08,35.0,1.0,0.08,0.04,89.0,27.0,0.0,0.26,0.19,0.04,27.0,7.0,0.0,1.0,2397.0,1.31,5.0,1.0,2007
142,,,,,eng,Alan Smith,"MF,FW",26.0,,,,,,,,,,,Newcastle United,0.0,0.08,76.0,0.0,0.08,0.0,73.0,26.0,7.0,0.38,0.19,0.0,33.0,9.0,1.0,2.0,2396.0,2.85,5.0,0.0,2007
143,,,,,gh,Sulley Muntari,MF,22.0,,,,,,,,,,,Portsmouth,1.0,0.3,49.0,4.0,0.27,0.15,82.0,27.0,2.0,0.3,0.68,0.11,29.0,6.0,2.0,4.0,2369.0,1.86,18.0,1.0,2007
144,,,,,eng,Titus Bramble,DF,26.0,,,,,,,,,,,Wigan Athletic,0.0,0.12,22.0,2.0,0.12,0.08,90.0,26.0,0.0,0.19,0.19,0.08,26.0,5.0,0.0,1.0,2340.0,0.85,5.0,0.0,2007
145,,,,,eng,Marcus Bent,FW,29.0,,,,,,,,,,,Wigan Athletic,0.0,0.35,20.0,7.0,0.35,0.27,75.0,25.0,6.0,0.04,0.81,0.27,31.0,1.0,0.0,2.0,2330.0,0.77,21.0,0.0,2007
146,,,,,eng,Leon Osman,MF,26.0,,,,,,,,,,,Everton,0.0,0.23,15.0,4.0,0.23,0.16,83.0,26.0,2.0,0.0,0.54,0.16,28.0,0.0,0.0,2.0,2313.0,0.58,14.0,0.0,2007
147,,,,,ng,Yakubu Aiyegbeni,FW,24.0,,,,,,,,,,,Everton,1.0,0.66,57.0,15.0,0.63,0.59,74.0,28.0,3.0,0.08,1.25,0.55,31.0,2.0,0.0,2.0,2303.0,2.23,32.0,1.0,2007
148,,,,,eng,Mark Noble,MF,20.0,,,,,,,,,,,West Ham United,2.0,0.24,24.0,3.0,0.16,0.12,74.0,25.0,6.0,0.24,0.63,0.04,31.0,6.0,0.0,3.0,2289.0,0.94,16.0,2.0,2007
149,,,,,es,Álvaro Arbeloa,DF,24.0,,,,,,,,,,,Liverpool,0.0,0.0,30.0,0.0,0.0,0.0,81.0,26.0,2.0,0.16,0.04,0.0,28.0,4.0,0.0,0.0,2274.0,1.19,1.0,0.0,2007
150,,,,,ci,Didier Zokora,MF,26.0,,,,,,,,,,,Tottenham Hotspur,0.0,0.0,28.0,0.0,0.0,0.0,80.0,25.0,3.0,0.24,0.04,0.0,28.0,6.0,0.0,0.0,2252.0,1.12,1.0,0.0,2007
151,,,,,eng,Micah Richards,DF,19.0,,,,,,,,,,,Manchester City,0.0,0.0,21.0,0.0,0.0,0.0,90.0,25.0,0.0,0.16,0.04,0.0,25.0,4.0,0.0,0.0,2250.0,0.84,1.0,0.0,2007
152,,,,,wal,Ryan Giggs,"MF,FW",33.0,,,,,,,,,,,Manchester United,0.0,0.32,16.0,3.0,0.32,0.12,72.0,26.0,5.0,0.04,0.73,0.12,31.0,1.0,0.0,5.0,2233.0,0.64,18.0,0.0,2007
153,,,,,eng,James Milner,MF,21.0,,,,,,,,,,,Newcastle United,0.0,0.16,31.0,2.0,0.16,0.08,77.0,25.0,4.0,0.12,0.61,0.08,29.0,3.0,0.0,2.0,2227.0,1.25,15.0,0.0,2007
154,,,,,jm,Ricardo Gardner,"DF,MF",28.0,,,,,,,,,,,Bolton Wanderers,0.0,0.04,21.0,0.0,0.04,0.0,86.0,25.0,1.0,0.08,0.2,0.0,26.0,2.0,0.0,1.0,2223.0,0.85,5.0,0.0,2007
155,,,,,tr,Tuncay Şanlı,"MF,FW",25.0,,,,,,,,,,,Middlesbrough,0.0,0.45,36.0,8.0,0.45,0.33,65.0,27.0,7.0,0.2,0.9,0.33,34.0,5.0,0.0,3.0,2212.0,1.46,22.0,0.0,2007
156,,,,,de,Dietmar Hamann,MF,33.0,,,,,,,,,,,Manchester City,0.0,0.0,51.0,0.0,0.0,0.0,76.0,26.0,3.0,0.33,0.12,0.0,29.0,8.0,0.0,0.0,2203.0,2.08,3.0,0.0,2007
157,,,,,bb,Emmerson Boyce,DF,27.0,,,,,,,,,,,Wigan Athletic,0.0,0.0,13.0,0.0,0.0,0.0,88.0,24.0,1.0,0.04,0.12,0.0,25.0,1.0,0.0,0.0,2203.0,0.53,3.0,0.0,2007
158,,,,,eng,Michael Carrick,MF,26.0,,,,,,,,,,,Manchester United,0.0,0.16,12.0,2.0,0.16,0.08,71.0,24.0,7.0,0.08,0.33,0.08,31.0,2.0,0.0,2.0,2203.0,0.49,8.0,0.0,2007
159,,,,,eng,Michael Dawson,DF,23.0,,,,,,,,,,,Tottenham Hotspur,0.0,0.04,15.0,1.0,0.04,0.04,81.0,26.0,1.0,0.12,0.25,0.04,27.0,3.0,0.0,0.0,2195.0,0.62,6.0,0.0,2007
160,,,,,eng,Zat Knight,DF,27.0,,,,,,,,,,,Aston Villa,0.0,0.08,20.0,1.0,0.08,0.04,81.0,25.0,2.0,0.08,0.12,0.04,27.0,1.0,1.0,1.0,2191.0,0.82,3.0,0.0,2007
161,,,,,eng,Wayne Rooney,"FW,MF",21.0,,,,,,,,,,,Manchester United,0.0,0.95,38.0,12.0,0.95,0.5,81.0,25.0,2.0,0.33,2.19,0.5,27.0,8.0,0.0,11.0,2181.0,1.57,53.0,1.0,2007
162,,,,,eng,Michael Owen,FW,27.0,,,,,,,,,,,Newcastle United,2.0,0.46,18.0,11.0,0.37,0.46,75.0,24.0,5.0,0.08,1.2,0.37,29.0,2.0,0.0,0.0,2175.0,0.74,29.0,2.0,2007
163,,,,,nl,Dirk Kuyt,"MF,DF,FW",27.0,,,,,,,,,,,Liverpool,2.0,0.42,35.0,3.0,0.33,0.12,68.0,24.0,8.0,0.08,0.75,0.04,32.0,2.0,0.0,7.0,2166.0,1.45,18.0,2.0,2007
164,,,,,ar,Javier Mascherano,"DF,MF",23.0,,,,,,,,,,,Liverpool,0.0,0.08,35.0,1.0,0.08,0.04,86.0,25.0,0.0,0.29,0.33,0.04,25.0,6.0,1.0,1.0,2154.0,1.46,8.0,0.0,2007
165,,,,,fr,Jérémie Aliadière,"FW,MF",24.0,,,,,,,,,,,Middlesbrough,0.0,0.42,27.0,5.0,0.42,0.21,74.0,26.0,3.0,0.17,1.05,0.21,29.0,3.0,1.0,5.0,2152.0,1.13,25.0,0.0,2007
166,,,,,ci,Salomon Kalou,FW,21.0,,,,,,,,,,,Chelsea,0.0,0.72,28.0,7.0,0.72,0.3,71.0,24.0,6.0,0.04,1.1,0.3,30.0,1.0,0.0,10.0,2133.0,1.18,26.0,0.0,2007
167,,,,,at,Emanuel Pogatetz,DF,24.0,,,,,,,,,,,Middlesbrough,0.0,0.0,23.0,0.0,0.0,0.0,89.0,23.0,1.0,0.13,0.13,0.0,24.0,3.0,0.0,0.0,2131.0,0.97,3.0,0.0,2007
168,,,,,eng,Aaron Lennon,"MF,FW",20.0,,,,,,,,,,,Tottenham Hotspur,0.0,0.17,9.0,2.0,0.17,0.08,73.0,25.0,4.0,0.04,0.38,0.08,29.0,1.0,0.0,2.0,2128.0,0.38,9.0,0.0,2007
169,,,,,gh,Michael Essien,"MF,DF",24.0,,,,,,,,,,,Chelsea,0.0,0.39,23.0,6.0,0.39,0.26,78.0,23.0,4.0,0.26,0.69,0.26,27.0,5.0,1.0,3.0,2096.0,0.99,16.0,0.0,2007
170,,,,,za,Steven Pienaar,MF,25.0,,,,,,,,,,,Everton,0.0,0.09,45.0,2.0,0.09,0.09,74.0,25.0,3.0,0.26,0.22,0.09,28.0,6.0,0.0,0.0,2079.0,1.95,5.0,0.0,2007
171,,,,,eng,Emile Heskey,FW,29.0,,,,,,,,,,,Wigan Athletic,0.0,0.26,43.0,4.0,0.26,0.17,74.0,27.0,1.0,0.22,0.96,0.17,28.0,5.0,0.0,2.0,2072.0,1.87,22.0,0.0,2007
172,,,,,br,Alex,DF,25.0,,,,,,,,,,,Chelsea,0.0,0.13,23.0,2.0,0.13,0.09,74.0,22.0,6.0,0.17,0.3,0.09,28.0,4.0,0.0,1.0,2072.0,1.0,7.0,0.0,2007
173,,,,,es,Iván Campo,"DF,MF",33.0,,,,,,,,,,,Bolton Wanderers,0.0,0.09,37.0,1.0,0.09,0.04,76.0,25.0,2.0,0.35,0.31,0.04,27.0,8.0,0.0,1.0,2059.0,1.62,7.0,0.0,2007
174,,,,,cm,Geremi,"MF,DF",28.0,,,,,,,,,,,Newcastle United,0.0,0.26,23.0,2.0,0.26,0.09,76.0,24.0,3.0,0.13,0.57,0.09,27.0,3.0,0.0,4.0,2056.0,1.01,13.0,0.0,2007
175,,,,,ng,Obafemi Martins,FW,22.0,,,,,,,,,,,Newcastle United,1.0,0.53,21.0,9.0,0.48,0.4,66.0,23.0,8.0,0.04,1.36,0.35,31.0,1.0,0.0,3.0,2050.0,0.92,31.0,1.0,2007
176,,,,,eng,Gary McSheffrey,"FW,MF",24.0,,,,,,,,,,,Birmingham City,3.0,0.31,45.0,3.0,0.18,0.13,64.0,24.0,8.0,0.18,0.75,0.0,32.0,4.0,0.0,4.0,2045.0,1.98,17.0,3.0,2007
177,,,,,nl,André Ooijer,DF,33.0,,,,,,,,,,,Blackburn Rovers,0.0,0.0,33.0,0.0,0.0,0.0,75.0,23.0,4.0,0.09,0.13,0.0,27.0,2.0,0.0,0.0,2026.0,1.47,3.0,0.0,2007
178,,,,,fi,Sami Hyypiä,DF,33.0,,,,,,,,,,,Liverpool,0.0,0.04,17.0,1.0,0.04,0.04,75.0,24.0,3.0,0.04,0.27,0.04,27.0,1.0,0.0,0.0,2025.0,0.76,6.0,0.0,2007
179,,,,,eng,Gavin McCann,MF,29.0,,,,,,,,,,,Bolton Wanderers,0.0,0.04,45.0,1.0,0.04,0.04,65.0,21.0,10.0,0.22,0.36,0.04,31.0,5.0,0.0,0.0,2020.0,2.0,8.0,0.0,2007
180,,,,,fr,Olivier Kapo,"FW,MF",26.0,,,,,,,,,,,Birmingham City,1.0,0.22,39.0,5.0,0.18,0.22,78.0,22.0,4.0,0.22,0.85,0.18,26.0,5.0,0.0,0.0,2018.0,1.74,19.0,1.0,2007
181,,,,,ng,John Utaka,"MF,FW",25.0,,,,,,,,,,,Portsmouth,0.0,0.36,34.0,5.0,0.36,0.22,69.0,25.0,4.0,0.04,0.63,0.22,29.0,1.0,0.0,3.0,2014.0,1.52,14.0,0.0,2007
182,,,,,jm,Tyrone Mears,DF,24.0,,,,,,,,,,,Derby County,0.0,0.09,21.0,1.0,0.09,0.04,80.0,22.0,3.0,0.09,0.13,0.04,25.0,2.0,0.0,1.0,2010.0,0.94,3.0,0.0,2007
183,,,,,eng,Michael Chopra,FW,23.0,,,,,,,,,,,Sunderland,1.0,0.31,36.0,6.0,0.27,0.27,61.0,21.0,12.0,0.31,0.85,0.22,33.0,7.0,0.0,1.0,2008.0,1.61,19.0,1.0,2007
184,,,,,eng,Dean Leacock,"MF,DF",23.0,,,,,,,,,,,Derby County,0.0,0.04,25.0,0.0,0.04,0.0,77.0,22.0,4.0,0.13,0.09,0.0,26.0,3.0,0.0,1.0,2001.0,1.12,2.0,0.0,2007
185,,,,,eng,Dean Ashton,FW,23.0,,,,,,,,,,,West Ham United,0.0,0.45,50.0,10.0,0.45,0.45,65.0,20.0,11.0,0.0,1.71,0.45,31.0,0.0,0.0,0.0,2000.0,2.25,38.0,0.0,2007
186,,,,,sco,Stephen Pearson,MF,24.0,,,,,,,,,,,Derby County,0.0,0.0,22.0,0.0,0.0,0.0,83.0,23.0,1.0,0.0,0.27,0.0,24.0,0.0,0.0,0.0,1992.0,0.99,6.0,0.0,2007
187,,,,,eng,Cameron Jerome,FW,20.0,,,,,,,,,,,Birmingham City,0.0,0.36,29.0,7.0,0.36,0.32,60.0,21.0,12.0,0.14,1.13,0.32,33.0,3.0,0.0,1.0,1991.0,1.31,25.0,0.0,2007
188,,,,,no,John Arne Riise,"DF,MF",26.0,,,,,,,,,,,Liverpool,0.0,0.09,14.0,0.0,0.09,0.0,69.0,22.0,7.0,0.14,0.5,0.0,29.0,3.0,0.0,2.0,1988.0,0.63,11.0,0.0,2007
189,,,,,wal,Jason Koumas,MF,27.0,,,,,,,,,,,Wigan Athletic,1.0,0.18,22.0,1.0,0.14,0.05,66.0,21.0,9.0,0.09,1.04,0.0,30.0,1.0,1.0,3.0,1986.0,1.0,23.0,1.0,2007
190,,,,,br,Fábio Rochemback,"DF,MF",25.0,,,,,,,,,,,Middlesbrough,0.0,0.18,47.0,1.0,0.18,0.05,76.0,21.0,5.0,0.32,0.59,0.05,26.0,7.0,0.0,3.0,1984.0,2.13,13.0,0.0,2007
191,,,,,ch,Gelson Fernandes,MF,20.0,,,,,,,,,,,Manchester City,0.0,0.09,35.0,2.0,0.09,0.09,75.0,21.0,5.0,0.23,0.32,0.09,26.0,5.0,0.0,0.0,1961.0,1.61,7.0,0.0,2007
192,,,,,ie,Steve Finnan,DF,31.0,,,,,,,,,,,Liverpool,0.0,0.05,9.0,0.0,0.05,0.0,82.0,21.0,3.0,0.09,0.05,0.0,24.0,2.0,0.0,1.0,1959.0,0.41,1.0,0.0,2007
193,,,,,eng,Frank Lampard,MF,29.0,,,,,,,,,,,Chelsea,4.0,0.87,15.0,10.0,0.69,0.46,82.0,23.0,1.0,0.23,1.29,0.28,24.0,4.0,1.0,9.0,1955.0,0.69,28.0,4.0,2007
194,,,,,ng,John Obi Mikel,MF,20.0,,,,,,,,,,,Chelsea,0.0,0.0,46.0,0.0,0.0,0.0,67.0,21.0,8.0,0.28,0.23,0.0,29.0,5.0,1.0,0.0,1954.0,2.12,5.0,0.0,2007
195,,,,,eng,David Dunn,MF,27.0,,,,,,,,,,,Blackburn Rovers,0.0,0.23,47.0,1.0,0.23,0.05,63.0,25.0,6.0,0.37,0.37,0.05,31.0,7.0,1.0,4.0,1949.0,2.17,8.0,0.0,2007
196,,,,,eng,Tom Huddlestone,MF,20.0,,,,,,,,,,,Tottenham Hotspur,0.0,0.32,36.0,3.0,0.32,0.14,70.0,18.0,10.0,0.23,0.69,0.14,28.0,5.0,0.0,4.0,1945.0,1.67,15.0,0.0,2007
197,,,,,nz,Ryan Nelsen,DF,29.0,,,,,,,,,,,Blackburn Rovers,0.0,0.0,24.0,0.0,0.0,0.0,88.0,22.0,0.0,0.28,0.09,0.0,22.0,4.0,2.0,0.0,1936.0,1.12,2.0,0.0,2007
198,,,,,eng,Michael Johnson,MF,19.0,,,,,,,,,,,Manchester City,0.0,0.19,17.0,2.0,0.19,0.09,84.0,23.0,0.0,0.19,0.28,0.09,23.0,4.0,0.0,2.0,1930.0,0.79,6.0,0.0,2007
199,,,,,eng,Tony Hibbert,DF,26.0,,,,,,,,,,,Everton,0.0,0.0,16.0,0.0,0.0,0.0,80.0,22.0,2.0,0.19,0.05,0.0,24.0,3.0,1.0,0.0,1927.0,0.75,1.0,0.0,2007
