,pens_made,goals_assists_per90,position,fouls,goals,player,goals_assists_pens_per90,squad,goals_per90,minutes_per_game,games_starts,games_subs,cards_per90,shots_on_target_per90,goals_pens_per90,games,cards_yellow,cards_red,nationality,assists,minutes,fouls_per90,age,shots_on_target,pens_att
158,0,0.00,DF,10,0,Danny Collins,0.00,Stoke City,0.00,83,22,3,0.00,0.04,0.00,25,0,0,wal WAL,0,"2,081",0.43,28,1,0
159,0,0.13,MF,8,2,Stewart Downing,0.13,Aston Villa,0.09,83,23,2,0.00,0.57,0.09,25,0,0,eng ENG,1,"2,070",0.35,25,13,0
160,0,0.22,MF,43,0,Steed Malbranque,0.22,Sunderland,0.00,67,30,1,0.13,0.48,0.00,31,3,0,fr FRA,5,"2,060",1.88,29,11,0
161,0,0.09,DF,27,1,Ronald Zubar,0.09,Wolverhampton Wanderers,0.04,90,23,0,0.13,0.17,0.04,23,3,0,gp GLP,1,"2,059",1.18,23,4,0
162,0,0.09,"MF,DF",38,1,Valon Behrami,0.09,West Ham United,0.04,76,24,3,0.00,0.31,0.04,27,0,0,ch SUI,1,"2,048",1.67,24,7,0
163,0,0.00,DF,27,0,Andy Wilkinson,0.00,Stoke City,0.00,82,21,4,0.31,0.04,0.00,25,6,1,eng ENG,0,"2,039",1.19,24,1,0
164,0,0.13,DF,20,3,Emmerson Boyce,0.13,Wigan Athletic,0.13,85,23,1,0.04,0.18,0.13,24,1,0,bb BRB,0,"2,034",0.88,29,4,0
165,0,0.00,DF,27,0,Stephen Jordan,0.00,Burnley,0.00,81,23,2,0.18,0.04,0.00,25,3,1,eng ENG,0,"2,024",1.20,27,1,0
166,0,0.09,DF,12,1,Danny Higginbotham,0.09,Stoke City,0.04,83,23,1,0.00,0.18,0.04,24,0,0,gi GIB,1,"2,002",0.54,30,4,0
167,0,0.00,"MF,DF",8,0,James Tomkins,0.00,West Ham United,0.00,87,22,1,0.00,0.09,0.00,23,0,0,eng ENG,0,"1,996",0.36,20,2,0
168,0,0.00,DF,24,0,Michael Mancienne,0.00,Wolverhampton Wanderers,0.00,66,22,8,0.27,0.09,0.00,30,6,0,eng ENG,0,"1,993",1.08,21,2,0
169,0,0.09,MF,30,2,Leon Osman,0.09,Everton,0.09,76,25,1,0.14,0.46,0.09,26,3,0,eng ENG,0,"1,977",1.37,28,10,0
170,0,0.00,DF,13,0,Daniel Agger,0.00,Liverpool,0.00,86,23,0,0.00,0.14,0.00,23,0,0,dk DEN,0,"1,977",0.59,24,3,0
171,0,0.23,MF,9,2,Chris Eagles,0.23,Burnley,0.09,58,20,14,0.09,1.14,0.09,34,2,0,eng ENG,3,"1,975",0.41,23,25,0
172,0,0.00,"MF,DF",22,0,Kevin Foley,0.00,Wolverhampton Wanderers,0.00,79,23,2,0.05,0.23,0.00,25,1,0,ie IRL,0,"1,973",1.00,24,5,0
173,0,0.09,DF,9,1,Pascal Chimbonda,0.09,Blackburn Rovers,0.05,82,22,2,0.14,0.18,0.05,24,3,0,"fr FRA,gp GPE",1,"1,973",0.41,30,4,0
174,0,0.00,"DF,MF",26,0,Phil Neville,0.00,Everton,0.00,85,22,1,0.05,0.05,0.00,23,1,0,eng ENG,0,"1,954",1.20,32,1,0
175,0,0.28,MF,35,3,Paul Scholes,0.28,Manchester United,0.14,69,24,4,0.46,0.37,0.14,28,9,1,eng ENG,3,"1,940",1.62,34,8,0
176,0,0.37,FW,21,3,Christian Benítez,0.37,Birmingham City,0.14,65,21,9,0.05,1.21,0.14,30,1,0,ec ECU,5,"1,935",0.98,23,26,1
177,0,0.23,"FW,MF",29,3,El Hadji Diouf,0.23,Blackburn Rovers,0.14,74,24,2,0.14,0.42,0.14,26,3,0,sn SEN,2,"1,932",1.35,28,9,0
178,0,0.38,FW,32,4,Fraizer Campbell,0.38,Sunderland,0.19,62,19,12,0.14,0.47,0.19,31,3,0,eng ENG,4,"1,918",1.50,21,10,0
179,0,0.00,DF,30,0,Tal Ben Haim,0.00,Portsmouth,0.00,87,21,1,0.19,0.09,0.00,22,4,0,il ISR,0,"1,915",1.41,27,2,0
180,0,0.14,DF,26,2,Vincent Kompany,0.14,Manchester City,0.09,77,21,4,0.09,0.09,0.09,25,2,0,be BEL,1,"1,915",1.22,23,2,0
181,0,0.28,MF,19,3,Luka Modrić,0.28,Tottenham Hotspur,0.14,76,21,4,0.09,0.66,0.14,25,2,0,hr CRO,3,"1,910",0.90,23,14,0
182,0,0.05,"MF,DF",24,0,John Paintsil,0.05,Fulham,0.00,86,22,0,0.24,0.05,0.00,22,5,0,gh GHA,1,"1,894",1.14,28,1,0
183,0,0.00,DF,14,0,Wayne Bridge,0.00,Manchester City,0.00,82,23,0,0.10,0.19,0.00,23,2,0,eng ENG,0,"1,890",0.67,28,4,0
184,0,0.00,GK,0,0,Edwin van der Sar,0.00,Manchester United,0.00,90,21,0,0.00,0.00,0.00,21,0,0,nl NED,0,"1,890",0.00,38,0,0
185,0,0.29,"FW,MF",11,2,Samir Nasri,0.29,Arsenal,0.10,72,22,4,0.10,0.57,0.10,26,2,0,fr FRA,4,"1,880",0.53,22,12,0
186,0,0.38,FW,19,6,David Nugent,0.38,Burnley,0.29,63,20,10,0.00,1.01,0.29,30,0,0,eng ENG,2,"1,875",0.91,24,21,0
187,0,0.19,MF,36,2,Zoltán Gera,0.19,Fulham,0.10,69,19,8,0.10,0.67,0.10,27,2,0,hu HUN,2,"1,870",1.73,30,14,0
188,0,0.10,"MF,DF",30,2,Kamil Zayatte,0.10,Hull City,0.10,81,21,2,0.14,0.14,0.10,23,3,0,gn GUI,0,"1,869",1.44,24,3,0
189,0,0.49,MF,18,6,Yossi Benayoun,0.49,Liverpool,0.29,62,19,11,0.05,0.68,0.29,30,1,0,il ISR,4,"1,849",0.88,29,14,0
190,0,0.05,DF,20,0,Ricardo Carvalho,0.05,Chelsea,0.00,84,22,0,0.20,0.10,0.00,22,4,0,pt POR,1,"1,846",0.98,31,2,0
191,1,0.20,"FW,MF",49,3,Kevin-Prince Boateng,0.15,Portsmouth,0.15,84,20,2,0.34,0.88,0.10,22,7,0,gh GHA,1,"1,841",2.40,22,18,2
192,1,0.15,"FW,MF",63,2,Craig Fagan,0.10,Hull City,0.10,73,20,5,0.39,0.20,0.05,25,7,1,eng ENG,1,"1,829",3.10,26,4,1
193,4,0.55,"FW,MF",49,7,Alessandro Diamanti,0.35,West Ham United,0.35,67,18,9,0.25,1.54,0.15,27,5,0,it ITA,4,"1,815",2.43,26,31,5
194,2,0.70,"MF,FW",12,5,Ryan Giggs,0.60,Manchester United,0.25,72,20,5,0.00,0.90,0.15,25,0,0,wal WAL,9,"1,808",0.60,35,18,2
195,0,0.00,DF,14,0,Steve Finnan,0.00,Portsmouth,0.00,86,20,1,0.10,0.00,0.00,21,2,0,ie IRL,0,"1,806",0.70,33,0,0
196,0,0.55,"FW,MF",6,3,Aaron Lennon,0.55,Tottenham Hotspur,0.15,82,20,2,0.05,0.55,0.15,22,1,0,eng ENG,8,"1,801",0.30,22,11,0
197,0,0.00,DF,11,0,Anton Ferdinand,0.00,Sunderland,0.00,74,19,5,0.10,0.00,0.00,24,2,0,eng ENG,0,"1,779",0.56,24,0,0
198,0,0.26,MF,66,2,Marouane Fellaini,0.26,Everton,0.10,77,20,3,0.31,0.82,0.10,23,6,0,be BEL,3,"1,761",3.37,21,16,0
199,0,0.00,DF,19,0,George McCartney,0.00,Sunderland,0.00,70,20,5,0.15,0.00,0.00,25,3,0,nir NIR,0,"1,758",0.97,28,0,0
200,0,0.57,"MF,FW",19,4,Shaun Wright-Phillips,0.57,Manchester City,0.21,58,19,11,0.10,0.57,0.21,30,2,0,eng ENG,7,"1,752",0.98,27,11,0
201,0,0.00,MF,40,0,John Obi Mikel,0.00,Chelsea,0.00,70,21,4,0.16,0.05,0.00,25,3,0,ng NGA,0,"1,740",2.07,22,1,0
202,0,0.00,"MF,DF",33,0,Aaron Mokoena,0.00,Portsmouth,0.00,75,21,2,0.37,0.05,0.00,23,7,0,za RSA,0,"1,723",1.72,28,1,0
203,0,0.00,"DF,MF",17,0,Martin Olsson,0.00,Blackburn Rovers,0.00,82,19,2,0.05,0.58,0.00,21,1,0,se SWE,0,"1,718",0.89,21,11,0
204,0,0.42,"MF,FW",21,3,Gareth Bale,0.42,Tottenham Hotspur,0.16,75,18,5,0.11,0.42,0.16,23,2,0,wal WAL,5,"1,713",1.10,20,8,0
205,2,0.58,MF,34,9,David Dunn,0.47,Blackburn Rovers,0.47,74,20,3,0.37,1.00,0.37,23,7,0,eng ENG,2,"1,709",1.79,29,19,2
206,0,0.11,MF,9,0,Keith Fahey,0.11,Birmingham City,0.00,50,18,16,0.11,0.53,0.00,34,2,0,ie IRL,2,"1,707",0.47,26,10,0
207,0,0.00,DF,33,0,Phil Bardsley,0.00,Sunderland,0.00,66,18,8,0.42,0.11,0.00,26,8,0,sco SCO,0,"1,704",1.74,24,2,0
208,0,1.11,FW,32,18,Fernando Torres,1.11,Liverpool,0.95,78,20,2,0.26,1.80,0.95,22,5,0,es ESP,3,"1,704",1.69,25,34,0
209,0,0.05,DF,16,1,Steven Mouyokolo,0.05,Hull City,0.05,80,19,2,0.05,0.11,0.05,21,1,0,"cg CGO,fr FRA",0,"1,674",0.86,22,2,0
210,0,0.22,MF,12,2,Jack Collison,0.22,West Ham United,0.11,75,19,3,0.16,0.60,0.11,22,3,0,wal WAL,2,"1,654",0.65,20,11,0
211,0,0.22,"FW,MF",8,2,Robbie Blake,0.22,Burnley,0.11,53,20,11,0.05,0.55,0.11,31,1,0,eng ENG,2,"1,648",0.44,33,10,0
212,0,0.22,DF,32,3,Micah Richards,0.22,Manchester City,0.16,72,19,4,0.11,0.33,0.16,23,2,0,eng ENG,1,"1,645",1.75,21,6,0
213,0,0.38,MF,23,2,Andy Reid,0.38,Sunderland,0.11,78,18,3,0.11,0.44,0.11,21,2,0,ie IRL,5,"1,643",1.26,27,8,0
214,0,0.00,DF,17,0,George Elokobi,0.00,Wolverhampton Wanderers,0.00,75,17,5,0.11,0.05,0.00,22,2,0,cm CMR,0,"1,642",0.93,23,1,0
215,0,0.11,MF,30,1,James McCarthy,0.11,Wigan Athletic,0.06,82,19,1,0.17,0.44,0.06,20,3,0,ie IRL,1,"1,631",1.66,18,8,0
216,0,0.22,"MF,DF",17,2,Jack Rodwell,0.22,Everton,0.11,62,17,9,0.22,0.67,0.11,26,4,0,eng ENG,2,"1,623",0.94,18,12,0
217,0,0.51,"FW,MF",24,3,Nani,0.51,Manchester United,0.17,69,19,4,0.11,1.25,0.17,23,1,1,pt POR,6,"1,585",1.36,22,22,0
218,0,0.00,DF,18,0,Jonny Evans,0.00,Manchester United,0.00,88,18,0,0.11,0.28,0.00,18,2,0,nir NIR,0,"1,585",1.02,21,5,0
219,0,0.00,"FW,MF,DF",16,0,Stephen Ward,0.00,Wolverhampton Wanderers,0.00,72,18,4,0.23,0.06,0.00,22,3,1,ie IRL,0,"1,574",0.91,23,1,0
220,0,0.00,DF,27,0,Wes Brown,0.00,Manchester United,0.00,83,18,1,0.06,0.11,0.00,19,1,0,eng ENG,0,"1,571",1.55,29,2,0
221,0,0.29,MF,32,4,Denílson,0.29,Arsenal,0.23,78,19,1,0.11,0.57,0.23,20,2,0,br BRA,1,"1,567",1.84,21,10,0
222,0,0.17,FW,15,1,Jason Scotland,0.17,Wigan Athletic,0.06,49,14,18,0.06,0.69,0.06,32,1,0,tt TRI,2,"1,561",0.86,30,12,0
223,0,0.46,FW,29,5,Jason Roberts,0.46,Blackburn Rovers,0.29,54,15,14,0.06,0.81,0.29,29,1,0,gd GRN,3,"1,556",1.68,31,14,0
224,0,0.12,"DF,MF",8,2,Ledley King,0.12,Tottenham Hotspur,0.12,77,19,1,0.06,0.29,0.12,20,1,0,eng ENG,0,"1,542",0.47,28,5,0
225,0,0.18,"MF,FW",28,3,Geovanni,0.18,Hull City,0.18,59,16,10,0.23,0.76,0.18,26,3,1,br BRA,0,"1,540",1.64,29,13,1
226,0,0.18,FW,24,2,Mamady Sidibé,0.18,Stoke City,0.12,63,19,5,0.00,0.30,0.12,24,0,0,ml MLI,1,"1,519",1.42,29,5,0
227,0,0.06,MF,37,1,Jonathan Greening,0.06,Fulham,0.06,66,15,8,0.30,0.12,0.06,23,5,0,eng ENG,0,"1,506",2.21,30,2,0
228,0,0.12,"DF,MF",18,0,Emmanuel Eboué,0.12,Arsenal,0.00,60,17,8,0.24,0.24,0.00,25,4,0,ci CIV,2,"1,493",1.09,26,4,0
229,0,0.12,MF,39,0,Lee Cattermole,0.12,Sunderland,0.00,68,19,3,0.54,0.12,0.00,22,8,1,eng ENG,2,"1,491",2.35,21,2,0
230,0,0.30,FW,40,3,Jan Vennegoor of Hesselink,0.30,Hull City,0.18,48,17,14,0.00,0.54,0.18,31,0,0,nl NED,2,"1,489",2.42,30,9,0
231,0,0.00,DF,14,0,Tony Hibbert,0.00,Everton,0.00,74,17,3,0.06,0.06,0.00,20,1,0,eng ENG,0,"1,478",0.85,28,1,0
232,1,0.61,FW,34,8,Aruna Dindane,0.55,Portsmouth,0.49,78,18,1,0.31,1.10,0.43,19,5,0,ci CIV,2,"1,472",2.08,28,18,2
233,0,0.24,"DF,MF",6,3,Nadir Belhadj,0.24,Portsmouth,0.18,77,16,3,0.12,0.49,0.18,19,2,0,dz ALG,1,"1,471",0.37,27,8,0
234,0,0.12,MF,19,1,Kevin McDonald,0.12,Burnley,0.06,56,15,11,0.31,0.18,0.06,26,5,0,sco SCO,1,"1,465",1.17,20,3,0
235,0,0.25,FW,32,1,Jozy Altidore,0.25,Hull City,0.06,52,16,12,0.31,0.62,0.06,28,4,1,us USA,3,"1,461",1.97,19,10,0
236,0,0.25,MF,8,2,Stephen Ireland,0.25,Manchester City,0.12,66,16,6,0.00,0.31,0.12,22,0,0,ie IRL,2,"1,453",0.50,22,5,0
237,0,0.19,FW,41,2,Nikola Kalinić,0.19,Blackburn Rovers,0.12,56,14,12,0.12,0.43,0.12,26,2,0,hr CRO,1,"1,453",2.54,21,7,0
238,0,0.06,DF,25,0,Míchel Salgado,0.06,Blackburn Rovers,0.00,68,16,5,0.19,0.00,0.00,21,3,0,es ESP,1,"1,434",1.57,33,0,0
239,0,0.44,MF,11,6,Diniyar Bilyaletdinov,0.44,Everton,0.38,62,16,7,0.13,0.88,0.38,23,1,1,ru RUS,1,"1,430",0.69,24,14,0
240,0,0.32,FW,19,4,Martin Paterson,0.32,Burnley,0.25,62,17,6,0.13,0.88,0.25,23,2,0,nir NIR,1,"1,428",1.20,22,14,0
241,0,0.06,"MF,DF",21,0,Brett Emerton,0.06,Blackburn Rovers,0.00,59,17,7,0.13,0.38,0.00,24,2,0,au AUS,1,"1,422",1.33,30,6,0
242,0,0.06,DF,19,1,Hermann Hreiðarsson,0.06,Portsmouth,0.06,83,17,0,0.13,0.13,0.06,17,2,0,is ISL,0,"1,410",1.21,35,2,0
243,0,0.19,MF,27,1,David Jones,0.19,Wolverhampton Wanderers,0.06,71,16,4,0.19,0.57,0.06,20,3,0,eng ENG,2,"1,410",1.72,24,9,0
244,0,0.06,DF,18,1,Martin Škrtel,0.06,Liverpool,0.06,74,16,3,0.32,0.19,0.06,19,5,0,sk SVK,0,"1,409",1.15,24,3,0
245,0,0.00,"FW,DF",25,0,Bernard Mendy,0.00,Hull City,0.00,67,15,6,0.45,0.13,0.00,21,6,1,fr FRA,0,"1,397",1.61,27,2,0
246,0,0.13,MF,13,1,Liam Lawrence,0.13,Stoke City,0.07,55,14,11,0.00,0.52,0.07,25,0,0,ie IRL,1,"1,382",0.85,27,8,0
247,0,0.53,FW,39,5,Guillermo Franco,0.53,West Ham United,0.33,59,16,7,0.33,0.79,0.33,23,5,0,mx MEX,3,"1,367",2.57,32,12,0
248,0,0.13,"DF,MF",14,1,Kevin Kilbane,0.13,Hull City,0.07,65,15,6,0.13,0.27,0.07,21,2,0,ie IRL,1,"1,356",0.93,32,4,0
249,0,0.20,FW,27,3,Johan Elmander,0.20,Bolton Wanderers,0.20,54,15,10,0.13,1.06,0.20,25,2,0,se SWE,0,"1,355",1.79,28,16,0
250,0,0.07,DF,16,0,Gary Neville,0.07,Manchester United,0.00,80,15,2,0.20,0.07,0.00,17,3,0,eng ENG,1,"1,354",1.06,34,1,0
251,0,0.07,MF,17,1,David Edwards,0.07,Wolverhampton Wanderers,0.07,68,16,4,0.20,0.33,0.07,20,3,0,wal WAL,0,"1,354",1.13,23,5,0
252,0,0.13,"DF,MF",15,2,Gary Caldwell,0.13,Wigan Athletic,0.13,84,16,0,0.33,0.13,0.13,16,3,2,sco SCO,0,"1,347",1.00,27,2,0
253,0,0.00,MF,32,0,Dickson Etuhu,0.00,Fulham,0.00,67,14,6,0.20,0.20,0.00,20,3,0,ng NGA,0,"1,336",2.16,27,3,0
254,0,0.07,"DF,MF",22,0,Anthony Vanden Borre,0.07,Portsmouth,0.00,70,15,4,0.20,0.20,0.00,19,2,1,be BEL,1,"1,328",1.49,21,3,0
255,0,0.00,MF,10,0,Hayden Mullins,0.00,Portsmouth,0.00,73,15,3,0.21,0.00,0.00,18,3,0,eng ENG,0,"1,316",0.68,30,0,0
256,0,0.48,MF,13,3,Tomáš Rosický,0.48,Arsenal,0.21,52,14,11,0.07,0.83,0.21,25,1,0,cz CZE,4,"1,306",0.90,28,12,0
257,0,0.28,FW,33,3,Emile Heskey,0.28,Aston Villa,0.21,42,16,15,0.14,0.48,0.21,31,2,0,eng ENG,1,"1,303",2.28,31,7,0
258,0,0.07,DF,8,0,Leon Cort,0.07,Burnley,0.00,86,15,0,0.00,0.07,0.00,15,0,0,gy GUY,1,"1,291",0.56,29,1,0
259,0,0.00,DF,19,0,Luke Young,0.00,Aston Villa,0.00,81,14,2,0.28,0.21,0.00,16,4,0,eng ENG,0,"1,289",1.33,30,3,0
260,0,0.42,"MF,FW",27,4,Tuncay Şanlı,0.42,Stoke City,0.28,43,13,17,0.14,0.91,0.28,30,2,0,tr TUR,2,"1,288",1.89,27,13,0
261,0,0.49,MF,17,2,Joe Cole,0.49,Chelsea,0.14,50,14,12,0.14,0.77,0.14,26,2,0,eng ENG,5,"1,286",1.19,27,11,0
262,1,0.14,MF,25,2,Hassan Yebda,0.07,Portsmouth,0.14,71,15,3,0.14,0.56,0.07,18,2,0,dz ALG,0,"1,275",1.76,25,8,1
263,0,0.07,MF,20,1,Jordi Gómez,0.07,Wigan Athletic,0.07,55,11,12,0.21,0.78,0.07,23,3,0,es ESP,0,"1,271",1.42,24,11,0
264,0,0.07,DF,13,1,Alex,0.07,Chelsea,0.07,79,13,3,0.14,0.43,0.07,16,2,0,br BRA,0,"1,270",0.92,27,6,0
265,0,1.08,FW,25,9,Robin van Persie,1.08,Arsenal,0.65,78,14,2,0.22,2.01,0.65,16,3,0,nl NED,6,"1,252",1.80,25,28,0
266,0,0.22,MF,12,2,Junior Stanislas,0.22,West Ham United,0.14,48,11,15,0.14,0.86,0.14,26,2,0,eng ENG,1,"1,251",0.86,19,12,0
267,0,0.29,MF,15,2,Deco,0.29,Chelsea,0.15,65,14,5,0.29,0.51,0.15,19,4,0,pt POR,2,"1,238",1.09,31,7,0
268,0,0.73,FW,15,6,Nicklas Bendtner,0.73,Arsenal,0.44,54,13,10,0.15,1.39,0.44,23,2,0,dk DEN,4,"1,234",1.09,21,19,0
269,0,0.07,MF,29,0,Steve Sidwell,0.07,Aston Villa,0.00,49,12,13,0.22,0.22,0.00,25,3,0,eng ENG,1,"1,227",2.13,26,3,0
270,0,0.22,MF,13,1,Dean Marney,0.22,Hull City,0.07,76,15,1,0.30,0.37,0.07,16,4,0,eng ENG,2,"1,217",0.96,25,5,0
271,0,0.74,FW,20,8,Ivan Klasnić,0.74,Bolton Wanderers,0.59,45,12,15,0.30,2.08,0.59,27,4,0,hr CRO,2,"1,212",1.49,29,28,0
272,0,0.30,"MF,FW",16,1,Maxi Rodríguez,0.30,Liverpool,0.07,71,14,3,0.07,0.45,0.07,17,1,0,ar ARG,3,"1,207",1.19,28,6,0
273,0,0.07,DF,15,0,Hérita Ilunga,0.07,West Ham United,0.00,75,16,0,0.15,0.07,0.00,16,2,0,cd COD,1,"1,206",1.12,27,1,0
274,0,0.23,"MF,DF",12,3,Michael Essien,0.23,Chelsea,0.23,85,13,1,0.15,0.83,0.23,14,2,0,gh GHA,0,"1,195",0.90,26,11,0
275,0,0.08,DF,11,1,Sotirios Kyrgiakos,0.08,Liverpool,0.08,85,13,1,0.15,0.23,0.08,14,1,1,gr GRE,0,"1,194",0.83,30,3,0
276,0,0.08,DF,11,1,Joseph Yobo,0.08,Everton,0.08,70,14,3,0.15,0.15,0.08,17,2,0,ng NGA,0,"1,183",0.84,28,2,0
277,1,0.15,FW,23,2,Sylvan Ebanks-Blake,0.08,Wolverhampton Wanderers,0.15,51,12,11,0.15,1.00,0.08,23,2,0,eng ENG,0,"1,174",1.76,23,13,1
278,0,0.00,GK,0,0,Wayne Hennessey,0.00,Wolverhampton Wanderers,0.00,90,13,0,0.00,0.00,0.00,13,0,0,wal WAL,0,"1,170",0.00,22,0,0
279,0,0.46,FW,17,3,Erik Nevland,0.46,Fulham,0.23,51,12,11,0.15,0.69,0.23,23,2,0,no NOR,3,"1,169",1.31,31,9,0
280,0,0.46,MF,9,1,Adam Johnson,0.46,Manchester City,0.08,73,14,2,0.08,0.31,0.08,16,1,0,eng ENG,5,"1,168",0.69,22,4,0
281,0,0.08,DF,13,0,Paulo da Silva,0.08,Sunderland,0.00,73,12,4,0.08,0.16,0.00,16,1,0,py PAR,1,"1,161",1.01,29,2,0
282,0,0.16,FW,33,1,Franco Di Santo,0.16,Blackburn Rovers,0.08,53,15,7,0.23,0.86,0.08,22,3,0,ar ARG,1,"1,154",2.57,20,11,0
283,1,0.55,FW,6,6,Robbie Keane,0.47,Tottenham Hotspur,0.47,58,15,5,0.08,1.25,0.39,20,1,0,ie IRL,1,"1,151",0.47,29,16,1
284,0,0.16,"DF,MF",11,1,Danny Fox,0.16,Burnley,0.08,82,13,1,0.24,0.47,0.08,14,3,0,sco SCO,1,"1,147",0.86,23,6,0
285,0,0.08,MF,24,1,Seyi Olofinjana,0.08,Hull City,0.08,60,11,8,0.24,0.47,0.08,19,3,0,ng NGA,0,"1,138",1.90,29,6,0
286,0,0.32,"MF,FW",7,3,Theo Walcott,0.32,Arsenal,0.24,49,12,11,0.00,0.96,0.24,23,0,0,eng ENG,1,"1,129",0.56,20,12,0
287,0,0.08,DF,16,1,Richard Stearman,0.08,Wolverhampton Wanderers,0.08,70,12,4,0.48,0.24,0.08,16,5,1,eng ENG,0,"1,126",1.28,21,3,0
288,0,0.72,FW,13,4,Eduardo da Silva,0.72,Arsenal,0.32,47,13,11,0.00,1.29,0.32,24,0,0,hr CRO,5,"1,120",1.04,26,16,0
289,0,0.08,"DF,MF",10,1,John O'Shea,0.08,Manchester United,0.08,75,12,3,0.00,0.08,0.08,15,0,0,ie IRL,0,"1,119",0.80,28,1,0
290,0,0.16,"DF,MF",18,1,Ricardo Gardner,0.16,Bolton Wanderers,0.08,53,11,10,0.08,0.24,0.08,21,1,0,jm JAM,1,"1,106",1.46,30,3,0
291,0,0.57,FW,28,5,Yakubu Aiyegbeni,0.57,Everton,0.41,44,9,16,0.08,1.31,0.41,25,1,0,ng NGA,2,"1,097",2.30,26,16,1
292,0,0.08,"MF,FW",16,0,Richard Garcia,0.08,Hull City,0.00,61,14,4,0.08,0.41,0.00,18,1,0,au AUS,1,"1,097",1.31,27,5,0
293,0,0.16,DF,13,2,Manuel da Costa,0.16,West Ham United,0.16,73,12,3,0.00,0.25,0.16,15,0,0,ma MAR,0,"1,096",1.07,23,3,0
294,0,0.00,DF,2,0,Rio Ferdinand,0.00,Manchester United,0.00,83,12,1,0.00,0.00,0.00,13,0,0,eng ENG,0,"1,084",0.17,30,0,0
295,0,0.17,MF,25,1,Jack Wilshere,0.17,Bolton Wanderers,0.08,77,13,1,0.25,0.42,0.08,14,3,0,eng ENG,1,"1,084",2.08,17,5,0
296,0,0.08,DF,14,1,Steven Caldwell,0.08,Burnley,0.08,82,12,1,0.17,0.17,0.08,13,1,1,sco SCO,0,"1,062",1.19,28,2,0
297,0,0.08,DF,17,1,John Mensah,0.08,Sunderland,0.08,66,14,2,0.34,0.17,0.08,16,4,0,gh GHA,0,"1,061",1.44,26,2,0
298,0,0.26,"FW,MF",11,1,John Utaka,0.26,Portsmouth,0.09,59,10,8,0.09,0.51,0.09,18,1,0,ng NGA,2,"1,054",0.94,27,6,0
299,4,0.43,MF,8,4,Jimmy Bullard,0.09,Hull City,0.34,75,13,1,0.00,0.86,0.00,14,0,0,de GER,1,"1,051",0.69,30,10,5
300,0,0.00,"MF,DF",4,0,Phil Jagielka,0.00,Everton,0.00,86,11,1,0.00,0.43,0.00,12,0,0,eng ENG,0,"1,035",0.35,26,5,0
301,0,0.00,DF,2,0,Lars Jacobsen,0.00,Blackburn Rovers,0.00,80,11,2,0.00,0.00,0.00,13,0,0,dk DEN,0,"1,033",0.17,29,0,0
302,2,0.61,MF,16,6,Mikel Arteta,0.44,Everton,0.52,79,11,2,0.26,0.96,0.35,13,3,0,es ESP,1,"1,032",1.40,27,11,2
303,0,0.00,"DF,MF",13,0,Jlloyd Samuel,0.00,Bolton Wanderers,0.00,79,12,1,0.44,0.00,0.00,13,4,1,tt TRI,0,"1,028",1.14,28,0,0
304,0,0.44,FW,10,5,David N'Gog,0.44,Liverpool,0.44,43,10,14,0.09,1.14,0.44,24,1,0,fr FRA,0,"1,022",0.88,20,13,0
305,0,0.09,"MF,FW",7,1,Tommy Smith,0.09,Portsmouth,0.09,64,12,4,0.00,0.44,0.09,16,0,0,eng ENG,0,"1,021",0.62,29,5,0
306,0,0.18,MF,7,0,Simon Davies,0.18,Fulham,0.00,59,12,5,0.09,0.36,0.00,17,1,0,wal WAL,2,"1,001",0.63,29,4,0
307,0,0.00,GK,0,0,Matt Duke,0.00,Hull City,0.00,90,11,0,0.09,0.00,0.00,11,1,0,eng ENG,0,990,0.00,32,0,0
308,0,0.27,MF,15,1,David Bentley,0.27,Tottenham Hotspur,0.09,66,11,4,0.09,1.19,0.09,15,1,0,eng ENG,2,983,1.37,24,13,0
309,0,0.37,MF,19,2,Nenad Milijaš,0.37,Wolverhampton Wanderers,0.18,52,12,7,0.09,0.83,0.18,19,1,0,rs SRB,2,980,1.74,26,9,0
310,0,0.37,MF,7,3,Park Ji-sung,0.37,Manchester United,0.28,57,10,7,0.00,0.56,0.28,17,0,0,kr KOR,1,969,0.65,28,6,0
311,0,0.47,"MF,FW",21,4,Ryan Babel,0.47,Liverpool,0.37,39,9,16,0.09,0.75,0.37,25,1,0,nl NED,1,966,1.96,22,8,0
312,0,0.75,FW,15,5,Salomon Kalou,0.75,Chelsea,0.47,42,11,12,0.19,1.22,0.47,23,2,0,ci CIV,3,958,1.41,23,13,0
313,0,0.00,"FW,DF",10,0,Sol Campbell,0.00,Arsenal,0.00,87,10,1,0.28,0.28,0.00,11,3,0,eng ENG,0,956,0.94,34,3,0
314,0,0.00,MF,23,0,Vince Grella,0.00,Blackburn Rovers,0.00,64,10,5,0.28,0.00,0.00,15,2,1,au AUS,0,956,2.17,29,0,0
315,0,0.09,"DF,MF",16,0,Yuri Zhirkov,0.09,Chelsea,0.00,56,10,7,0.38,0.09,0.00,17,4,0,ru RUS,1,954,1.51,25,1,0
316,0,0.00,"MF,FW",19,0,Junior Hoilett,0.00,Blackburn Rovers,0.00,41,8,15,0.00,0.76,0.00,23,0,0,ca CAN,0,952,1.80,19,8,0
317,0,0.00,DF,13,0,Michael Duff,0.00,Burnley,0.00,87,10,1,0.47,0.00,0.00,11,5,0,nir NIR,0,951,1.23,31,0,0
